,BODY\body1_001.txt,BODY\body2_001.txt,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Item Set,Dynamic EQ,Trade Key,Expire,Prefix,
Gold Samurai Armor,BODY\body1_samurai_gold.txt,BODY\body2_samurai_gold.txt,10,133,0,0,0,0,7102,241,579,,,,,,,,,,,,,,,,,,30,,0,0,,,,,,,LBOD3129
Alchemist's Mantle,body\body1_steampunk_alchemist.txt,body\body2_steampunk_alchemist.txt,10,133,0,0,0,0,7103,241,579,,,,,,,,,,,,,,,,,,30,,0,0,,,,,,,LBOD3130
Warrior's Bulwark,body\body1_steampunk_Warrior.txt,body\body2_steampunk_Warrior.txt,10,133,0,0,0,0,7104,241,579,,,,,,,,,,,,,,,,,,30,,0,0,,,,,,,LBOD3131
Adventurer's Garments,body\body1_steampunk_adventurer.txt,body\body2_steampunk_adventurer.txt,10,133,0,0,0,0,7105,241,579,,,,,,,,,,,,,,,,,,30,,0,0,,,,,,,LBOD3132
Inventor's Vestments,body\body1_steampunk_inventor.txt,body\body2_steampunk_inventor.txt,10,133,0,0,0,0,7106,241,579,,,,,,,,,,,,,,,,,,30,,0,0,,,,,,,LBOD3133
Explorer Rascal Clothing,BODY\body1_explorer_rascal.txt,BODY\body2_explorer_rascal.txt,10,133,0,0,0,0,7107,241,579,,,,,,,,,,,,,,,,,,30,,0,0,,,,,,,LBOD3134
Heavenly Soldier Armor,BODY\body1_heavenly_soldier.txt,BODY\body2_heavenly_soldier.txt,10,133,0,0,0,0,7108,241,579,,,,,,,,,,,,,,,,,,30,,0,0,,,,,,,LBOD3135
Viking Armor,body\body1_Viking.txt,body\body2_Viking.txt,10,133,0,0,0,0,7109,241,579,,,,,,,,,,,,,,,,,,30,,0,0,,,,,,,LBOD3136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flower Beach Wear,BODY\body1_swimsuit_green.txt,BODY\body2_swimsuit_green.txt,6,133,0,0,2,10,7967,237,579,,,,,,,,,,,,,,,,,,20,,4,0,,,,,,,LBOD3139
Black Beachwear,BODY\body1_swimsuit_black.txt,BODY\body2_swimsuit_black.txt,6,133,0,0,10,10,7052,237,579,,,,,,,,,,,,,,,,,,30,,10,5,,,,,,,LBOD3140
Blue Beachwear,BODY\body1_swimsuit_blue.txt,BODY\body2_swimsuit_blue.txt,6,133,0,0,10,10,7053,237,579,,,,,,,,,,,,,,,,,,30,,10,5,,,,,,,LBOD3141
Green Beachwear,BODY\body1_swimsuit_green.txt,BODY\body2_swimsuit_green.txt,6,133,0,0,10,10,7054,237,579,,,,,,,,,,,,,,,,,,30,,10,5,,,,,,,LBOD3142
Purple Beachwear,BODY\body1_swimsuit_purple.txt,BODY\body2_swimsuit_purple.txt,6,133,0,0,10,10,7055,237,579,,,,,,,,,,,,,,,,,,30,,10,5,,,,,,,LBOD3143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
?t?????????i?z???C?g?j,BODY\rori_bikini_white_m_0527_wa.txt,BODY\rori_bikini_white_f_0527_wa.txt,6,133,3000,0,2,10,7060,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3145
?t?????????i?s???N?j,BODY\rori_bikini_pink_m_0527_wa.txt,BODY\rori_bikini_pink_f_0527_wa.txt,6,133,3000,0,2,10,7061,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3146
?t?????????i?u???[?j,BODY\rori_bikini_blue_m_0527_wa.txt,BODY\rori_bikini_blue_f_0527_wa.txt,6,133,3000,0,2,10,7062,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3147
?t?????????i?C?G???[?j,BODY\rori_bikini_yellow_m_0527_wa.txt,BODY\rori_bikini_yellow_f_0527_wa.txt,6,133,3000,0,2,10,7063,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3148
?t?????????i?p?[?v???j,BODY\rori_bikini_purple_m_0527_wa.txt,BODY\rori_bikini_purple_f_0527_wa.txt,6,133,3000,0,2,10,7064,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3149
?t?????????i?u???b?N?j,BODY\rori_bikini_m_0625_wa.txt,BODY\rori_bikini_f_0623_wa.txt,6,133,3000,0,2,10,7065,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3150
?t????????(???b?h),BODY\rori_bikini_red_m_0715_cr.txt,BODY\rori_bikini_red_f_0715_cr.txt,6,133,3000,0,2,10,7066,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3151
?t????????(?O???[??),BODY\rori_bikini_green_m_0715_cr.txt,BODY\rori_bikini_green_f_0715_cr.txt,6,133,3000,0,2,10,7067,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3152
?W???[?W?X?C???E?F?A,BODY\jersey_swimwear_body_m_0710_cr.txt,BODY\jersey_swimwear_body_f_0710_cr.txt,6,133,1000,0,2,10,7068,241,579,,,,,,,,,,,,,,,,,,30,,30,30,,,,,,,LBOD3153
?W???[?W?X?C???E?F?A?i???b?h?j,BODY\jersey_swimwear_body_m_red_0710_cr.txt,BODY\jersey_swimwear_body_f_red_0710_cr.txt,6,133,1000,0,2,10,7069,241,579,,,,,,,,,,,,,,,,,,30,,30,30,,,,,,,LBOD3154
?W???[?W?X?C???E?F?A?i?u???b?N?j,BODY\jersey_swimwear_body_m_black_0710_cr.txt,BODY\jersey_swimwear_body_f_black_0710_cr.txt,6,133,1000,0,2,10,7070,241,579,,,,,,,,,,,,,,,,,,30,,30,30,,,,,,,LBOD3155
?W???[?W?X?C???E?F?A(?A?N?A),BODY\jersey_swimwear_body_m_water_0710_cr.txt,BODY\jersey_swimwear_body_f_water_0710_cr.txt,6,133,1000,0,2,10,7072,241,579,,,,,,,,,,,,,,,,,,30,,30,30,,,,,,,LBOD3156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oriental Dress,BODY\body1_fashion022_1022.txt,BODY\body2_fashion022_1022.txt,7,133,1000,0,10,10,7416,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3158
Idol Outfit,BODY\body1_fashion022_1022.txt,BODY\body2_fashion022_1022.txt,7,133,1000,0,10,10,7417,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3159
Kyudo Suit,BODY\body1_fashion022_1022.txt,BODY\body2_fashion022_1022.txt,7,133,1000,0,10,10,7418,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3160
Fur Wolf Suit,BODY\body1_fashion022_1022.txt,BODY\body2_fashion022_1022.txt,7,133,1000,0,10,10,7419,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3161
Mercenary Hunter's Armor,BODY\body1_fashion022_1022.txt,BODY\body2_fashion022_1022.txt,7,133,1000,0,10,10,7421,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3162
Jester Outfit,BODY\body1_fashion022_1022.txt,BODY\body2_fashion022_1022.txt,7,133,1000,0,10,10,4073,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3163
Noble Outfit,BODY\body1_fashion022_1022.txt,BODY\body2_fashion022_1022.txt,7,133,1000,0,10,10,4137,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3164
Spring Look,,,6,133,1000,0,10,10,4141,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3165
Splash Down Outfit,BODY\body1_Splash_Down_Gear.txt,BODY\body2_Splash_Down_Gear.txt,7,133,1000,0,10,10,7567,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3166
Beach Walk Clothing,BODY\body1_Beach_Walk.txt,BODY\body2_Beach_Walk.txt,7,133,1000,0,10,10,7571,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3167
Luau Raver Clothing,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,7,133,1000,0,10,10,7575,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3168
Royal Fortune Outfit,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,6,133,1000,0,10,10,7532,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3169
Riot Corsair Outfit,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,6,133,1000,0,10,10,7533,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3170
Outlaw Punk Outfit,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,6,133,1000,0,10,10,7534,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3171
Frog Raincoat,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,7,133,1000,0,10,10,7582,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3172
Jet Black Kimono,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,7,133,1000,0,10,10,2636,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3173
Treasure Hunter Outfit,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,7,133,1000,0,10,10,3485,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3174
Treasure Hunter Outfit,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,7,133,1000,0,10,10,3486,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3175
Black Hunter's Armor,BODY\body1_fashion022_1022.txt,BODY\body2_fashion022_1022.txt,7,133,1000,0,10,10,5116,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3176
Halloween Suit,BODY\body1_F0150.txt,BODY\body2_F0150.txt,6,133,1000,0,10,10,4884,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3177
White Treasure Hunter Outfit,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,7,133,1000,0,10,10,5130,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3178
Halloween Attire,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,5194,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3179
Pumpkin Knight Outfit,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,5189,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3180
Black Widow Clothing,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,5190,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3181
White Highlight Dress,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,7815,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3182
Pink Highlight Dress,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,7816,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3183
Yellow Kimono,BODY\body1_Luau_Raver.txt,BODY\body2_Luau_Raver.txt,7,133,1000,0,10,10,7829,237,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3184
Pink Wrapped Dress,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,7831,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3185
Glamorous Outfit,BODY\body1_spartan.txt,BODY\body2_spartan.txt,6,133,0,0,10,10,7859,237,579,,,,,,,,,,,,,,,,,,30,,25,20,,,,,,,LBOD3186
Lace Bikini,BODY\rori_bikini_red_m_0715_cr.txt,BODY\rori_bikini_red_f_0715_cr.txt,6,133,1000,0,2,10,7920,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3187
Life Jacket,BODY\rori_bikini_red_m_0715_cr.txt,BODY\rori_bikini_red_f_0715_cr.txt,6,133,1000,0,5,10,7921,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3188
Blue Rose Bikini,BODY\rori_bikini_red_m_0715_cr.txt,BODY\rori_bikini_red_f_0715_cr.txt,6,133,1000,0,2,10,7922,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3189
Red Rose Bikini,BODY\rori_bikini_red_m_0715_cr.txt,BODY\rori_bikini_red_f_0715_cr.txt,6,133,1000,0,2,10,7923,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3190
Mythical Atlantian Outfit,BODY\body1_Splash_Down_Gear.txt,BODY\body2_Splash_Down_Gear.txt,6,133,1000,0,10,10,7961,243,579,,,,,,,,,,,,,,,,,,30,,15,8,,,,,,,LBOD3191
Watermelon,BODY\body1_Splash_Down_Gear.txt,BODY\body2_Splash_Down_Gear.txt,6,133,1000,0,10,10,8809,243,579,,,,,,,,,,,,,,,,,,30,,15,8,,,,,,,LBOD3192
Persian Blue Kimono,BODY\dynamite_jp_gothic_body_m_blue_1001_cr.txt,BODY\dynamite_jp_gothic_body_f_blue_1001_cr.txt,7,133,100,0,10,10,7979,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3193
White Seeker's Cloak,BODY\dynamite_ninzya_body_white_f_0227_wa.txt,BODY\dynamite_ninzya_body_white_f_0227_wa.txt,7,133,100,0,10,10,7980,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3194
Captain's Jacket,BODY\gothicPirates_body_m_shortjacket_0124_cr.txt,BODY\gothicPirates_body_f_shortjacket_0124_cr.txt,7,133,100,0,10,10,7982,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3195
Southern Lion Wear,BODY\gothicPirates_body_m_shortjacket_0124_cr.txt,BODY\gothicPirates_body_f_shortjacket_0124_cr.txt,7,133,100,0,10,10,7987,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3196
White Martial Arts Outfit,BODY\gothicPirates_body_m_shortjacket_0124_cr.txt,BODY\gothicPirates_body_f_shortjacket_0124_cr.txt,7,133,100,0,10,10,7988,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3197
Red Martial Arts Outfit,BODY\gothicPirates_body_m_shortjacket_0124_cr.txt,BODY\gothicPirates_body_f_shortjacket_0124_cr.txt,7,133,100,0,10,10,7989,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3198
Winter Snowboard Suit,BODY\body1_20800.txt,BODY\body2_20800.txt,6,133,1000,0,2,20,7716,243,579,,,,,,,,,,,,,,,,,,30,,4,0,,,,,,,LBOD3199
Autumn Blossom Clothing,BODY\body1_Autumn_Blossom.txt,BODY\body2_Autumn_Blossom.txt,6,133,1000,0,10,24,7683,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3200
Winter Polar Clothing,BODY\body1_Winter_Polar.txt,BODY\body2_Winter_Polar.txt,6,133,1000,0,10,24,7684,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3201
Elegant Winter Clothing,BODY\body1_Elegant_Winter.txt,BODY\body2_Elegant_Winter.txt,6,133,1000,0,10,24,7685,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3202
Red Winter Tunic,BODY\xmas_dress_2016_body_m_red_1208_cr.txt,BODY\xmas_dress_2016_body_f_red_1208_cr.txt,6,133,1000,0,10,24,7688,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3203
Green Winter Tunic,BODY\xmas_dress_2016_body_m_green_1208_cr.txt,BODY\xmas_dress_2016_body_f_green_1208_cr.txt,6,133,1000,0,10,24,7689,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3204
Black Leopard Santa Sweater,BODY\xmas_ev_2016_body_m_1208_cr.txt,BODY\xmas_ev_2016_body_f_1208_cr.txt,6,133,1000,0,10,24,7699,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3205
Leopard Rudolph Vest,BODY\body_m_20161206.txt,BODY\body_f_20161206.txt,6,133,1000,0,10,24,7703,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3206
Snowman Body,BODY\body1_Elegant_Winter.txt,BODY\body2_Elegant_Winter.txt,6,133,1000,0,10,24,7685,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3207
chinaxmas not using,BODY\body1_Elegant_Winter.txt,BODY\body2_Elegant_Winter.txt,6,133,1000,0,10,24,7685,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3208
Guardsman Uniform,BODY\gothicPirates_body_m_shortjacket_0124_cr.txt,BODY\gothicPirates_body_f_shortjacket_0124_cr.txt,7,133,100,0,10,10,7990,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3209
Fox Outfit,BODY\gothicPirates_body_m_shortjacket_0124_cr.txt,BODY\gothicPirates_body_f_shortjacket_0124_cr.txt,7,133,100,0,10,10,7991,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3210
Red Steampunk Outfit,BODY\steampunk_dress_m_body_red_0907_cr.txt,BODY\steampunk_dress_f_body_red_0907_cr.txt,7,133,100,0,10,10,8051,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3211
Yellow Steampunk Outfit,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8052,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3212
Red Moonlight Outfit,BODY\punk_kaguya_m_body_red_0921_cr.txt,BODY\punk_kaguya_f_body_red_0921_cr.txt,7,133,100,0,10,10,8053,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3213
Black Moonlight Outfit,BODY\punk_kaguya_m_body_black_0921_cr.txt,BODY\punk_kaguya_f_body_black_0921_cr.txt,7,133,100,0,10,10,8054,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3214
Black Punk Rabbit Parka,BODY\punk_kaguya_m_body_black_0921_cr.txt,BODY\punk_kaguya_f_body_black_0921_cr.txt,7,133,100,0,10,10,8065,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3215
Purple Halloween Attire,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,8070,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3216
Oni Kigurumi Body,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,8076,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3217
Spooky Scarecrow Outfit,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,10,20,8087,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3218
Nice Winter Clothing,BODY\body1_Nice_Winter_Costume.txt,BODY\body2_Nice_Winter_Costume.txt,6,133,1000,0,10,24,8121,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3219
Pink Winter Tunic,BODY\xmas_dress_2016_body_m_green_1208_cr.txt,BODY\xmas_dress_2016_body_f_green_1208_cr.txt,6,133,1000,0,10,24,8128,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3220
Yellow Leopard Santa Sweater,BODY\xmas_dress_2016_body_m_green_1208_cr.txt,BODY\xmas_dress_2016_body_f_green_1208_cr.txt,6,133,1000,0,10,24,8132,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3221
Icy Dance Outfit,BODY\xmas_dress_2016_body_m_green_1208_cr.txt,BODY\xmas_dress_2016_body_f_green_1208_cr.txt,6,133,1000,0,10,24,8136,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3222
Pink Captains Jacket,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8148,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3223
Blue Nyanko Outfit,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8153,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3224
Purple Nyanko Outfit,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8154,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3225
Black Wrapped Dress,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,8169,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3226
Pink Beauty Dress,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,8179,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3227
White Beauty Dress,BODY\body1_frankenstien.txt,BODY\body2_frankenstien.txt,6,133,1000,0,5,20,8180,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3228
Red Glitter Kimono,BODY\kimono_dress_body_m_red_0118_cr.txt,BODY\kimono_dress_body_m_red_0118_cr.txt,7,133,100,0,10,10,8187,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3229
Purple Glitter Kimono,BODY\kimono_dress_body_m_purple_0118_cr.txt,BODY\kimono_dress_body_m_purple_0118_cr.txt,7,133,100,0,10,10,8188,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3230
Blue Fluffy Swimwear,BODY\rori_bikini_red_m_0715_cr.txt,BODY\rori_bikini_red_f_0715_cr.txt,6,133,1000,0,2,10,8299,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3231
Pink Fluffy Swimwear,BODY\rori_bikini_red_m_0715_cr.txt,BODY\rori_bikini_red_f_0715_cr.txt,6,133,1000,0,2,10,8298,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3232
Yellow Fluffy Swimwear,BODY\rori_bikini_red_m_0715_cr.txt,BODY\rori_bikini_red_f_0715_cr.txt,6,133,1000,0,2,10,8300,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3233
White Lace Bikini,BODY\rori_bikini_red_m_0715_cr.txt,BODY\rori_bikini_red_f_0715_cr.txt,6,133,1000,0,2,10,8301,243,579,,,,,,,,,,,,,,,,,,20,,15,8,,,,,,,LBOD3234
Black Uniform,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8310,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3235
Blue Steampunk Outfit,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8313,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3236
Green Steampunk Outfit,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8314,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3237
Blue Rebellion Outfit,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,6,133,0,0,10,10,8351,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3238
Lilac Rebellion Outfit,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,6,133,0,0,10,10,8355,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3239
Winter Sleeping Outfit,BODY\xmas_dress_2016_body_m_green_1208_cr.txt,BODY\xmas_dress_2016_body_f_green_1208_cr.txt,6,133,1000,0,10,24,8377,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3240
Black Winter Tunic,BODY\xmas_dress_2016_body_m_red_1208_cr.txt,BODY\xmas_dress_2016_body_f_red_1208_cr.txt,6,133,1000,0,10,24,8387,237,579,,,,,,,,,,,,,,,,,,30,,20,10,,,,,,,LBOD3241
Blue Punk Christmas Look,BODY\xmas_dressbody_m_red_1207_cr.txt,BODY\xmas_cool_dressbody_f_red_1130_cr.txt,6,133,1000,0,10,44,8399,241,579,,,,,,,,,,,,,,,,,,44,,25,10,,,,,,,LBOD3242
Pink Punk Christmas Look,BODY\xmas_dressbody_m_red_1207_cr.txt,BODY\xmas_cool_dressbody_f_red_1130_cr.txt,6,133,1000,0,10,44,8398,241,579,,,,,,,,,,,,,,,,,,44,,25,10,,,,,,,LBOD3243
White Christmas Dress,BODY\xmas_dressbody_m_red_1207_cr.txt,BODY\xmas_cool_dressbody_f_red_1130_cr.txt,6,133,1000,0,10,44,8400,241,579,,,,,,,,,,,,,,,,,,44,,25,10,,,,,,,LBOD3244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Uniform,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8412,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3246
Crow Rock Coat,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8413,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3247
Yellow Raincoat,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8414,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3248
Pink Raincoat,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8415,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3249
Red Seeker's Cloak,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8416,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3250
Camo Seeker's Cloak,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8417,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3251
Flower Kabuki Outfit,BODY\steampunk_dress_m_body_yellow_0907_cr.txt,BODY\steampunk_dress_f_body_yellow_0907_cr.txt,7,133,100,0,10,10,8418,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3252
Phantom Thief Outfit,,,7,133,100,0,10,10,8419,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3253
Pink Waitress Outfit,,,6,133,100,0,10,10,8454,241,579,,,,,,,,,,,,,,,,,,30,,25,15,,,,,,,LBOD3254
Peach Rose Dress,,,6,133,1000,0,5,20,8467,243,579,,,,,,,,,,,,,,,,,,25,,25,25,,,,,,,LBOD3255
