Name,Id,IconIdx,Subtype,Quality,BasePrice,PriceRate,FieldItemId,Weight,NeedAbility,NeedValue,AddAbility,AddValue,StatusId,StatusType,StatusPerSec,UseEffect,UseSound,CooldownType,CooldownSec,ScriptIdx,TypeName,StlKey,DisplayName,Description
consumable_464,464,1693,313,10,430,5,151,1,0,0,0,3690,0,0,0,0,0,0,0,0,Magic Item,LUSE464,MJ Spin,
consumable_465,465,1693,313,10,460,5,151,1,0,0,0,3691,0,0,0,0,0,0,0,0,Magic Item,LUSE465,MJ Plank,
consumable_466,466,1693,313,10,430,5,151,1,0,0,0,3692,0,0,0,0,0,0,0,0,Magic Item,LUSE466,ETC Dance 9,
consumable_468,468,1703,314,50,320500,0,871,1,0,0,0,2710,0,0,0,140,548,0,0,0,Book of Skill,LUSE468,Zuly Stun,Inflicat a great damage by throwing zuly to your opponent and have a chance to stun
consumable_469,469,1703,314,50,656000,0,871,1,0,0,0,2641,0,0,0,140,548,0,0,0,Book of Skill,LUSE469,Jewel Crafting,A Skill book that will let you craft accessories
consumable_471,471,1693,313,10,460,5,151,1,0,0,0,3693,0,0,0,0,0,0,0,0,Magic Item,LUSE471,ETC Dance 10,
consumable_472,472,1693,313,10,430,5,151,1,0,0,0,3694,0,0,0,0,0,0,0,0,Magic Item,LUSE472,ETC Dance 11,
consumable_473,473,1693,313,10,460,5,151,1,0,0,0,3695,0,0,0,0,0,0,0,0,Magic Item,LUSE473,ETC Dance 12,
consumable_474,474,1693,313,10,430,5,151,1,0,0,0,3696,0,0,0,0,0,0,0,0,Magic Item,LUSE524,Break Dance 1,
consumable_475,475,1693,313,10,460,5,151,1,0,0,0,3697,0,0,0,0,0,0,0,0,Magic Item,LUSE525,ETC Dance 13,
consumable_476,476,1693,313,10,430,5,151,1,0,0,0,3698,0,0,0,0,0,0,0,0,Magic Item,LUSE526,ETC Dance 14,
consumable_477,477,1693,313,10,430,5,151,1,0,0,0,3699,0,0,0,0,0,0,0,0,Magic Item,LUSE527,Break Dance 2,
consumable_478,478,1693,313,10,460,5,151,1,0,0,0,3700,0,0,0,0,0,0,0,0,Magic Item,LUSE528,Gangnam Dance,
consumable_479,479,4547,321,11,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE479,White Monkey Shop,White Monkey Shop
consumable_480,480,4546,321,12,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE480,Dog with Zuly Shop,Dog with Zuly Shop
consumable_481,481,4545,321,13,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE481,Dog Shop,Dog Shop
consumable_482,482,4544,321,14,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE482,Headless Robot Shop,Headless Robot Shop
consumable_483,483,4543,321,15,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE483,Japanese Background Shop,Japanese Background Shop
consumable_484,484,4542,321,16,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE484,Cubby Shop,Cubby Shop
consumable_485,485,4541,321,17,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE485,Amadeo Shop,Amadeo Shop
consumable_486,486,4540,321,18,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE486,Baron Shop,Baron Shop
consumable_487,487,4539,321,19,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE487,Daruma Shop,Daruma Shop
consumable_488,488,4538,321,20,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE488,Matunorouka Shop,Matunorouka Shop
consumable_489,489,4537,321,21,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE489,Akechi Shop,Akechi Shop
consumable_490,490,4535,321,22,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE490,Uesugi Shop,Uesugi Shop
consumable_491,491,4534,321,23,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE491,Yatai Shop,Yatai Shop
consumable_492,492,4533,321,24,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE492,Takeda Shop,Takeda Shop
consumable_493,493,4532,321,25,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE493,Oda Shop,Oda Shop
consumable_494,494,4531,321,26,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE494,Barbeque Shop,Barbeque Shop
consumable_495,495,4531,321,27,100000,0,151,1,0,0,96,1440,0,0,0,140,0,0,0,0,Time Coupon,LUSE495,GM BBQ Shop,GM BBQ Shop
consumable_496,496,2044,313,30,100,5,251,50,0,0,0,2892,0,0,0,140,548,0,0,0,Magic Item,LUSE496,Christmas Tree,You can create a Christmas Tree that will help people restore their HP.
consumable_501,501,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,101,0,0,0,0,Quest scroll,LUSE501,Lions Plains Return Scroll ,Returns its user to Lions Plains.             
consumable_502,502,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,102,0,0,0,0,Quest scroll,LUSE502,Letter of the Akram Kingdom,A letter that vanishes once you finish reading it.
consumable_503,503,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,103,0,0,0,0,Quest scroll,LUSE503,Letter of the Akram Kingdom,A letter that vanishes once you finish reading it.
consumable_504,504,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,104,0,0,0,0,Quest scroll,LUSE504,Letter of the Akram Kingdom,A letter that vanishes once you finish reading it.
consumable_505,505,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,105,0,0,0,0,Quest scroll,LUSE505,Letter of the Akram Kingdom,A letter that vanishes once you finish reading it.
consumable_506,506,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,106,0,0,0,0,Quest scroll,LUSE506,Letter of the Akram Kingdom,A letter that vanishes once you finish reading it.
consumable_507,507,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,107,0,0,0,0,Quest scroll,LUSE507,Letter of the Akram Kingdom,A letter that vanishes once you finish reading it.
consumable_508,508,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,108,0,0,0,0,Quest scroll,LUSE508,Letter of the Akram Kingdom,A letter that vanishes once you finish reading it.
consumable_509,509,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,109,0,0,0,0,Quest scroll,LUSE509,Letter of the Akram Kingdom,A letter that vanishes once you finish reading it.
consumable_510,510,1690,316,10,0,0,151,0,0,0,0,0,0,0,0,110,0,0,0,0,Quest scroll,LUSE510,Letter of the Akram Kingdom,A letter that vanishes once you finish reading it.
consumable_513,513,1690,316,10,10000,0,151,0,0,0,0,0,0,0,0,991,0,0,0,0,Quest scroll,LUSE514,Appraisal Scroll,
consumable_514,514,1690,316,10,10000,0,151,0,0,0,0,0,0,0,0,992,0,0,0,0,Quest scroll,LUSE513,Storage Scroll,
consumable_533,533,2390,314,30,100000,0,871,1,0,0,0,415,0,0,0,140,548,0,0,0,Book of Skill,LUSE533,Provoke,Make surrounding monsters angry so that they will attack you.
consumable_534,534,2390,314,30,100000,0,871,1,0,0,0,432,0,0,0,140,548,0,0,0,Book of Skill,LUSE534,Sword Dance,Silence surrounding enemies with a shocking dance of swirreling blades.
consumable_535,535,2390,314,30,100000,0,871,1,0,0,0,438,0,0,0,140,548,0,0,0,Book of Skill,LUSE535,Shield Bash,Knock your enemies unconscious by hitting them with your shield.
consumable_536,536,2390,314,30,100000,0,871,1,0,0,0,444,0,0,0,140,548,0,0,0,Book of Skill,LUSE536,Seismic Raid Impact,"Send a powerful wave of energy into the ground, damaging surrounding enemies."
consumable_537,537,2390,314,30,100000,0,871,1,0,0,0,450,0,0,0,140,548,0,0,0,Book of Skill,LUSE537,Beam Blade,Fire a spiritual aura emitted from your weapon at the enemy.
consumable_538,538,2390,314,30,100000,0,871,1,0,0,0,457,0,0,0,140,548,0,0,0,Book of Skill,LUSE538,Stormy Wrath,Call upon the power of storm to damage surrounding enemies.
consumable_539,539,2390,314,30,100000,0,871,1,0,0,0,462,0,0,0,140,548,0,0,0,Book of Skill,LUSE539,Banisher,Find hidden energy within and release it upon your enemy.
consumable_540,540,2390,314,30,100000,0,871,1,0,0,0,542,0,0,0,140,548,0,0,0,Book of Skill,LUSE540,Cyclone Impact,Call upon a violent cyclone to damage surrounding enemies.
consumable_541,541,2390,314,30,100000,0,871,1,0,0,0,1262,0,0,0,140,548,0,0,0,Book of Skill,LUSE541,Arcane Bolt,Summon arcane power within yourself and release it onto your enemy.
consumable_542,542,2390,314,30,100000,0,871,1,0,0,0,1268,0,0,0,140,548,0,0,0,Book of Skill,LUSE542,Shadow Bomb,Summon arcane power to engulf the surrounding area of your target.
consumable_543,543,2390,314,30,100000,0,871,1,0,0,0,1274,0,0,0,140,548,0,0,0,Book of Skill,LUSE543,Photon Beam,Call upon holy energy and release it onto your enemy.
consumable_544,544,2390,314,30,100000,0,871,1,0,0,0,1280,0,0,0,140,548,0,0,0,Book of Skill,LUSE544,Heavenly Light,Summon a field of light to engulf your enemies.
consumable_545,545,2390,314,30,100000,0,871,1,0,0,0,1286,0,0,0,140,548,0,0,0,Book of Skill,LUSE545,Echo Guard,Shield an ally with a forcefield of reflectivity.
consumable_546,546,2390,314,30,100000,0,871,1,0,0,0,1292,0,0,0,140,548,0,0,0,Book of Skill,LUSE546,Wind Aura,"Surround yourself with the power of wind, making your dodge rise an extreme amount for a limited time."
consumable_547,547,2390,314,30,100000,0,871,1,0,0,0,1298,0,0,0,140,548,0,0,0,Book of Skill,LUSE547,Circle Healing,A legendary healing skill that is said to be used by angels.
consumable_548,548,2390,314,30,100000,0,871,1,0,0,0,1304,0,0,0,140,548,0,0,0,Book of Skill,LUSE548,Sanctuary,Purify your party members of all disadvantages.
consumable_549,549,2390,314,30,100000,0,871,1,0,0,0,1742,0,0,0,140,548,0,0,0,Book of Skill,LUSE549,Prism Knife,"Throw a knife crafted of pure diamond at your enemy, causing them to sleep."
consumable_550,550,2390,314,30,100000,0,871,1,0,0,0,1748,0,0,0,140,548,0,0,0,Book of Skill,LUSE550,Cloaking,You can become invisible while you attack for a very limited period of time.
consumable_551,551,2073,316,10,0,0,151,0,0,0,0,0,0,0,0,801,0,0,0,0,Quest scroll,LUSE551,Coupon,Call upon a tornado to damage surrounding enemies.
consumable_552,552,2390,314,30,100000,0,871,1,0,0,0,2381,0,0,0,140,548,0,0,0,Book of Skill,LUSE552,Employ Furious Beast,Calling a tamed furious beast from the wild
consumable_553,553,2390,314,30,100000,0,871,1,0,0,0,1731,0,0,0,140,548,0,0,0,Book of Skill,LUSE553,Calling Falcon,You call a well tamed falcon
consumable_554,554,2390,314,30,100000,0,871,1,0,0,0,1754,0,0,0,140,548,0,0,0,Book of Skill,LUSE554,Cyclone Kick,Call upon a tornado to damage surrounding enemies.
consumable_555,555,2390,314,30,100000,0,871,1,0,0,0,1760,0,0,0,140,548,0,0,0,Book of Skill,LUSE555,Aftershock,Release all of your energy all at once onto your enemy.
consumable_556,556,2390,314,30,100000,0,871,1,0,0,0,1766,0,0,0,140,548,0,0,0,Book of Skill,LUSE556,Sphere of Hysteria,"Form a sphere of energy and release it onto surrounding enemies, causing their hitting and critical rates to decrease."
consumable_557,557,2390,314,30,100000,0,871,1,0,0,0,1772,0,0,0,140,548,0,0,0,Book of Skill,LUSE557,Arrow Shower,Fire a quiver of arrows into the air to rain down upon surrounding enemies.
consumable_558,558,2390,314,30,100000,0,871,1,0,0,0,1778,0,0,0,140,548,0,0,0,Book of Skill,LUSE558,Static Shot,Fire an arrow enchanted with electricity at your enemy.
consumable_559,559,2390,314,30,100000,0,871,1,0,0,0,2652,0,0,0,140,548,0,0,0,Book of Skill,LUSE559,Camouflage,Use elite military tactics to blend into your surroundings.
consumable_560,560,2390,314,30,100000,0,871,1,0,0,0,2658,0,0,0,140,548,0,0,0,Book of Skill,LUSE560,Bullet Shower,Fire an entire clip of bullets into the air to shower down upon multiple enemies.
consumable_561,561,2390,314,30,100000,0,871,1,0,0,0,2664,0,0,0,140,548,0,0,0,Book of Skill,LUSE561,Cannon Smash,"Crash your cannon into your enemy, causing his speed to decrease."
consumable_562,562,2390,314,30,100000,0,871,1,0,0,0,2670,0,0,0,140,548,0,0,0,Book of Skill,LUSE562,Pistol Whip,"Smack your enemy with your gun, causing his attack and defense to decrease."
consumable_563,563,2390,314,30,100000,0,871,1,0,0,0,2676,0,0,0,140,548,0,0,0,Book of Skill,LUSE563,Spinning Shot,"Rotate around, firing bullets at multiple enemies in a short burst of rage."
consumable_564,564,2390,314,30,100000,0,871,1,0,0,0,2682,0,0,0,140,548,0,0,0,Book of Skill,LUSE564,Earthquake,"Fire your gun into the ground, causing an earthquake to erupt and damage surrounding enemies."
consumable_565,565,2390,314,30,100000,0,871,1,0,0,0,2688,0,0,0,140,548,0,0,0,Book of Skill,LUSE565,Elite Sniping,An impressive shot of extreme distance that will put your opponet into a coma.
consumable_567,567,1703,314,99,10000,0,871,1,0,0,0,3229,0,0,0,140,548,0,0,0,Book of Skill,LUSE567,Summon Baby Spike,Summon a cute little puppy.
consumable_568,568,1703,314,99,10000,0,871,1,0,0,0,3234,0,0,0,140,548,0,0,0,Book of Skill,LUSE568,Summon Baby Fluffy,Summon a cute little kitten.
consumable_569,569,1703,314,99,10000,0,871,1,0,0,0,3239,0,0,0,140,548,0,0,0,Book of Skill,LUSE569,Summon Baby Melody,Summon a cute baby girl.
consumable_570,570,1703,314,99,10000,0,871,1,0,0,0,3244,0,0,0,140,548,0,0,0,Book of Skill,LUSE570,Summon Baby Max,Summon a cute baby boy.
consumable_571,571,1703,314,30,6600,0,871,1,0,0,0,691,0,0,0,140,548,0,0,0,Book of Skill,LUSE571,Staff Hit,Use a Staff to strike an enemy with great force and inflict the Stun status.
consumable_573,573,2390,314,30,200000,0,871,1,0,0,0,548,0,0,0,140,548,0,0,0,Book of Skill,LUSE573,Phoenix Slash,Set your enemy on fire from a distance.
consumable_574,574,2390,314,30,200000,0,871,1,0,0,0,554,0,0,0,140,548,0,0,0,Book of Skill,LUSE574,Bowling Bash,Set your enemy on fire in a wild spinning attack.
consumable_575,575,2390,314,30,200000,0,871,1,0,0,0,1310,0,0,0,140,548,0,0,0,Book of Skill,LUSE575,Storm Gust,Freeze your enemies and those around it with the power of ice.
consumable_576,576,2390,314,30,200000,0,871,1,0,0,0,1316,0,0,0,140,548,0,0,0,Book of Skill,LUSE576,Rebirth,"Rebirth your ally, regaining their lost exp."
consumable_577,577,2390,314,30,200000,0,871,1,0,0,0,1784,0,0,0,140,548,0,0,0,Book of Skill,LUSE577,Shadow Assault,Assault your enemy with the power of shadow.
consumable_578,578,2390,314,30,200000,0,871,1,0,0,0,1790,0,0,0,140,548,0,0,0,Book of Skill,LUSE578,Shadow Arrow,Fire an arrow enchanted with the power of shadow.
consumable_579,579,2390,314,30,200000,0,871,1,0,0,0,2694,0,0,0,140,548,0,0,0,Book of Skill,LUSE579,Desperado,Fire a powerful shot enchanted with the power of storm.
consumable_580,580,2390,314,30,200000,0,871,1,0,0,0,2700,0,0,0,140,548,0,0,0,Book of Skill,LUSE580,Elekitra,Fire a powerful shot enchanted with the power of thunder.
consumable_581,581,2390,314,30,200000,0,871,1,0,0,0,1341,0,0,0,140,548,0,0,0,Book of Skill,LUSE581,Hurricane,"Call upon a hurricane to blow away your enemies. (In PvP, reduce their movement speed to 200.)"
consumable_582,582,2390,314,30,200000,0,871,1,0,0,0,1347,0,0,0,140,548,0,0,0,Book of Skill,LUSE582,Mind Breaker,Concentrate your energy on a group of enemies to break their minds.
consumable_583,583,2390,314,30,200000,0,871,1,0,0,0,1353,0,0,0,140,548,0,0,0,Book of Skill,LUSE583,Sand Storm,Call upon a sand storm to lower the evasion of surrounding enemies.
consumable_584,584,2390,314,30,200000,0,871,1,0,0,0,1359,0,0,0,140,548,0,0,0,Book of Skill,LUSE584,Shield Breaker,Burst your energy around you causing your surrounding enemies to loose defense.
consumable_585,585,2390,314,30,200000,0,871,1,0,0,0,1365,0,0,0,140,548,0,0,0,Book of Skill,LUSE585,Decelerate,Cast power from the ancients onto your enemy to decrease their movement speed.
consumable_586,586,2390,314,30,200000,0,871,1,0,0,0,1371,0,0,0,140,548,0,0,0,Book of Skill,LUSE586,Weaken,Cast power from the ancients onto your enemy to decrease their attack power.
consumable_587,587,2390,314,30,200000,0,871,1,0,0,0,1377,0,0,0,140,548,0,0,0,Book of Skill,LUSE587,Blind,Cast power from the ancients onto your enemy to decrease their attack accuracy.
consumable_588,588,2390,314,30,200000,0,871,1,0,0,0,1383,0,0,0,140,548,0,0,0,Book of Skill,LUSE588,Slow,Cast power from the ancients onto your enemy to decrease their attack speed.
consumable_589,589,2390,314,30,200000,0,871,1,0,0,0,1389,0,0,0,140,548,0,0,0,Book of Skill,LUSE589,Calm,Cast power from the ancients onto your enemy to decrease their critical rate.
consumable_590,590,2390,314,30,200000,0,871,1,0,0,0,1395,0,0,0,140,548,0,0,0,Book of Skill,LUSE590,Shock,Fire a blast of energy at your enemy to stun them.
consumable_592,592,2390,314,30,200000,0,871,1,0,0,0,1805,0,0,0,140,548,0,0,0,Book of Skill,LUSE516,Afterimage,Enables you to storm into the enemy and attack it at lightnig speed.
consumable_593,593,2390,314,30,200000,0,871,1,0,0,0,1811,0,0,0,140,548,0,0,0,Book of Skill,LUSE517,Pressure,Release your mana to provoke enemies around you and draw their attention toward you.
consumable_594,594,2390,314,30,200000,0,871,1,0,0,0,1322,0,0,0,140,548,0,0,0,Book of Skill,LUSE518,Vengeance,Call upon a meteor to damage sorrounding enemies.
consumable_595,595,2390,314,30,200000,0,871,1,0,0,0,566,0,0,0,140,548,0,0,0,Book of Skill,LUSE519,Magnitude,Deals a serious damage to enemies around you by making an earthquake containing your determination to battle.
consumable_596,596,2390,314,30,200000,0,871,1,0,0,0,560,0,0,0,140,548,0,0,0,Book of Skill,LUSE520,Furious Strike,The enmy faces a serious blow with his weak spot attacked.
consumable_597,597,2390,314,30,200000,0,871,1,0,0,0,2329,0,0,0,140,548,0,0,0,Book of Skill,LUSE521,Hidden Power,"By understanding how inner power works, you can release a powerful aura unto your target, causing them m-def to decreased."
consumable_598,598,2390,314,30,200000,0,871,1,0,0,0,2323,0,0,0,140,548,0,0,0,Book of Skill,LUSE522,Warfare,"By using your experience on wars, you can make your enemies step back and slow down temporarily."
consumable_599,599,1705,314,30,200000,0,871,1,0,0,0,2323,0,0,0,140,548,0,0,0,Book of Skill,LUSE523,Guard Mastery,N/A
consumable_601,601,1704,314,1,50,0,871,1,0,0,0,11,0,0,0,140,548,0,0,0,Book of Skill,LUSE601,Sit,Learn Basic Skill
consumable_602,602,1704,314,1,50,0,871,1,0,0,0,12,0,0,0,140,548,0,0,0,Book of Skill,LUSE602,Pick Up,Learn Basic Skill
consumable_603,603,1704,314,1,5000,0,871,1,0,0,0,13,0,0,0,140,548,0,0,0,Book of Skill,LUSE603,Jump,Learn Basic Skill
consumable_604,604,1704,314,1,15000,0,871,1,0,0,0,14,0,0,0,140,548,0,0,0,Book of Skill,LUSE604,Levitation,Learn Basic Skill
consumable_605,605,1704,314,1,15000,0,871,1,0,0,0,15,0,0,0,140,548,0,0,0,Book of Skill,LUSE605,Auto Target,Learn Basic Skill
consumable_606,606,1704,314,1,50,0,871,1,0,0,0,16,0,0,0,140,548,0,0,0,Book of Skill,LUSE606,Normal Attack,Learn Basic Skill
consumable_607,607,1704,314,1,50,0,871,1,0,0,0,17,0,0,0,140,548,0,0,0,Book of Skill,LUSE607,Drive Cart,Learn Basic Skill
consumable_608,608,1704,314,1,500000,0,871,1,0,0,0,24,0,0,0,140,548,0,0,0,Book of Skill,LUSE608,Drive Castle Gear,Drive Castle Gear and Mount.
consumable_609,609,1704,314,1,50,0,871,1,0,0,0,19,0,0,0,140,548,0,0,0,Book of Skill,LUSE609,Party,Learn Basic Skill
consumable_610,610,1704,314,1,50,0,871,1,0,0,0,20,0,0,0,140,548,0,0,0,Book of Skill,LUSE610,Trade,Learn Basic Skill
consumable_611,611,1704,314,1,50,0,871,1,0,0,0,21,0,0,0,140,548,0,0,0,Book of Skill,LUSE611,Vending,Learn Basic Skill
consumable_612,612,1704,314,1,50,0,871,1,0,0,0,22,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_613,613,1704,314,1,50,0,871,1,0,0,0,23,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_614,614,1704,314,1,50,0,871,1,0,0,0,24,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_615,615,1704,314,1,50,0,871,1,0,0,0,25,0,0,0,140,548,0,0,0,Book of Skill,LUSE615,Ride Request,Learn Basic Skill
consumable_616,616,1704,314,1,50,0,871,1,0,0,0,26,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_617,617,1704,314,1,50,0,871,1,0,0,0,27,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_618,618,1704,314,1,50,0,871,1,0,0,0,28,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_619,619,1704,314,1,50,0,871,1,0,0,0,29,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_620,620,1704,314,1,50,0,871,1,0,0,0,30,0,0,0,140,548,0,0,0,Book of Skill,LUSE620,Recovery Kiss,Learn Basic Skill
consumable_621,621,1704,314,1,50,0,871,1,0,0,0,31,0,0,0,140,548,0,0,0,Book of Skill,LUSE621,Charming Kiss,Learn Basic Skill
consumable_622,622,1704,314,1,50,0,871,1,0,0,0,32,0,0,0,140,548,0,0,0,Book of Skill,LUSE622,Massage,Learn emotive expression.
consumable_623,623,1704,314,1,50,0,871,1,0,0,0,33,0,0,0,140,548,0,0,0,Book of Skill,LUSE623,Donation (10 Zulie),Learn emotive expression.
consumable_624,624,1704,314,1,50,0,871,1,0,0,0,34,0,0,0,140,548,0,0,0,Book of Skill,LUSE624,Donation (100 Zulie),Learn emotive expression.
consumable_625,625,1704,314,1,50,0,871,1,0,0,0,35,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_626,626,1704,314,1,50,0,871,1,0,0,0,36,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_627,627,1704,314,1,50,0,871,1,0,0,0,37,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_628,628,1704,314,1,50,0,871,1,0,0,0,38,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_629,629,1704,314,1,50,0,871,1,0,0,0,39,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_630,630,1704,314,1,50,0,871,1,0,0,0,40,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_631,631,1704,314,1,100,0,871,1,0,0,0,41,0,0,0,140,548,0,0,0,Book of Skill,LUSE631,Hi!,Learn emotive expression.
consumable_632,632,1704,314,1,100,0,871,1,0,0,0,42,0,0,0,140,548,0,0,0,Book of Skill,LUSE632,Grateful Bow,Learn emotive expression.
consumable_633,633,1704,314,1,100,0,871,1,0,0,0,43,0,0,0,140,548,0,0,0,Book of Skill,LUSE633,Salutation,Learn emotive expression.
consumable_634,634,1704,314,1,100,0,871,1,0,0,0,44,0,0,0,140,548,0,0,0,Book of Skill,LUSE634,Recovery Kiss,Learn emotive expression.
consumable_635,635,1704,314,1,100,0,871,1,0,0,0,45,0,0,0,140,548,0,0,0,Book of Skill,LUSE635,Charming Kiss,Learn emotive expression.
consumable_636,636,1704,314,1,10000,0,871,1,0,0,0,46,0,0,0,140,548,0,0,0,Book of Skill,LUSE636,Laugh,Learn emotive expression.
consumable_637,637,1704,314,1,10000,0,871,1,0,0,0,47,0,0,0,140,548,0,0,0,Book of Skill,LUSE637,Fight Cheer,Learn emotive expression.
consumable_638,638,1704,314,1,10000,0,871,1,0,0,0,48,0,0,0,140,548,0,0,0,Book of Skill,LUSE638,Tantrum,Learn emotive expression.
consumable_639,639,1704,314,1,10000,0,871,1,0,0,0,49,0,0,0,140,548,0,0,0,Book of Skill,LUSE639,,
consumable_640,640,1704,314,1,100,0,871,1,0,0,0,50,0,0,0,140,548,0,0,0,Book of Skill,LUSE640,duel,x
consumable_641,641,1704,314,1,100,0,871,1,0,0,0,52,0,0,0,140,548,0,0,0,Book of Skill,LUSE641,Duel,Challenge another player for a PvP Duel.
consumable_642,642,1704,314,1,100,0,871,1,0,0,0,3660,0,0,0,140,548,0,0,0,Book of Skill,LUSE642,Cry,Basic Emotion.
consumable_643,643,1704,314,1,100,0,871,1,0,0,0,3661,0,0,0,140,548,0,0,0,Book of Skill,LUSE643,Flip,Basic Emotion.
consumable_644,644,1704,314,1,100,0,871,1,0,0,0,3662,0,0,0,140,548,0,0,0,Book of Skill,LUSE644,Lose,Basic Emotion.
consumable_645,645,1704,314,1,100,0,871,1,0,0,0,3663,0,0,0,140,548,0,0,0,Book of Skill,LUSE645,Rest,Basic Emotion.
consumable_646,646,1704,314,1,100,0,871,1,0,0,0,3664,0,0,0,140,548,0,0,0,Book of Skill,LUSE646,Sleep,Basic Emotion.
consumable_647,647,1704,314,1,100,0,871,1,0,0,0,3665,0,0,0,140,548,0,0,0,Book of Skill,LUSE647,Work Out,Basic Emotion.
consumable_648,648,1704,314,1,100,0,871,1,0,0,0,3666,0,0,0,140,548,0,0,0,Book of Skill,LUSE648,Mime,Basic Emotion.
consumable_649,649,1704,314,1,100,0,871,1,0,0,0,3667,0,0,0,140,548,0,0,0,Book of Skill,LUSE649,Big Wave,Basic Emotion.
consumable_650,650,1704,314,1,0,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_651,651,1705,314,10,1300,0,871,1,0,0,0,201,0,0,0,140,548,0,0,0,Book of Skill,LUSE651,Weapon Mastery,Increase Melee Weapon damage.
consumable_652,652,1705,314,70,29200,0,871,1,0,0,0,211,0,0,0,140,548,0,0,0,Book of Skill,LUSE652,One-Handed Mastery,Increase One-Handed Weapon damage.
consumable_653,653,1705,314,70,29200,0,871,1,0,0,0,221,0,0,0,140,548,0,0,0,Book of Skill,LUSE653,Two-Handed Mastery,Increase Two-Handed Weapon damage.
consumable_654,654,1705,314,10,1300,0,871,1,0,0,0,231,0,0,0,140,548,0,0,0,Book of Skill,LUSE654,Harden Body,Increase Maximum HP amount.
consumable_655,655,1705,314,20,3450,0,871,1,0,0,0,251,0,0,0,140,548,0,0,0,Book of Skill,LUSE655,Armor Mastery,Increase Defense.
consumable_656,656,1705,314,40,10750,0,871,1,0,0,0,271,0,0,0,140,548,0,0,0,Book of Skill,LUSE656,Crossbow Mastery,Increase Crossbow damage. Only Knights can upgrade this skill above Level 5.
consumable_657,657,1705,314,30,6600,0,871,1,0,0,0,281,0,0,0,140,548,0,0,0,Book of Skill,LUSE657,Quick Step,Increase Movement Speed. Only Champions can upgrade this skill above Level 5.
consumable_658,658,1705,314,30,6600,0,871,1,0,0,0,291,0,0,0,140,548,0,0,0,Book of Skill,LUSE658,Mental Mastery,Increase Maximum MP amount.
consumable_659,659,1703,314,10,1300,0,871,1,0,0,0,301,0,0,0,140,548,0,0,0,Book of Skill,LUSE659,Heavy Attack,Bash a target with crushing force while using a Melee Weapon. 
consumable_660,660,1703,314,15,2250,0,871,1,0,0,0,321,0,0,0,140,548,0,0,0,Book of Skill,LUSE660,Double Attack,Deliver double blows onto a target while using a Melee Weapon.
consumable_661,661,1703,314,30,6600,0,871,1,0,0,0,341,0,0,0,140,548,0,0,0,Book of Skill,LUSE661,Leap Attack,Enables its user to jump and attack at the same time when using a Melee Weapon. Inflicts Stun effect on the target. 
