????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,8,,,101,31,,1,,Item Set,Dynamic Weapon,Prefix,Costume,Change Costume,Expire,
Ikaness Worker (Pickaxe),WEAPON\mobwpn\mob_icanes\mob_icanes.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,52,,25,,,,,,,,
Ikaness Leader (Fire bullet),WEAPON\mobwpn\mob_icanes_O\mob_Icanes_O.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,,,,,,,,,,,,
Ikaness Soldier (Sword),WEAPON\mobwpn\mob_icanes_G\mob_Icanes_G.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,52,,25,,,,,,,,
Gangster Henchman (Club),WEAPON\mobwpn\mob_Penguin06\mob_Penguin06.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,52,,25,,,,,,,,
Gangster Pang (Guns),WEAPON\mobwpn\mob_Penguin07\mob_Penguin07.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,,,
Lower Penguin Soldier (Sword),WEAPON\mobwpn\mob_Penguin02\mob_Penguin02.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lunaris Bear (Bottle),WEAPON\mobwpn\mob_Lunarismoldy01\mob_Lunarismoldy01.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,52,,25,,,,,,,,
Penguin General (Blunt),WEAPON\mobwpn\mob_Penguin04\mob_Penguin04.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moon Sister Inguz (Sword),WEAPON\mobwpn\mob_melendino01\mob_melendino01.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insane Shaman (Sword),WEAPON\mobwpn\mob_zombi\mob_zombi.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,37,,5,,,,,,,,
Heburka (Spear),WEAPON\mobwpn\mob_Brinto01\mob_Brinto01.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Penguin Exploder (Cannon bullet),WEAPON\mobwpn\mon\mob_etc.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,67,131,35,50,,,,,,,
Not Used (Sword),WEAPON\mobwpn\mob_Mummy_male03\Mummy_male03.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not Used (Sword),WEAPON\mobwpn\mob_Mummy_male03\Mummy_male05.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not Used (Staff),WEAPON\mobwpn\mob_stoneguard01\mob_stoneguard01.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not Used (Wand),WEAPON\mobwpn\mob_Mummy_male03\Mummy_male06.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not Used (Bow),WEAPON\mobwpn\mob_raccoon\mob_mummy_ranger.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sikuku Gargoyle Hunter (Staff),WEAPON\mobwpn\mon_gargoyle\Gargoyle_03.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,141,63,,5,,,,,,,,
Sikuku Gargoyle Shaman (Staff),WEAPON\mobwpn\mon_gargoyle\Gargoyle_04.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,,84,78,0,,,,,,,,
Sikuku Gargoyle Fighter (Spear),WEAPON\mobwpn\mob_Gargoyle_Fighter\mob_Gargoyle_Fighter.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,141,63,,5,,,,,,,,
Sikuku Jailer (Blunt),WEAPON\mobwpn\mob_s_warder01\mob_s_warder01.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,141,63,,5,,,,,,,,
Sikuku Predator (Sword),WEAPON\mobwpn\mob_s_eater02\mob_s_eater02.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,52,,25,,,,,,,,
Sikuku Cannibal Chef (Sword),WEAPON\mobwpn\mob_s_eater03\mob_s_eater03.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,37,,5,,,,,,,,
Pharaohs Robot Servant (Bullet),WEAPON\mobwpn\mon_gargoyle\Gargoyle_04_tans.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,67,131,,50,,,,,,,
Sikuku Guard (Crossbow Axe),WEAPON\mobwpn\mob_s_woman01\mob_s_woman01.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,395,63,,5,,,,,,,,
Sikuku Infiltrator (Crossbow),WEAPON\mobwpn\mob_s_woman02\mob_s_woman02.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,71,,,,,,,,,
Delusion Nymph (Rod),WEAPON\mobwpn\mob_delusion_nymph_rod\mob_delusion_nymph_rod.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,,67,131,35,50,,,,,,,
Redheart (Spear),WEAPON\mobwpn\mon_redheart\mon_redheart.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,37,,5,,,,,,,,
Ancient Sword,,,6,211,1300000,0,10,90,5291,1007,577,,,,,,,,,,10,232,,20,1,,23,1,10,1,,,125,1,10,16,0,,121,48,,5,2,,,13,,,,LWEA1151
Ancient Mace,,,6,212,1300000,0,15,90,5292,1008,576,,,,,,,,,,10,241,,10,1,,26,1,10,1,,,125,3,10,16,0,,121,48,,15,2,,,13,,,,LWEA1152
Ancient Heavy Sword,,,6,221,1300000,0,25,90,5293,1009,576,,,,,,,,,,10,245,,18,1,,19,1,10,1,,,140,5,10,16,0,,121,48,,5,2,,,13,,,,LWEA1153
Ancient Spear,,,6,222,1300000,0,30,90,5294,1010,577,,,,,,,,,,10,243,,24,1,,38,1,10,1,,,250,6,10,16,0,,121,48,,5,2,,,13,,,,LWEA1154
Ancient Axe,,,6,223,1300000,0,30,90,5295,1011,576,,,,,,,,,,10,242,,19,1,,26,1,10,1,,,125,8,10,16,0,,121,48,,20,,,,13,,,,LWEA1155
Ancient Duals,,,6,252,1300000,0,20,90,5296,1012,577,,,,,,,,,,11,187,,24,1,,38,1,10,1,,,125,7,10,16,0,,121,48,,5,4,,,13,,,,LWEA1156
Ancient Katars,,,6,251,1300000,0,20,90,5297,1013,577,,,,,,,,,,11,237,,22,1,,24,1,10,1,,,100,16,10,16,0,,121,48,,5,4,,,13,,,,LWEA1157
Ancient Bow,,,6,231,1300000,0,15,90,5298,1014,578,,,,,,,,,,11,235,,11,1,,20,1,10,1,,,1500,10,10,16,0,,121,48,,5,1,,,13,,,,LWEA1158
Ancient Crossbow,,,6,271,1300000,0,25,90,5299,1015,578,,,,,,,,,,10,197,,26,1,,19,1,10,1,,,1350,11,10,16,0,,121,48,,5,1,,,13,,,,LWEA1159
Ancient Staff,,,6,241,1300000,0,20,90,5300,1016,578,,,,,,,,,,12,228,,12,1,,29,1,10,1,,,175,6,10,16,0,,121,48,,5,,,,13,,,,LWEA1160
Ancient Wand,,,6,242,1300000,0,10,90,5301,1017,578,,,,,,,,,,12,236,,62,1,,14,1,10,1,,,1200,14,10,16,0,,121,48,,5,2,,,13,,,,LWEA1161
Ancient Gun,,,6,232,1300000,0,20,90,5302,1018,578,,,,,,,,,,13,215,,18,1,,24,1,10,1,,,1500,12,10,16,0,,121,48,,5,,,,13,,,,LWEA1162
Ancient Launcher,,,6,233,1300000,0,30,90,5304,1019,576,,,,,,,,,,10,148,,26,1,,20,1,10,1,,,1700,9,10,16,0,,121,48,,5,,,,13,,,,LWEA1163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skull Staff,,,6,241,0,0,20,50,5332,251,578,,,,,,,,,,,,,,,,,,75,4,,,175,6,10,9,0,,121,48,,5,,,,,,,,LWEA1165
Eagle Staff,,,6,241,0,0,20,50,5333,251,578,,,,,,,,,,,,,,,,,,75,4,,,175,6,10,9,0,,121,48,,5,,,,,,,,LWEA1166
Snake Staff,,,6,241,0,0,20,50,5334,251,578,,,,,,,,,,,,,,,,,,75,4,,,175,6,10,9,0,,121,48,,5,,,,,,,,LWEA1167
Sikuku's Saw Spear,,,6,222,0,0,15,50,5335,251,577,,,,,,,,,,,,,,,,,,75,4,,,250,6,10,9,0,,121,48,,5,2,,,,,,,LWEA1168
Sikuku's Spiked Spear,,,6,222,0,0,15,50,5336,251,577,,,,,,,,,,,,,,,,,,75,4,,,250,6,10,9,0,,121,48,,5,2,,,,,,,LWEA1169
Sikuku Death Spear,,,6,222,0,0,15,50,5337,251,577,,,,,,,,,,,,,,,,,,75,4,,,250,6,10,9,0,,121,48,,5,2,,,,,,,LWEA1170
,,,6,222,0,0,1,50,1,251,577,,,,,,,,,,,,,,,,,,75,2,,,250,6,10,9,0,,121,48,,5,,,,,,,,LWEA1171
Wood Axe,,,6,223,0,0,20,50,5338,251,576,,,,,,,,,,,,,,,,,,75,4,,,125,8,10,9,0,,121,48,,20,2,,,,,,,LWEA1172
Fearsome Axe,,,6,223,0,0,20,50,5339,251,576,,,,,,,,,,,,,,,,,,75,4,,,125,8,10,9,0,,121,48,,20,2,,,,,,,LWEA1173
Butcher Axe,,,6,223,0,0,20,50,5340,251,576,,,,,,,,,,,,,,,,,,75,4,,,125,8,10,9,0,,121,48,,20,2,,,,,,,LWEA1174
Gargoyle Scythe,,,6,222,0,0,20,50,5341,251,577,,,,,,,,,,,,,,,,,,75,4,,,250,6,10,9,0,,121,48,,5,,,,,,,,LWEA1175
Tribal Staff,,,6,241,0,0,25,50,5343,251,578,,,,,,,,,,,,,,,,,,75,4,,,175,6,10,9,0,,121,48,,5,,,,,,,,LWEA1176
Spell Staff,,,6,241,0,0,25,50,5344,251,578,,,,,,,,,,,,,,,,,,75,4,,,175,6,10,9,0,,121,48,,5,,,,,,,,LWEA1177
Lead Mace,,,6,212,0,0,15,50,5345,251,576,,,,,,,,,,,,,,,,,,75,4,,,125,3,10,9,0,,121,48,,15,1,,,,,,,LWEA1178
Ancient Dagger,,,6,211,0,0,10,50,5346,251,577,,,,,,,,,,,,,,,,,,75,4,,,125,1,10,9,0,,121,48,,5,2,,,,,,,LWEA1179
Skull Crossbow,,,6,271,0,0,10,50,5347,251,578,,,,,,,,,,,,,,,,,,75,4,,,1800,11,10,9,0,,121,48,,5,,,,,,,,LWEA1180
Sun Staff,,,,241,123450,0,45,20,5348,670,578,,,,,,,,,,,,,12,25,,39,350,100,1,,,175,6,75,8,0,,121,48,,5,,,,,,,,LWEA1181
Saint Blade Kreuz,weapon\onehand\osw53\osw53.txt,,,211,711600,0,40,92,933,325,577,,12,,,,,,31,210,10,312,,,,,,,74,2,,,250,1,365,10,0,,111,38,,5,2,,,6,,,,LWEA025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iced Shamshir,Craft Tabs: 11 10 452 30,,,211,1000,0,50,90,5520,251,577,11,10,452,30,,,,31,135,10,230,,24,5,,,,75,2,,,200,1,210,11,0,,121,48,,5,2,,,,,,,LWEA1184
Iced Skull Breaker,Craft Tabs: 12 10 456 30,,,212,1000,0,80,90,5521,251,577,12,10,456,30,,,,31,200,10,332,,24,5,,,,75,2,,,250,1,374,12,0,,121,48,,15,2,,,,,,,LWEA1185
Iced Four Stick Bow,Craft Tabs: 13 10 453 30,,,271,1000,0,40,90,5522,251,577,13,10,453,30,,,,31,200,10,251,,24,5,,,,75,2,,,2500,11,346,9,0,151,,,71,,1,,,,,,,LWEA1186
Iced Zephyr Falcon,Craft Tabs: 13 10 457 30,,,231,1000,0,30,90,5523,251,577,13,10,457,30,,,,31,200,11,296,,24,5,,,,75,2,,,2700,10,380,10,,151,,,71,0,1,,,,,,,LWEA1187
Iced Burnthesnatch,Craft Tabs: 12 10 458 30,,,251,1000,0,30,90,5533,251,577,12,10,458,30,,,,31,200,11,296,,24,5,,,,75,2,,,250,16,325,7,0,,121,38,,5,4,,,,,,,LWEA1188
Iced Gigantic Wave,Craft Tabs: 14 10 459 30,,,233,1000,0,20,90,5534,251,577,14,10,459,30,,,,31,200,10,168,,24,5,,,,75,2,,,3400,9,424,12,0,191,,84,78,0,,,,,,,,LWEA1189
Iced Rune Staff,Craft Tabs: 15 10 454 30,,,241,1000,0,30,90,5535,251,577,15,10,454,30,,,,31,109,12,178,,24,5,,29,25,75,2,,,300,6,161,10,1,,131,72,,25,2,,,,,,,LWEA1190
Iced Sternen Haufen,Craft Tabs: 15 10 455 30,,,242,1000,0,20,90,5536,251,577,15,10,455,30,,,,31,180,12,289,,24,5,,29,22,75,2,,,2400,14,281,12,1,208,,37,89,,2,,,,,,,LWEA1191
Grand Slasher,weapon\onehand\onehand_career021\onehand_career021.txt,,,211,997500,,80,89,5948,1043,577,11,10,460,30,,,,31,215,10,326,,20,10,,19,-15,75,2,,,250,1,395,10,0,,111,38,,5,2,,,12,,,,LWEA026
Eagle Slayer,WEAPON\twohand\twohand_career070\twohand_career070.txt,,,212,994320,0,160,87,5949,1036,576,12,10,461,30,,,,31,215,10,341,,26,10,,38,-80,75,2,,,250,3,419,11,0,,121,48,,15,2,,,12,,,,LWEA057
Hydra Crossbow,WEAPON\far\bog_career003\bog_career003.txt,,,271,941840,,80,93,5950,1076,578,13,10,462,30,,,,31,215,10,263,,22,-10,,,,75,2,,,2900,11,384,10,0,151,,,71,,1,,,12,,,,LWEA079
Asmodeus Ritual Blade,WEAPON\twohand\twohand_career082\twohand_career082.txt,,,221,904300,0,60,94,5951,1040,577,11,10,463,30,,,,31,215,10,330,,20,12,,26,-10,75,2,,,250,5,431,10,0,,131,39,,5,2,,,12,,,,LWEA127
Belial's Axe,WEAPON\twohand\twohand_career027\twohand_career027.txt,,,223,1224080,,140,98,5952,1035,576,12,10,464,30,,,,31,215,10,337,,26,12,,20,-10,75,2,,,250,8,447,12,0,,141,63,,20,,,,12,,,,LWEA153
Eternal Impaler,WEAPON\magic\magic_career035\magic_career035.txt,,,222,1221332,0,162,90,5954,1066,577,12,10,465,30,,,,31,215,10,309,,24,10,,21,-10,75,2,,,500,6,415,9,,,131,55,,25,2,,,12,,,,LWEA186
Pincer Bow,WEAPON\far\far_career049\far_career049.txt,,,231,1132147,0,70,98,5955,1052,578,13,10,466,30,,,,31,215,11,308,,38,150,,,,75,2,,,2600,10,425,10,,151,,,71,0,1,,,12,,,,LWEA227
Phased Plasma Gun,WEAPON\far\far_career093\far_career093.txt,,,232,1492016,,120,100,5956,1079,578,14,10,467,30,,,,31,215,13,313,,26,10,,24,-10,75,2,,,3200,12,436,9,0,171,,84,78,0,,,,12,,,,LWEA260
Meteorite Launcher,WEAPON\far\\cannon_career104\cannon_career104.txt,,,233,1662310,,60,102,5957,1085,576,14,10,468,30,,,,31,215,10,174,,24,10,,20,-15,75,2,,,3500,9,469,11,0,191,,84,78,0,,,,12,,,,LWEA286
Pole of Abyss,WEAPON\magic\magic_career083\magic_career083.txt,,,241,1501532,,70,100,5958,1042,578,15,10,469,30,,,,31,215,12,302,,21,15,,20,-10,75,2,,,350,6,390,10,1,,131,72,,25,,,,12,,,,LWEA329
Sekhem Scepter,WEAPON\magic\magic_career059\magic_career059.txt,,,242,1501420,,50,85,5959,1086,578,15,10,470,30,,,,31,215,12,316,,22,10,,19,-15,75,2,,,2450,14,352,11,1,318,,37,89,,2,,,12,,,,LWEA360
Bastet Claws,WEAPON\katar\katar_career051\katar_career051.txt,,,251,1132148,,70,88,5960,1062,577,12,10,471,30,,,,31,215,11,309,,24,10,,22,-8,75,2,,,250,16,363,6,0,,121,38,,5,4,,,12,,,,LWEA424
Elemental Dual Swords,WEAPON\dsw\dsw21\dsw21.txt,,,252,1136581,0,80,90,5961,1073,577,11,10,472,30,,,,31,215,11,238,,22,10,,24,-10,75,2,,,250,7,451,10,0,,131,63,,5,4,,,12,,,,LWEA451
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dango Spear,WEAPON\twohand\dango\dango.txt,,,222,1000,0,20,35,5962,1149,577,,,,,,,,,,,,,,,,,,30,2,,,350,6,50,10,,,131,55,,25,2,,,,,,,LWEA1206
Cotton Candy,WEAPON\magic\wataame\wataame.txt,,,242,1000,0,5,35,5963,1154,578,,,,,,,,,,,,,,,,,,30,2,,,2200,14,50,12,1,211,,37,89,,0,,,,,,,LWEA1207
Candy Jewel Katar,WEAPON\katar\jewel_ring\jewel_ring.txt,,,251,1000,0,30,35,5964,1155,577,,,,,,,,,,,,,,,,,,30,2,,,250,16,50,5,0,,121,38,,5,0,,,,,,,LWEA1208
Candy Bow,WEAPON\far\candy\candy.txt,,,231,1000,0,10,35,5965,1151,578,,,,,,,,,,,,,,,,,,30,2,,,2800,10,50,10,0,151,0,0,71,0,1,,,,,,,LWEA1209
Choco Banana,WEAPON\twohand\choco_banana\choco_banana.txt,,,221,1000,0,30,35,5967,1148,576,,,,,,,,,,,,,,,,,,30,2,,,200,5,50,11,0,,131,39,,5,0,,,,,,,LWEA1210
Pink Megaphone,WEAPON\megahon_pink.txt,,6,211,1000,0,2,35,5968,,577,,,,,,,,,,,,,,,,,,30,2,,,150,1,50,6,0,,111,37,,5,0,,,,,,,LWEA1211
Strawberry Fondue,WEAPON\onehand\strawberry_fondu\strawberry_fondu.txt,,,211,1000,0,10,35,5969,1145,577,,,,,,,,,,,,,,,,,,30,2,,,200,1,50,10,0,,111,38,,5,0,,,,,,,LWEA1212
Ice Cream,WEAPON\magic\icecream\icecream.txt,,,241,1000,0,15,35,5970,1153,578,,,,,,,,,,,,,,,,,,30,2,,,300,6,50,9,1,,131,72,,25,2,,,,,,,LWEA1213
Rollcake,WEAPON\far\rollcake\rollcake.txt,,,233,1000,0,20,35,5971,1152,578,,,,,,,,,,,,,,,,,,30,2,,,3000,9,50,11,0,174,,84,78,0,0,,,,,,,LWEA1214
Cookie Axe,WEAPON\twohand\cookie\cookie.txt,,,223,1000,0,25,35,5972,1150,576,,,,,,,,,,,,,,,,,,30,2,,,200,8,50,11,0,,141,63,,20,0,,,,,,,LWEA1215
Candy Sticks,WEAPON\dsw\stick\stick.txt,,,252,1000,0,30,35,5973,1156,577,,,,,,,,,,,,,,,,,,30,2,,,250,7,50,9,0,,111,37,,5,2,,,,,,,LWEA1216
Sweet Apple,WEAPON\onehand\ringoame\ringoame.txt,,,212,1000,0,30,35,5974,1146,576,,,,,,,,,,,,,,,,,,30,2,,,200,3,50,9,0,,121,47,,15,2,,,,,,,LWEA1217
Shortcake,WEAPON\far\shortcake\shortcake.txt,,,271,815,0,15,35,5975,1147,578,,,,,,,,,,,,,,,,,,30,2,,,2500,11,50,9,0,151,,,71,,1,,,,,,,LWEA1218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,
Aqua Dragon Sword,WEAPON\dsw\dragon_sw\dragon_sw01_0810_ka.txt,,6,211,1000,0,5,50,5976,,577,,,,,,,,,,,,,,,,,,46,0,,,200,1,74,9,0,,111,37,,5,2,,,,,,,LWEA1220
Fire Dragon Sword,WEAPON\dsw\dragon_sw\dragon_sw02_0810_ka.txt,,6,211,1000,0,5,46,5977,,577,,,,,,,,,,,,,,,,,,44,0,,,200,1,63,9,0,,111,37,,5,2,,,,,,,LWEA1221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat1,WEAPON\twohand\nyangokuspear1\nyangokuspear1_0928_cr.txt,,6,222,1000,0,40,64,5980,,578,,,,,,,,31,70,,,,,,,,,60,0,,,400,6,217,9,1,,131,55,,25,2,,,,,,,LWEA1223
Cat2,WEAPON\twohand\nyangokuspear2\nyangokuspear2_0928_cr.txt,,6,222,1000,0,40,64,5981,,578,,,,,,,,31,70,,,,,,,,,60,0,,,400,6,217,9,1,,131,55,,25,2,,,,,,,LWEA1224
Cat3,WEAPON\magic\nyangokuwand\nyangokuwand_0928_cr.txt,,6,242,1000,0,10,65,5982,,578,,,,,,,,31,70,,,,,,,,,60,0,,,2200,14,177,10,1,210,,37,89,,2,,,,,,,LWEA1225
Cat4,WEAPON\katar\ng_katar_0924_wa\ng_katar_0924_wa.txt,,6,251,1000,0,25,62,5983,,577,,,,,,,,31,70,,,,,,,,,60,0,,,250,16,200,5,0,,121,38,,5,1,,,,,,,LWEA1226
Cat5,WEAPON\far\nyangokubow\nyangokubow_0928_cr.txt,,6,231,1000,0,20,72,5984,,578,,,,,,,,31,70,,,,,,,,,60,0,,,2600,10,228,10,0,151,0,0,71,0,1,,,,,,,LWEA1227
Cat6,WEAPON\twohand\ng_tsw_0924_wa\ng_tsw_0924_wa.txt,,6,221,1000,0,40,71,5985,,576,,,,,,,,31,70,,,,,,,,,60,0,,,300,5,229,11,,,131,39,,5,1,,,,,,,LWEA1228
Cat7,WEAPON\onehand\nyangokuonehandsword\nyangokuonehandsword_0928_cr.txt,,6,211,1000,0,45,65,5986,,577,,,,,,,,31,70,,,,,,,,,60,0,,,200,1,189,8,0,,111,37,,5,2,,,,,,,LWEA1229
Cat8,WEAPON\magic\nyangokucane\nyangokucane_0928_cr.txt,,6,241,1000,0,30,70,5987,,578,,,,,,,,31,70,,,,,,,,,60,0,,,300,6,203,10,1,,131,72,,25,2,,,,,,,LWEA1230
Cat9,WEAPON\twohand\nyangokutwohandaxe\nyangokutwohandaxe_0928_cr.txt,,6,223,1000,0,40,74,5988,,576,,,,,,,,31,70,,,,,,,,,60,0,,,200,8,204,12,0,,141,63,,20,2,,,,,,,LWEA1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat11,WEAPON\onehand\nyangokuhandaxe\nyangokuhandaxe_0928_cr.txt,,6,223,1000,0,40,74,5989,,576,,,,,,,,31,70,,,,,,,,,60,0,,,200,8,201,10,0,,141,63,,20,2,,,,,,,LWEA1233
Cat12,WEAPON\dsw\ng_dsw_0924_wa\ng_dsw_0924_wa.txt,,6,252,1000,0,30,65,5990,,577,,,,,,,,31,70,,,,,,,,,60,0,,,200,7,233,11,0,,111,37,,5,2,,,,,,,LWEA1234
Cat13,WEAPON\far\nyangokubowgun\nyangokubowgun_0928_cr.txt,,6,271,815,0,25,70,5991,361,578,,,,,,,,31,70,,,,,,,,,60,0,,,2400,11,206,10,0,151,,,71,,1,,,,,,,LWEA1235
Pussy Bomber 2000,WEAPON\far\nyangokucanon\nyangokucanon_0928_cr.txt,,6,233,100,0,30,76,5993,,578,,,,,,,,31,70,,,,,,,,,60,0,,,2800,9,255,12,0,174,,84,78,0,1,,,,,,,LWEA1236
Cat15,WEAPON\onehand\nyangokumace\nyangokumace_0928_cr.txt,,6,212,1000,0,50,62,5994,,576,,,,,,,,31,70,,,,,,,,,60,0,,,200,3,213,11,0,,121,47,,15,0,,,,,,,LWEA1237
Cat16,WEAPON\far\nyangokugun\nyangokugun_0928_cr.txt,,6,232,1000,0,30,74,5995,,578,,,,,,,,31,70,,,,,,,,,60,0,,,2800,12,230,11,0,175,,82,78,0,0,,,,,,,LWEA1238
Blaze Dancer,weapon\onehand\onehand_career027\onehand_career027.txt,,,211,912300,0,30,90,6637,1074,577,11,10,475,35,,,,31,225,10,367,,20,10,,21,-20,75,1,,,250,1,430,10,0,,111,38,,5,2,,,11,,,,LWEA027
Glacier Cutter,WEAPON\twohand\twohand_career031\twohand_career031.txt,,,212,923000,0,90,90,6638,1037,576,12,10,476,35,,,,31,225,10,383,,26,10,,19,-20,75,1,,,250,3,454,11,,,121,48,,15,2,,,11,,,,LWEA058
Nepheramun Crossbow,WEAPON\far\bog_career002\bog_career002.txt,,,271,984620,,40,90,6639,1075,578,13,10,477,35,,,,31,225,10,291,,20,10,,22,-12,75,1,,,2700,11,419,10,0,151,,,71,,1,,,11,,,,LWEA080
Warmaster Sword,WEAPON\twohand\twohand_career070\twohand_career070.txt,,,221,921000,0,90,96,6640,1038,577,11,10,478,35,,,,31,225,10,366,,20,10,,21,-20,75,1,,,250,5,468,11,0,,131,39,,5,2,,,11,,,,LWEA128
Lava Axe of Athoum,WEAPON\twohand\u_tsw7\utsw7.txt,,,223,1223150,0,80,99,6641,1087,576,12,10,479,35,,,,31,225,10,373,,26,12,,38,-100,75,1,,,250,8,485,12,,,141,63,,20,,,,11,,,,LWEA154
Deadly Avarice,WEAPON\onehand\onehand_fashion012\onehand_fashion012.txt,,,222,1322650,0,90,91,6643,1088,577,12,10,480,35,,,,31,225,10,348,,26,10,,19,-20,75,1,,,500,6,451,9,,,131,55,,25,2,,,11,,,,LWEA187
Carnival Bow,WEAPON\far\far_fashion003\far_fashion003.txt,,,231,1023000,0,30,99,6644,1089,578,13,10,481,35,,,,31,225,11,349,,20,10,,21,-15,75,1,,,3200,10,462,10,,151,,,71,0,1,,,11,,,,LWEA229
Mana Shooter,WEAPON\far\far_career077\far_career077.txt,,,232,1450000,,60,101,6645,1059,578,14,10,482,35,,,,31,225,13,354,,24,10,,21,-20,75,1,,,3300,12,473,9,0,171,,84,78,0,,,,11,,,,LWEA259
Plasmatic Fusion Launcher,WEAPON\far\\cannon_career106\cannon_career106.txt,,,233,1698700,,30,103,6646,1090,576,14,10,483,35,,,,31,225,10,213,,24,10,,19,-20,75,1,,,3600,9,504,12,0,191,,84,78,0,,,,11,,,,LWEA288
Oblivion Staff,WEAPON\magic\magic_career037\magic_career037.txt,,,241,1456000,,40,101,6647,1067,578,15,10,484,35,,,,31,225,12,339,,38,150,,21,-20,75,1,,,350,6,427,10,1,,131,72,,25,,,,11,,,,LWEA326
Void Conjurer,WEAPON\magic\magic_career079\magic_career079.txt,,,242,1420000,0,30,86,6648,1091,578,15,10,485,35,,,,31,225,12,357,,23,100,,19,-20,75,1,,,2600,14,390,12,1,318,,37,89,,2,,,11,,,,LWEA361
Ritual Wrist Blade,WEAPON\katar\katar_career051\katar_career055.txt,,,251,1010000,0,30,89,6649,1064,577,12,10,486,35,,,,31,225,11,347,,26,10,,22,-10,75,1,,,250,16,400,5,0,,121,38,,5,4,,,11,,,,LWEA426
Resiliance Dual Wield,WEAPON\dsw\dsw22\dsw22.txt,,,252,1048350,0,40,91,6650,1092,577,11,10,487,35,,,,31,225,11,277,,20,10,,22,-10,75,1,,,250,7,487,10,0,,131,63,,5,4,,,11,,,,LWEA452
Blaze Dancer,weapon\onehand\onehand_career027\onehand_career027.txt,,,211,912300,0,30,90,3674,1074,577,,,,,,,,31,205,10,342,,,,,,,74,2,,,250,1,425,10,0,,111,38,,5,2,,,14,,,,LWEA027
Glacier Cutter,WEAPON\twohand\twohand_career031\twohand_career031.txt,,,212,923000,0,90,90,3675,1037,576,,,,,,,,31,205,10,358,,,,,,,82,2,,,250,3,449,11,,,121,48,,15,2,,,14,,,,LWEA058
Nepheramun Crossbow,WEAPON\far\bog_career002\bog_career002.txt,,,271,984620,,40,90,3660,1075,578,,,,,,,,31,205,10,281,,,,,,,75,2,,,2700,11,414,10,0,151,,,71,,1,,,14,,,,LWEA080
