Name,Id,IconIdx,Subtype,Quality,BasePrice,PriceRate,FieldItemId,Weight,NeedAbility,NeedValue,AddAbility,AddValue,StatusId,StatusType,StatusPerSec,UseEffect,UseSound,CooldownType,CooldownSec,ScriptIdx,TypeName,StlKey,DisplayName,Description
material_473,473,2074,430,60,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT473,Pink Santa Sweater Craft Coupon,This coupon is required to craft Pink Santa Sweater.
material_474,474,2074,430,60,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT474,Black Santa Sweater Craft Coupon,This coupon is required to craft Black Santa Sweater.
material_475,475,2074,430,65,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT475,Rudolph Vest Craft Coupon,This coupon is required to craft Rudolph Vest.
material_476,476,2074,430,65,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT476,Green Rudolph Vest Craft Coupon,This coupon is required to craft Green Rudolph Vest.
material_477,477,2075,430,50,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT477,Santa Glove Craft Coupon,This coupon is required to craft Santa Glove.
material_478,478,2075,430,55,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT478,Snowboard Glove Craft Coupon,This coupon is required to craft Snowboard Glove.
material_479,479,2075,430,60,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT479,Pink Santa Glove Craft Coupon,This coupon is required to craft Pink Santa Glove.
material_480,480,2075,430,60,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT480,Black Santa Glove Craft Coupon,This coupon is required to craft Black Santa Glove.
material_481,481,2075,430,65,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT481,Rudolph Glove Craft Coupon,This coupon is required to craft Rudolph Glove.
material_482,482,2075,430,65,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT482,Green Rudolph Glove Craft Coupon,This coupon is required to craft Green Rudolph Glove.
material_483,483,2076,430,50,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT483,Santa Boot Craft Coupon,This coupon is required to craft Santa Boots.
material_484,484,2076,430,55,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT484,Snowboard Boots Craft Coupon,This coupon is required to craft Snowboard Boots.
material_485,485,2076,430,60,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT485,Pink Santa Boots Craft Coupon,This coupon is required to craft Pink Santa Boots.
material_486,486,2076,430,60,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT486,Black Santa Boots Craft Coupon,This coupon is required to craft Black Santa Boots.
material_487,487,2076,430,65,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT487,Rudolph Boots Craft Coupon,This coupon is required to craft Rudolph Boots.
material_488,488,2076,430,65,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT488,Green Rudolph Boot Craft Coupon,This coupon is required to craft Green Rudolph Boots.
material_491,491,1540,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT491,Snowboard Coupon,Take this coupon to Sergei at Magic City of the Eucar to recieve a free snowboard!
material_492,492,2047,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT492,Money Bag,This bag should help pay for the materials you need to buy from Lina at El Verloon Desert.
material_493,493,1539,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT493,Snowboard Materials,Take these snowboard materials back to Sergei at Magic City of the Eucar.
material_494,494,2068,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT494,Sergei's Letter,Take this letter to Lina at El Verloon Desert whilst Sergei makes your snowboard.
material_495,495,2069,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT495,Lina's Letter,Take this letter to Sergei at Magic City of the Eucar. Perhaps he has finished your snowboard by now.
material_496,496,1538,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT496,Blank Snowboard,Take this snowboard to Cassirin at Junon Fields to get it painted.
material_497,497,1534,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT497,Green Snowboard Coupon,Speak to Cassirin at Junon Fields to collect your finished snowboard.
material_498,498,1583,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT498,ROSE Snowboard Coupon,Speak to Cassirin at Junon Fields to collect your finished snowboard.
material_499,499,1535,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT499,Red Snowboard Coupon,Speak to Cassirin at Junon Fields to collect your finished snowboard.
material_500,500,1536,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT500,Funky Snowboard Coupon,Speak to Cassirin at Junon Fields to collect your finished snowboard.
material_501,501,1537,430,40,5,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Collections,LNAT501,Blue Snowboard Coupon,Speak to Cassirin at Junon Fields to collect your finished snowboard.
material_503,503,3915,434,20,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT503,Advance Armor Craft Coupon,Used to Craft Advance Armors
material_504,504,3917,434,20,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT504,Advance Cart Craft Coupon,Used to Craft Advance Carts
material_505,505,3918,434,20,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT505,Advance Weapon Coupon,Used to Craft Advance Weapons
material_506,506,3919,434,20,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT506,Advance Gloves Craft Coupon,Used to Craft Advance Gloves
material_507,507,3920,434,20,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT507,Advance Shoes Craft Coupon,Used to Craft Advance Shoes
material_508,508,3916,434,20,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT508,Advance Hat Craft Coupon,Used to Craft Advance Head Gears
material_509,509,1526,434,20,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT509,Advance Jewel Craft Coupon,Used to Craft Jewel Items
material_510,510,1527,434,20,100,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,Advance Craft Coupon,LNAT510,Advance Hover Cart Craft Coupon,Used to Craft Hover Cart and Bike
