Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,MoveSpeed,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
back_196,196,163,50,50,4513,16,150000,0,,31,150,,,22,30,11,10,100,0,248,/Game/Characters/Modular/Female/back_196/back_196/SkeletalMeshes/back_196,/Game/Characters/Modular/Male/back_196/back_196/SkeletalMeshes/back_196,LBAC196,Violet FairyWinkle Wings,
back_197,197,163,50,50,4514,16,150000,0,,31,150,,,21,50,10,10,100,0,248,/Game/Characters/Modular/Female/back_197/back_197/SkeletalMeshes/back_197,/Game/Characters/Modular/Male/back_197/back_197/SkeletalMeshes/back_197,LBAC197,Blue-Violet FairyWinkle Wings,
back_198,198,163,50,50,4515,16,150000,0,,31,150,,,21,50,12,10,100,0,248,/Game/Characters/Modular/Female/back_198/back_198/SkeletalMeshes/back_198,/Game/Characters/Modular/Male/back_198/back_198/SkeletalMeshes/back_198,LBAC198,Blue-Green FairyWinkle Wings,
back_199,199,163,50,50,4427,16,150000,0,,31,150,,,20,50,21,10,100,0,248,/Game/Characters/Modular/Female/back_199/back_199/SkeletalMeshes/back_199,/Game/Characters/Modular/Male/back_199/back_199/SkeletalMeshes/back_199,LBAC199,Red Drake Wings,
back_200,200,163,50,50,4428,16,150000,0,,31,150,,,20,50,18,10,100,0,248,/Game/Characters/Modular/Female/back_200/back_200/SkeletalMeshes/back_200,/Game/Characters/Modular/Male/back_200/back_200/SkeletalMeshes/back_200,LBAC200,Black Drake Wings,
back_201,201,163,50,50,4429,16,150000,0,,31,150,,,18,50,19,10,100,0,248,/Game/Characters/Modular/Female/back_201/back_201/SkeletalMeshes/back_201,/Game/Characters/Modular/Male/back_201/back_201/SkeletalMeshes/back_201,LBAC201,Yellow Drake Wings,
back_202,202,162,1,1,742,19,3950,0,,31,8,,,25,300,,,31,5,248,/Game/Characters/Modular/Female/back_202/back_202/SkeletalMeshes/back_202,/Game/Characters/Modular/Male/back_202/back_202/SkeletalMeshes/back_202,LBAC202,Leather Bag,A bagpack made with thin leather.
back_203,203,162,2,1,743,23,6500,0,,31,18,,,25,370,,,36,10,248,/Game/Characters/Modular/Female/back_203/back_203/SkeletalMeshes/back_203,/Game/Characters/Modular/Male/back_203/back_203/SkeletalMeshes/back_203,LBAC203,Wooden Chest,A bagpack assembled with wooden plates.
back_206,206,162,2,1,746,34,16050,0,,31,46,,,25,550,,,50,,248,/Game/Characters/Modular/Female/back_206/back_206/SkeletalMeshes/back_206,/Game/Characters/Modular/Male/back_206/back_206/SkeletalMeshes/back_206,LBAC206,Cutie Bag,"A small, cute, and rather feminine bag."
back_208,208,162,2,3,748,41,24900,0,,31,62,,,25,650,,,58,,248,/Game/Characters/Modular/Female/back_208/back_208/SkeletalMeshes/back_208,/Game/Characters/Modular/Male/back_208/back_208/SkeletalMeshes/back_208,LBAC208,Street Bag,"A highly practical, multi-purpose bag."
back_210,210,162,3,1,750,47,35000,0,,31,78,,,25,750,,,66,5,248,/Game/Characters/Modular/Female/back_210/back_210/SkeletalMeshes/back_210,/Game/Characters/Modular/Male/back_210/back_210/SkeletalMeshes/back_210,LBAC210,Tamiya Bag,A thick bagpack for young peddlers.
back_211,211,162,45,45,751,50,50000,0,,31,86,,,25,1000,,,70,,248,/Game/Characters/Modular/Female/back_211/back_211/SkeletalMeshes/back_211,/Game/Characters/Modular/Male/back_211/back_211/SkeletalMeshes/back_211,LBAC211,Ferrell Bag,A bag crafted by the Ferrell Union. It's suitable for battle situations.
back_212,212,162,12,8,749,53,95550,0,,31,100,,,25,1100,,,77,,248,/Game/Characters/Modular/Female/back_212/back_212/SkeletalMeshes/back_212,/Game/Characters/Modular/Male/back_212/back_212/SkeletalMeshes/back_212,LBAC212,Magic Cubic,A mysterious bag constructed of crystal.
back_215,215,163,50,50,5168,16,150000,0,,31,150,,,18,80,13,25,120,0,248,/Game/Characters/Modular/Female/back_215/back_215/SkeletalMeshes/back_215,/Game/Characters/Modular/Male/back_215/back_215/SkeletalMeshes/back_215,LBAC213,Ultimate Dealer's Backpack,
back_216,216,163,50,50,5169,16,150000,0,,31,150,,,18,80,10,25,120,0,248,/Game/Characters/Modular/Female/back_216/back_216/SkeletalMeshes/back_216,/Game/Characters/Modular/Male/back_216/back_216/SkeletalMeshes/back_216,LBAC214,Bony Backshield,
back_217,217,163,50,50,5170,16,150000,0,,31,150,,,18,80,12,25,120,0,248,/Game/Characters/Modular/Female/back_217/back_217/SkeletalMeshes/back_217,/Game/Characters/Modular/Male/back_217/back_217/SkeletalMeshes/back_217,LBAC215,Stellar Backshield,
back_218,218,163,50,50,5171,16,150000,0,,31,150,,,18,50,11,25,120,0,248,/Game/Characters/Modular/Female/back_218/back_218/SkeletalMeshes/back_218,/Game/Characters/Modular/Male/back_218/back_218/SkeletalMeshes/back_218,LBAC216,LeoHazard backshield,
back_221,221,163,10,10,767,22,6100,0,,31,15,,,23,50,18,20,35,2,248,/Game/Characters/Modular/Female/back_221/back_221/SkeletalMeshes/back_221,/Game/Characters/Modular/Male/back_221/back_221/SkeletalMeshes/back_221,LBAC221,Fairy Wing ,Wings created to imitate those on the back of a fairy.
back_222,222,163,15,15,768,26,10350,0,,31,25,,,23,50,20,20,40,10,248,/Game/Characters/Modular/Female/back_222/back_222/SkeletalMeshes/back_222,/Game/Characters/Modular/Male/back_222/back_222/SkeletalMeshes/back_222,LBAC222,Nymph Wing ,Wings created to imitate those on the back of a nymph.
back_223,223,163,20,20,769,30,13150,0,,31,35,,,23,55,18,20,45,5,248,/Game/Characters/Modular/Female/back_223/back_223/SkeletalMeshes/back_223,/Game/Characters/Modular/Male/back_223/back_223/SkeletalMeshes/back_223,LBAC223,Butterfly Wing,Wings of a giant butterfly.
back_224,224,163,25,25,770,34,25100,0,,31,45,,,23,60,20,20,50,6,248,/Game/Characters/Modular/Female/back_224/back_224/SkeletalMeshes/back_224,/Game/Characters/Modular/Male/back_224/back_224/SkeletalMeshes/back_224,LBAC224,Little Angel Wing,Wings of a little angel.
back_225,225,163,25,25,771,36,29500,0,,31,50,,,23,50,18,20,52,8,248,/Game/Characters/Modular/Female/back_225/back_225/SkeletalMeshes/back_225,/Game/Characters/Modular/Male/back_225/back_225/SkeletalMeshes/back_225,LBAC225,Little Devil Wing,Wings of a little devil.
back_226,226,163,30,30,772,40,37900,0,,31,60,,,23,70,20,20,57,15,248,/Game/Characters/Modular/Female/back_226/back_226/SkeletalMeshes/back_226,/Game/Characters/Modular/Male/back_226/back_226/SkeletalMeshes/back_226,LBAC226,Crow Wing ,Wings that reek strongly of evil.
back_227,227,163,35,35,773,44,39400,0,,31,70,,,23,60,18,20,55,15,248,/Game/Characters/Modular/Female/back_227/back_227/SkeletalMeshes/back_227,/Game/Characters/Modular/Male/back_227/back_227/SkeletalMeshes/back_227,LBAC227,Angel Wing,Official angel wings that emit an aura of majesty.
back_228,228,163,35,35,774,46,46150,0,,31,76,,,23,60,20,20,57,20,248,/Game/Characters/Modular/Female/back_228/back_228/SkeletalMeshes/back_228,/Game/Characters/Modular/Male/back_228/back_228/SkeletalMeshes/back_228,LBAC228,Devil Wing,Official devil wings that emit an aura of menace.
back_231,231,163,40,40,777,54,81700,0,,31,95,,,23,75,18,30,65,20,248,/Game/Characters/Modular/Female/back_231/back_231/SkeletalMeshes/back_231,/Game/Characters/Modular/Male/back_231/back_231/SkeletalMeshes/back_231,LBAC231,Worm Dragon Wing,Wings cut from a disgusting looking Worm Dragon.
back_233,233,163,40,40,775,66,129250,0,,31,125,,,23,90,20,30,77,,248,/Game/Characters/Modular/Female/back_233/back_233/SkeletalMeshes/back_233,/Game/Characters/Modular/Male/back_233/back_233/SkeletalMeshes/back_233,LBAC233,Astarot Wing,"Astarot's wings. Sadly, it's all that remains of Astarot."
back_241,241,161,5,1,793,21,3300,0,,31,12,,,,,,,33,20,248,/Game/Characters/Modular/Female/back_241/back_241/SkeletalMeshes/back_241,/Game/Characters/Modular/Male/back_241/back_241/SkeletalMeshes/back_241,LBAC241,Turtle Backshield ,A shell used for turtle hermits in training.
back_242,242,161,6,2,794,25,5000,0,,31,22,,,,,,,38,20,248,/Game/Characters/Modular/Female/back_242/back_242/SkeletalMeshes/back_242,/Game/Characters/Modular/Male/back_242/back_242/SkeletalMeshes/back_242,LBAC242,Endeavor Backshield,A Backshield which protects hardworking people.
back_243,243,161,8,3,795,29,8250,0,,31,32,,,,,,,43,20,248,/Game/Characters/Modular/Female/back_243/back_243/SkeletalMeshes/back_243,/Game/Characters/Modular/Male/back_243/back_243/SkeletalMeshes/back_243,LBAC243,Training Back shield,A Backshield that protects the rear of a novice in training.
back_244,244,161,10,4,796,33,12550,0,,31,42,,,,,,,48,20,248,/Game/Characters/Modular/Female/back_244/back_244/SkeletalMeshes/back_244,/Game/Characters/Modular/Male/back_244/back_244/SkeletalMeshes/back_244,LBAC244,Guard Backshield,A Backshield that protects one???s back from danger and threats.
back_245,245,161,50,50,797,36,17600,0,,31,50,,,,,,,50,30,248,/Game/Characters/Modular/Female/back_245/back_245/SkeletalMeshes/back_245,/Game/Characters/Modular/Male/back_245/back_245/SkeletalMeshes/back_245,LBAC245,Lion Backshield,A Backshield on which the gallant figure of a lion is painted.
back_246,246,161,50,50,798,39,23600,0,,31,58,,,,,,,51,,248,/Game/Characters/Modular/Female/back_246/back_246/SkeletalMeshes/back_246,/Game/Characters/Modular/Male/back_246/back_246/SkeletalMeshes/back_246,LBAC246,Tiger Backshield,A Backshield on which the ferocious image of a tiger is painted.
back_247,247,161,20,20,799,42,30800,0,,31,66,,,,,,,53,30,248,/Game/Characters/Modular/Female/back_247/back_247/SkeletalMeshes/back_247,/Game/Characters/Modular/Male/back_247/back_247/SkeletalMeshes/back_247,LBAC247,Buffalo Backshield,A Backshield on which the curse of the raging buffalo has been placed.
back_248,248,161,50,50,800,46,40000,0,,31,74,,,,,,,57,,248,/Game/Characters/Modular/Female/back_248/back_248/SkeletalMeshes/back_248,/Game/Characters/Modular/Male/back_248/back_248/SkeletalMeshes/back_248,LBAC248,Lizard Backshield,A Backshield that expresses the nimble movements of a lizard.
back_249,249,161,50,50,5208,100,1000,0,,31,100,,,10,30,11,30,125,0,248,/Game/Characters/Modular/Female/back_249/back_249/SkeletalMeshes/back_249,/Game/Characters/Modular/Male/back_249/back_249/SkeletalMeshes/back_249,LBAC283,ETC iROSE Flag,Elegant Twist Creation 
back_250,250,161,50,50,5208,100,1000,0,,31,100,,,10,30,11,30,125,0,248,/Game/Characters/Modular/Female/back_250/back_250/SkeletalMeshes/back_250,/Game/Characters/Modular/Male/back_250/back_250/SkeletalMeshes/back_250,LBAC250,Napoles Billboard Backshield,Ubod ng kapal
back_251,251,161,50,50,5208,100,1000,0,,31,100,,,10,30,11,30,125,0,248,/Game/Characters/Modular/Female/back_251/back_251/SkeletalMeshes/back_251,/Game/Characters/Modular/Male/back_251/back_251/SkeletalMeshes/back_251,LBAC251,Pamella Constantino BS,Artista kana!!!!
back_252,252,135,100,100,4065,16,150000,0,,31,100,,,20,150,18,150,125,0,248,/Game/Characters/Modular/Female/back_252/back_252/SkeletalMeshes/back_252,/Game/Characters/Modular/Male/back_252/back_252/SkeletalMeshes/back_252,LBAC252,Nephthys Wing,Wings formed by god nephthys.
back_253,253,135,100,100,8115,16,150000,0,,31,100,,,20,150,18,150,125,0,248,/Game/Characters/Modular/Female/back_253/back_253/SkeletalMeshes/back_253,/Game/Characters/Modular/Male/back_253/back_253/SkeletalMeshes/back_253,LBAC253,Nephthys Wing DarkBlue,Wings formed by god nephthys.
back_254,254,135,100,100,8119,16,150000,0,,31,100,,,20,150,18,150,125,0,248,/Game/Characters/Modular/Female/back_254/back_254/SkeletalMeshes/back_254,/Game/Characters/Modular/Male/back_254/back_254/SkeletalMeshes/back_254,LBAC254,Nephthys Wing Gold,Wings formed by god nephthys.
back_255,255,135,100,100,8129,16,150000,0,,31,100,,,20,150,18,150,125,0,248,/Game/Characters/Modular/Female/back_255/back_255/SkeletalMeshes/back_255,/Game/Characters/Modular/Male/back_255/back_255/SkeletalMeshes/back_255,LBAC255,Nephthys Wing Green,Wings formed by god nephthys.
back_256,256,135,100,100,8118,16,150000,0,,31,100,,,20,150,18,150,125,0,248,/Game/Characters/Modular/Female/back_256/back_256/SkeletalMeshes/back_256,/Game/Characters/Modular/Male/back_256/back_256/SkeletalMeshes/back_256,LBAC256,Nephthys Wing LightBlue,Wings formed by god nephthys.
back_257,257,135,100,100,8120,16,150000,0,,31,100,,,20,150,18,150,125,0,248,/Game/Characters/Modular/Female/back_257/back_257/SkeletalMeshes/back_257,/Game/Characters/Modular/Male/back_257/back_257/SkeletalMeshes/back_257,LBAC257,Nephthys Wing Pink,Wings formed by god nephthys.
back_258,258,135,10,100,8122,16,150000,0,,31,100,,,20,150,18,150,125,0,248,/Game/Characters/Modular/Female/back_258/back_258/SkeletalMeshes/back_258,/Game/Characters/Modular/Male/back_258/back_258/SkeletalMeshes/back_258,LBAC258,Nephthys Wing Purple,Wings formed by god nephthys.
back_259,259,135,100,100,8123,16,150000,0,,31,100,,,20,150,18,150,125,0,248,/Game/Characters/Modular/Female/back_259/back_259/SkeletalMeshes/back_259,/Game/Characters/Modular/Male/back_259/back_259/SkeletalMeshes/back_259,LBAC259,Nephthys Wing Red,Wings formed by god nephthys.
back_260,260,161,50,50,5208,16,1000,0,,31,100,,,10,10,11,10,125,0,248,/Game/Characters/Modular/Female/back_260/back_260/SkeletalMeshes/back_260,/Game/Characters/Modular/Male/back_260/back_260/SkeletalMeshes/back_260,LBAC260,Brett Donney BS,By Osama Binladen.
back_261,261,161,40,40,2520,35,3900,0,,,,,,,,,,40,10,248,/Game/Characters/Modular/Female/back_261/back_261/SkeletalMeshes/back_261,/Game/Characters/Modular/Male/back_261/back_261/SkeletalMeshes/back_261,LBAC261,MiniBuffalo Backshield,A Backshield on which the curse of the raging buffalo has been placed. Now in mini size.
back_262,262,161,50,50,5208,100,1000,0,,31,100,,,10,30,11,30,125,0,248,/Game/Characters/Modular/Female/back_262/back_262/SkeletalMeshes/back_262,/Game/Characters/Modular/Male/back_262/back_262/SkeletalMeshes/back_262,LBAC283,ETC iROSE Flag,Elegant Twist Creation 
back_263,263,161,50,50,5208,100,1000,0,,31,100,,,10,30,11,30,125,0,248,/Game/Characters/Modular/Female/back_263/back_263/SkeletalMeshes/back_263,/Game/Characters/Modular/Male/back_263/back_263/SkeletalMeshes/back_263,LBAC283,ETC iROSE Flag,Elegant Twist Creation 
back_264,264,135,100,100,8113,16,150000,0,,31,100,,,38,700,18,150,125,0,248,/Game/Characters/Modular/Female/back_264/back_264/SkeletalMeshes/back_264,/Game/Characters/Modular/Male/back_264/back_264/SkeletalMeshes/back_264,LBAC264,Nephthys Wing White,Wings formed by god nephthys.
back_265,265,135,100,100,8112,16,150000,0,,31,100,,,38,700,20,150,125,0,248,/Game/Characters/Modular/Female/back_265/back_265/SkeletalMeshes/back_265,/Game/Characters/Modular/Male/back_265/back_265/SkeletalMeshes/back_265,LBAC265,Nephthyst Wing- Ako Mismo,Wings formed by god nephthys.
back_266,266,161,50,50,5208,100,1000,0,,31,100,,,10,30,11,30,125,0,248,/Game/Characters/Modular/Female/back_266/back_266/SkeletalMeshes/back_266,/Game/Characters/Modular/Male/back_266/back_266/SkeletalMeshes/back_266,LBAC283,ETC iROSE Flag,Elegant Twist Creation 
back_270,270,161,50,50,5208,16,1000,0,,31,100,,,11,30,15,30,125,0,248,/Game/Characters/Modular/Female/back_270/back_270/SkeletalMeshes/back_270,/Game/Characters/Modular/Male/back_270/back_270/SkeletalMeshes/back_270,LBAC270,Happy Friends Billboard,x
back_271,271,161,50,50,5208,16,1000,0,,31,100,,,10,30,15,30,125,0,248,/Game/Characters/Modular/Female/back_271/back_271/SkeletalMeshes/back_271,/Game/Characters/Modular/Male/back_271/back_271/SkeletalMeshes/back_271,LBAC271,Selfie Billboard,x
back_272,272,161,50,50,5208,16,1000,0,,31,100,,,11,30,12,30,125,0,248,/Game/Characters/Modular/Female/back_272/back_272/SkeletalMeshes/back_272,/Game/Characters/Modular/Male/back_272/back_272/SkeletalMeshes/back_272,LBAC272,Joy Billboard,x
back_273,273,161,50,50,5208,16,1000,0,,31,100,,,12,30,15,30,125,0,248,/Game/Characters/Modular/Female/back_273/back_273/SkeletalMeshes/back_273,/Game/Characters/Modular/Male/back_273/back_273/SkeletalMeshes/back_273,LBAC273,Nakakagutom na Billboard,x
back_274,274,161,50,50,5208,16,1000,0,,31,100,,,11,30,12,30,125,0,248,/Game/Characters/Modular/Female/back_274/back_274/SkeletalMeshes/back_274,/Game/Characters/Modular/Male/back_274/back_274/SkeletalMeshes/back_274,LBAC274,AruaStar Clan Billboard,x
back_280,280,161,50,50,5208,16,1000,0,,,,,,11,30,12,30,125,0,248,/Game/Characters/Modular/Female/back_280/back_280/SkeletalMeshes/back_280,/Game/Characters/Modular/Male/back_280/back_280/SkeletalMeshes/back_280,LBAC280,Sam Billboard,x
back_281,281,161,50,50,5208,16,1000,0,,,,,,10,40,12,40,120,0,248,/Game/Characters/Modular/Female/back_281/back_281/SkeletalMeshes/back_281,/Game/Characters/Modular/Male/back_281/back_281/SkeletalMeshes/back_281,LBAC281,Archie Billboard,Billboard for the month of July 2015
back_282,282,161,50,50,5208,16,1000,0,,,,,,11,40,12,40,120,0,248,/Game/Characters/Modular/Female/back_282/back_282/SkeletalMeshes/back_282,/Game/Characters/Modular/Male/back_282/back_282/SkeletalMeshes/back_282,LBAC282,JoleDears Billboard,billboard specially made for donors that help the server
back_283,283,161,10,15,2520,16,1000,0,,,,,,23,50,18,10,25,0,248,/Game/Characters/Modular/Female/back_283/back_283/SkeletalMeshes/back_283,/Game/Characters/Modular/Male/back_283/back_283/SkeletalMeshes/back_283,LBAC283,ETC iROSE Flag,Elegant Twist Creation 
back_285,285,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_285/back_285/SkeletalMeshes/back_285,/Game/Characters/Modular/Male/back_285/back_285/SkeletalMeshes/back_285,,,
back_287,287,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_287/back_287/SkeletalMeshes/back_287,/Game/Characters/Modular/Male/back_287/back_287/SkeletalMeshes/back_287,,,
back_288,288,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_288/back_288/SkeletalMeshes/back_288,/Game/Characters/Modular/Male/back_288/back_288/SkeletalMeshes/back_288,,,
back_289,289,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_289/back_289/SkeletalMeshes/back_289,/Game/Characters/Modular/Male/back_289/back_289/SkeletalMeshes/back_289,,,
back_290,290,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_290/back_290/SkeletalMeshes/back_290,/Game/Characters/Modular/Male/back_290/back_290/SkeletalMeshes/back_290,,,
back_291,291,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_291/back_291/SkeletalMeshes/back_291,/Game/Characters/Modular/Male/back_291/back_291/SkeletalMeshes/back_291,,,
back_292,292,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_292/back_292/SkeletalMeshes/back_292,/Game/Characters/Modular/Male/back_292/back_292/SkeletalMeshes/back_292,,,
back_293,293,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_293/back_293/SkeletalMeshes/back_293,/Game/Characters/Modular/Male/back_293/back_293/SkeletalMeshes/back_293,,,
back_294,294,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_294/back_294/SkeletalMeshes/back_294,/Game/Characters/Modular/Male/back_294/back_294/SkeletalMeshes/back_294,,,
back_295,295,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_295/back_295/SkeletalMeshes/back_295,/Game/Characters/Modular/Male/back_295/back_295/SkeletalMeshes/back_295,,,
back_296,296,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_296/back_296/SkeletalMeshes/back_296,/Game/Characters/Modular/Male/back_296/back_296/SkeletalMeshes/back_296,,,
back_297,297,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_297/back_297/SkeletalMeshes/back_297,/Game/Characters/Modular/Male/back_297/back_297/SkeletalMeshes/back_297,,,
back_298,298,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_298/back_298/SkeletalMeshes/back_298,/Game/Characters/Modular/Male/back_298/back_298/SkeletalMeshes/back_298,,,
back_299,299,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_299/back_299/SkeletalMeshes/back_299,/Game/Characters/Modular/Male/back_299/back_299/SkeletalMeshes/back_299,,,
back_300,300,162,50,50,5208,16,1000,0,,31,100,,,10,30,12,30,125,0,248,/Game/Characters/Modular/Female/back_300/back_300/SkeletalMeshes/back_300,/Game/Characters/Modular/Male/back_300/back_300/SkeletalMeshes/back_300,LBAC300,Simply Unique,Shekainah Aranza Simply Unique.
back_301,301,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_301/back_301/SkeletalMeshes/back_301,/Game/Characters/Modular/Male/back_301/back_301/SkeletalMeshes/back_301,,,
back_302,302,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_302/back_302/SkeletalMeshes/back_302,/Game/Characters/Modular/Male/back_302/back_302/SkeletalMeshes/back_302,,,
back_303,303,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_303/back_303/SkeletalMeshes/back_303,/Game/Characters/Modular/Male/back_303/back_303/SkeletalMeshes/back_303,,,
back_304,304,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_304/back_304/SkeletalMeshes/back_304,/Game/Characters/Modular/Male/back_304/back_304/SkeletalMeshes/back_304,,,
back_305,305,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_305/back_305/SkeletalMeshes/back_305,/Game/Characters/Modular/Male/back_305/back_305/SkeletalMeshes/back_305,,,
back_306,306,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/back_306/back_306/SkeletalMeshes/back_306,/Game/Characters/Modular/Male/back_306/back_306/SkeletalMeshes/back_306,,,
back_308,308,162,4,4,742,22,17250,0,0,31,7,,,25,300,0,0,41,5,248,/Game/Characters/Modular/Female/back_308/back_308/SkeletalMeshes/back_308,/Game/Characters/Modular/Male/back_308/back_308/SkeletalMeshes/back_308,LBAC202,Leather Bag,A bagpack made with thin leather.
back_309,309,162,4,4,742,23,17550,0,0,31,8,,,25,300,0,0,42,5,248,/Game/Characters/Modular/Female/back_309/back_309/SkeletalMeshes/back_309,/Game/Characters/Modular/Male/back_309/back_309/SkeletalMeshes/back_309,LBAC202,Leather Bag,A bagpack made with thin leather.
back_310,310,162,4,4,742,24,17900,0,0,31,9,,,25,300,0,0,43,5,248,/Game/Characters/Modular/Female/back_310/back_310/SkeletalMeshes/back_310,/Game/Characters/Modular/Male/back_310/back_310/SkeletalMeshes/back_310,LBAC202,Leather Bag,A bagpack made with thin leather.
back_311,311,162,5,4,742,25,18900,0,0,31,10,,,25,300,0,0,45,5,248,/Game/Characters/Modular/Female/back_311/back_311/SkeletalMeshes/back_311,/Game/Characters/Modular/Male/back_311/back_311/SkeletalMeshes/back_311,LBAC202,Leather Bag,A bagpack made with thin leather.
back_312,312,162,5,5,742,26,19650,0,0,31,11,,,25,300,0,0,46,5,248,/Game/Characters/Modular/Female/back_312/back_312/SkeletalMeshes/back_312,/Game/Characters/Modular/Male/back_312/back_312/SkeletalMeshes/back_312,LBAC202,Leather Bag,A bagpack made with thin leather.
back_313,313,162,5,5,742,27,19950,0,0,31,12,,,25,300,0,0,47,5,248,/Game/Characters/Modular/Female/back_313/back_313/SkeletalMeshes/back_313,/Game/Characters/Modular/Male/back_313/back_313/SkeletalMeshes/back_313,LBAC202,Leather Bag,A bagpack made with thin leather.
back_314,314,162,6,5,742,28,21150,0,0,31,13,,,25,300,0,0,48,5,248,/Game/Characters/Modular/Female/back_314/back_314/SkeletalMeshes/back_314,/Game/Characters/Modular/Male/back_314/back_314/SkeletalMeshes/back_314,LBAC202,Leather Bag,A bagpack made with thin leather.
back_315,315,162,5,4,743,26,27100,0,0,31,17,,,25,370,0,0,42,10,248,/Game/Characters/Modular/Female/back_315/back_315/SkeletalMeshes/back_315,/Game/Characters/Modular/Male/back_315/back_315/SkeletalMeshes/back_315,LBAC203,Wooden Chest,A bagpack assembled with wooden plates.
back_316,316,162,5,4,743,27,27600,0,0,31,18,,,25,370,0,0,44,10,248,/Game/Characters/Modular/Female/back_316/back_316/SkeletalMeshes/back_316,/Game/Characters/Modular/Male/back_316/back_316/SkeletalMeshes/back_316,LBAC203,Wooden Chest,A bagpack assembled with wooden plates.
back_317,317,162,6,4,743,28,28850,0,0,31,19,,,25,370,0,0,45,10,248,/Game/Characters/Modular/Female/back_317/back_317/SkeletalMeshes/back_317,/Game/Characters/Modular/Male/back_317/back_317/SkeletalMeshes/back_317,LBAC203,Wooden Chest,A bagpack assembled with wooden plates.
back_318,318,162,6,5,743,29,29750,0,0,31,20,,,25,370,0,0,46,10,248,/Game/Characters/Modular/Female/back_318/back_318/SkeletalMeshes/back_318,/Game/Characters/Modular/Male/back_318/back_318/SkeletalMeshes/back_318,LBAC203,Wooden Chest,A bagpack assembled with wooden plates.
back_319,319,162,6,5,743,30,30250,0,0,31,21,,,25,370,0,0,47,10,248,/Game/Characters/Modular/Female/back_319/back_319/SkeletalMeshes/back_319,/Game/Characters/Modular/Male/back_319/back_319/SkeletalMeshes/back_319,LBAC203,Wooden Chest,A bagpack assembled with wooden plates.
back_320,320,162,7,5,743,31,31700,0,0,31,22,,,25,370,0,0,48,10,248,/Game/Characters/Modular/Female/back_320/back_320/SkeletalMeshes/back_320,/Game/Characters/Modular/Male/back_320/back_320/SkeletalMeshes/back_320,LBAC203,Wooden Chest,A bagpack assembled with wooden plates.
back_321,321,162,7,5,743,32,32200,0,0,31,23,,,25,370,0,0,49,10,248,/Game/Characters/Modular/Female/back_321/back_321/SkeletalMeshes/back_321,/Game/Characters/Modular/Male/back_321/back_321/SkeletalMeshes/back_321,LBAC203,Wooden Chest,A bagpack assembled with wooden plates.
back_336,336,162,6,5,746,37,67000,0,0,31,45,,,25,550,0,0,46,0,248,/Game/Characters/Modular/Female/back_336/back_336/SkeletalMeshes/back_336,/Game/Characters/Modular/Male/back_336/back_336/SkeletalMeshes/back_336,LBAC206,Cutie Bag,"A small, cute, and rather feminine bag."
back_337,337,162,6,5,746,38,68000,0,0,31,46,,,25,550,0,0,47,0,248,/Game/Characters/Modular/Female/back_337/back_337/SkeletalMeshes/back_337,/Game/Characters/Modular/Male/back_337/back_337/SkeletalMeshes/back_337,LBAC206,Cutie Bag,"A small, cute, and rather feminine bag."
back_338,338,162,7,5,746,39,70000,0,0,31,47,,,25,550,0,0,48,0,248,/Game/Characters/Modular/Female/back_338/back_338/SkeletalMeshes/back_338,/Game/Characters/Modular/Male/back_338/back_338/SkeletalMeshes/back_338,LBAC206,Cutie Bag,"A small, cute, and rather feminine bag."
