,PROD_NUM,PROD_LEV,PROD_MP,PROD_SEC1,PROD_MAT1,PROD_QNT1,PROD_SEC2,PROD_MAT2,PROD_QNT2,PROD_SEC3,PROD_MAT3,PROD_QNT3,PROD_SEC4,PROD_MAT4,PROD_QNT4,PROD_DIF,,INDEX
¹®½ºÅæ +1,1004,0,0,,,,,,,,,,,,,0,,1004
¹®½ºÅæ +1,1005,0,0,,,,,,,,,,,,,0,,1005
¹®½ºÅæ +1,1006,0,0,,,,,,,,,,,,,0,,1006
¹®½ºÅæ +1,1007,0,0,,,,,,,,,,,,,0,,1007
,,,,,,,,,,,,,,,,0,,1008
,,,,,,,,,,,,,,,,0,,1009
,,,,,,,,,,,,,,,,0,,1010
·çºñ +1,1011,0,0,,,,,,,,,,,,,0,,1011
·çºñ +2,1012,0,0,,,,,,,,,,,,,0,,1012
·çºñ +3,1013,0,0,,,,,,,,,,,,,0,,1013
·çºñ +4,1014,0,0,,,,,,,,,,,,,0,,1014
·çºñ +5,1015,0,0,,,,,,,,,,,,,0,,1015
·çºñ +6,1016,0,0,,,,,,,,,,,,,0,,1016
·çºñ +7,1017,0,0,,,,,,,,,,,,,0,,1017
,,,,,,,,,,,,,,,,0,,1018
,,,,,,,,,,,,,,,,0,,1019
,,,,,,,,,,,,,,,,0,,1020
Æä¸®µµÆ® +1,1021,0,0,,,,,,,,,,,,,0,,1021
Æä¸®µµÆ® +2,1022,0,0,,,,,,,,,,,,,0,,1022
Æä¸®µµÆ® +3,1023,0,0,,,,,,,,,,,,,0,,1023
Æä¸®µµÆ® +4,1024,0,0,,,,,,,,,,,,,0,,1024
Æä¸®µµÆ® +5,1025,0,0,,,,,,,,,,,,,0,,1025
Æä¸®µµÆ® +6,1026,0,0,,,,,,,,,,,,,0,,1026
Æä¸®µµÆ® +7,1027,0,0,,,,,,,,,,,,,0,,1027
,,,,,,,,,,,,,,,,0,,1028
,,,,,,,,,,,,,,,,0,,1029
,,,,,,,,,,,,,,,,0,,1030
»çÆÄÀÌ¾î +1,1031,0,0,,,,,,,,,,,,,0,,1031
»çÆÄÀÌ¾î +2,1032,0,0,,,,,,,,,,,,,0,,1032
»çÆÄÀÌ¾î +3,1033,0,0,,,,,,,,,,,,,0,,1033
»çÆÄÀÌ¾î +4,1034,0,0,,,,,,,,,,,,,0,,1034
»çÆÄÀÌ¾î +5,1035,0,0,,,,,,,,,,,,,0,,1035
»çÆÄÀÌ¾î +6,1036,0,0,,,,,,,,,,,,,0,,1036
»çÆÄÀÌ¾î +7,1037,0,0,,,,,,,,,,,,,0,,1037
,,,,,,,,,,,,,,,,0,,1038
,,,,,,,,,,,,,,,,0,,1039
,,,,,,,,,,,,,,,,0,,1040
¿ÀÆÈ +1,1041,0,0,,,,,,,,,,,,,0,,1041
¿ÀÆÈ +2,1042,0,0,,,,,,,,,,,,,0,,1042
¿ÀÆÈ +3,1043,0,0,,,,,,,,,,,,,0,,1043
¿ÀÆÈ +4,1044,0,0,,,,,,,,,,,,,0,,1044
¿ÀÆÈ +5,1045,0,0,,,,,,,,,,,,,0,,1045
¿ÀÆÈ +6,1046,0,0,,,,,,,,,,,,,0,,1046
¿ÀÆÈ +7,1047,0,0,,,,,,,,,,,,,0,,1047
,,,,,,,,,,,,,,,,0,,1048
,,,,,,,,,,,,,,,,0,,1049
,,,,,,,,,,,,,,,,0,,1050
ÅäÆÄÁî +1,1051,0,0,,,,,,,,,,,,,0,,1051
ÅäÆÄÁî +2,1052,0,0,,,,,,,,,,,,,0,,1052
ÅäÆÄÁî +3,1053,0,0,,,,,,,,,,,,,0,,1053
ÅäÆÄÁî +4,1054,0,0,,,,,,,,,,,,,0,,1054
ÅäÆÄÁî +5,1055,0,0,,,,,,,,,,,,,0,,1055
ÅäÆÄÁî +6,1056,0,0,,,,,,,,,,,,,0,,1056
ÅäÆÄÁî +7,1057,0,0,,,,,,,,,,,,,0,,1057
,,,,,,,,,,,,,,,,0,,1058
,,,,,,,,,,,,,,,,0,,1059
,,,,,,,,,,,,,,,,0,,1060
ÅÍÄûÁî +1,1061,0,0,,,,,,,,,,,,,0,,1061
ÅÍÄûÁî +2,1062,0,0,,,,,,,,,,,,,0,,1062
ÅÍÄûÁî +3,1063,0,0,,,,,,,,,,,,,0,,1063
ÅÍÄûÁî +4,1064,0,0,,,,,,,,,,,,,0,,1064
ÅÍÄûÁî +5,1065,0,0,,,,,,,,,,,,,0,,1065
ÅÍÄûÁî +6,1066,0,0,,,,,,,,,,,,,0,,1066
ÅÍÄûÁî +7,1067,0,0,,,,,,,,,,,,,0,,1067
,,,,,,,,,,,,,,,,0,,1068
,,,,,,,,,,,,,,,,0,,1069
,,,,,,,,,,,,,,,,0,,1070
»ýÈ°¿ëµµÀÚ±â,1071,0,0,,,,,,,,,,,,,0,,1071
Àå½Ä¿ëµµÀÚ±â,1072,0,0,,,,,,,,,,,,,0,,1072
¼ö·ÁÇÑµµÀÚ±â,1073,0,0,,,,,,,,,,,,,0,,1073
¿¾ÀåÀÎÀÇµµÀÚ±â,1074,0,0,,,,,,,,,,,,,0,,1074
¼º½º·±µµÀÚ±â,1075,0,0,,,,,,,,,,,,,0,,1075
³«¼­Àå,1076,0,0,,,,,,,,,,,,,0,,1076
ÃÊº¸ÀÛ°¡ÀÇ±×¸²,1077,0,0,,,,,,,,,,,,,0,,1077
³Ê±¸¸®Àâ´ÂÀü»ç,1078,0,0,,,,,,,,,,,,,0,,1078
¸¶°èÀÔ±¸¸¦°¡´Ù,1079,0,0,,,,,,,,,,,,,0,,1079
ÃµÁöÃ¢Á¶,1080,0,0,,,,,,,,,,,,,0,,1080
³ª¹«Á¶°¢»ó,1081,0,0,,,,,,,,,,,,,0,,1081
¹«ÈñÀÇÁ¶°¢»ó,1082,0,0,,,,,,,,,,,,,0,,1082
¿µ¿õÀÇµ¿»ó,1083,0,0,,,,,,,,,,,,,0,,1083
È²±Ý»çÀÚ»ó,1084,0,0,,,,,,,,,,,,,0,,1084
¿©½Å»ó,1085,0,0,,,,,,,,,,,,,0,,1085
´ãÀåº®È­,1086,0,0,,,,,,,,,,,,,0,,1086
À½°¢ÆÇÈ­,1087,0,0,,,,,,,,,,,,,0,,1087
¸ðÀÚÀÌÅ©,1088,0,0,,,,,,,,,,,,,0,,1088
¸¶°èÀÇ¹®Àå,1089,0,0,,,,,,,,,,,,,0,,1089
°í´ëÀÎÀÇº®È­,1090,0,0,,,,,,,,,,,,,0,,1090
°í¾çÀÌ¹æ¿ï,1091,0,0,,,,,,,,,,,,,0,,1091
È£Ãâ¿ëÁ¾,1092,0,0,,,,,,,,,,,,,0,,1092
ÇÐ±³Á¾,1093,0,0,,,,,,,,,,,,,0,,1093
Àå½Ä¿ë¹Ì´ÏÁ¾,1094,0,0,,,,,,,,,,,,,0,,1094
½Å¼ºÇÑ Á¾,1095,0,0,,,,,,,,,,,,,0,,1095
³ª¹«¼úÀÜ,1096,0,0,,,,,,,,,,,,,0,,1096
±Û¶ó½º,1097,0,0,,,,,,,,,,,,,0,,1097
¿¬È¸¿ë¼úÀÜ,1098,0,0,,,,,,,,,,,,,0,,1098
º¸¼®¹ÚÈù¼úÀÜ,1099,0,0,,,,,,,,,,,,,0,,1099
¼º¹è,1100,0,0,,,,,,,,,,,,,0,,1100
º¸¼®º¸°üÇÔ,1101,0,0,,,,,,,,,,,,,0,,1101
Àå½Ä¿ëº¸¼®»óÀÚ,1102,0,0,,,,,,,,,,,,,0,,1102
Ä§¸ô¼±ÀÇº¸¹°,1103,0,0,,,,,,,,,,,,,0,,1103
ÇØÀû¼±ÀåÀÇº¸¹°,1104,0,0,,,,,,,,,,,,,0,,1104
Àü¼³ÀÇº¸¹°»óÀÚ,1105,0,0,,,,,,,,,,,,,0,,1105
Àå³­°¨±¸½½,1106,0,0,,,,,,,,,,,,,0,,1106
°ß½À¿ë¼öÁ¤±¸,1107,0,0,,,,,,,,,,,,,0,,1107
Áý½Ã¼öÁ¤±¸,1108,0,0,,,,,,,,,,,,,0,,1108
¿¹¾ð°¡ÀÇ¼öÁ¤±¸,1109,0,0,,,,,,,,,,,,,0,,1109
¸¶¹ý¼öÁ¤±¸,1110,0,0,,,,,,,,,,,,,0,,1110
Áý½ÃÀÇÆÒ´øÆ®,1111,0,0,,,,,,,,,,,,,0,,1111
Çà¿îÀÇÆÒ´øÆ®,1112,0,0,,,,,,,,,,,,,0,,1112
¸ÅÈ¤ÀÇÆÒ´øÆ®,1113,0,0,,,,,,,,,,,,,0,,1113
¾Ç¸¶ÀÇÆÒ´øÆ®,1114,0,0,,,,,,,,,,,,,0,,1114
¼º·ÉÀÇÆÒ´øÆ®,1115,0,0,,,,,,,,,,,,,0,,1115
ÃÊ·ÕºÒ,1116,0,0,,,,,,,,,,,,,0,,1116
±Ý¼ÓÃÐ´ë,1117,0,0,,,,,,,,,,,,,0,,1117
¸íÀÎÀÇÃÐ´ë,1118,0,0,,,,,,,,,,,,,0,,1118
°í´ëÀÎÀÇÃÐ´ë,1119,0,0,,,,,,,,,,,,,0,,1119
¼º½º·±ÃÐ´ë,1120,0,0,,,,,,,,,,,,,0,,1120
,,,,,,,,,,,,,,,,0,,1121
,,,,,,,,,,,,,,,,0,,1122
,,,,,,,,,,,,,,,,0,,1123
,,,,,,,,,,,,,,,,0,,1124
,,,,,,,,,,,,,,,,0,,1125
,,,,,,,,,,,,,,,,0,,1126
,,,,,,,,,,,,,,,,0,,1127
,,,,,,,,,,,,,,,,0,,1128
,,,,,,,,,,,,,,,,0,,1129
,,,,,,,,,,,,,,,,0,,1130
,,,,,,,,,,,,,,,,0,,1131
,,,,,,,,,,,,,,,,0,,1132
,,,,,,,,,,,,,,,,0,,1133
,,,,,,,,,,,,,,,,0,,1134
,,,,,,,,,,,,,,,,0,,1135
,,,,,,,,,,,,,,,,0,,1136
,,,,,,,,,,,,,,,,0,,1137
,,,,,,,,,,,,,,,,0,,1138
,,,,,,,,,,,,,,,,0,,1139
,,,,,,,,,,,,,,,,0,,1140
,,,,,,,,,,,,,,,,0,,1141
,,,,,,,,,,,,,,,,0,,1142
,,,,,,,,,,,,,,,,0,,1143
,,,,,,,,,,,,,,,,0,,1144
,,,,,,,,,,,,,,,,0,,1145
,,,,,,,,,,,,,,,,0,,1146
,,,,,,,,,,,,,,,,0,,1147
,,,,,,,,,,,,,,,,0,,1148
,,,,,,,,,,,,,,,,0,,1149
,,,,,,,,,,,,,,,,0,,1150
±¸¸®,1151,0,0,,,,,,,,,,,,,0,,1151
Ã»µ¿,1152,0,0,,,,,,,,,,,,,0,,1152
°­Ã¶,1153,0,0,,,,,,,,,,,,,0,,1153
Å©·Ò,1154,0,0,,,,,,,,,,,,,0,,1154
µµ±úºñÃ¶,1155,0,0,,,,,,,,,,,,,0,,1155
¾Æ´Ù¸¸Æ¼¿ò,1156,0,0,,,,,,,,,,,,,0,,1156
¹Ì½º¸±,1157,0,0,,,,,,,,,,,,,0,,1157
¿À¸®ÇÏ¸£ÄÜ,1158,0,0,,,,,,,,,,,,,0,,1158
-,1159,0,0,,,,,,,,,,,,,0,,1159
-,1160,0,0,,,,,,,,,,,,,0,,1160
-,1161,0,0,,,,,,,,,,,,,0,,1161
-,1162,0,0,,,,,,,,,,,,,0,,1162
-,1163,0,0,,,,,,,,,,,,,0,,1163
-,1164,0,0,,,,,,,,,,,,,0,,1164
-,1165,0,0,,,,,,,,,,,,,0,,1165
-,1166,0,0,,,,,,,,,,,,,0,,1166
-,1167,0,0,,,,,,,,,,,,,0,,1167
-,1168,0,0,,,,,,,,,,,,,0,,1168
-,1169,0,0,,,,,,,,,,,,,0,,1169
,,,,,,,,,,,,,,,,0,,1170
¼®È¸¼®,1171,0,0,,,,,,,,,,,,,0,,1171
»ç¾Ï,1172,0,0,,,,,,,,,,,,,0,,1172
È­°­¾Ï,1173,0,0,,,,,,,,,,,,,0,,1173
½½·¹ÀÌÆ®,1174,0,0,,,,,,,,,,,,,0,,1174
´ë¸®¼®,1175,0,0,,,,,,,,,,,,,0,,1175
Á¤·É¼®,1176,0,0,,,,,,,,,,,,,0,,1176
¸¶°è¼®,1177,0,0,,,,,,,,,,,,,0,,1177
-,1178,0,0,,,,,,,,,,,,,0,,1178
-,1179,0,0,,,,,,,,,,,,,0,,1179
,,,,,,,,,,,,,,,,0,,1180
¿ø¸ñ,1181,0,0,,,,,,,,,,,,,0,,1181
¿ÀÅ©¿ø¸ñ,1182,0,0,,,,,,,,,,,,,0,,1182
Áý¼º¸ñ,1183,0,0,,,,,,,,,,,,,0,,1183
Á¤·É¼ö,1184,0,0,,,,,,,,,,,,,0,,1184
¸¶°è¼ö,1185,0,0,,,,,,,,,,,,,0,,1185
-,1186,0,0,,,,,,,,,,,,,0,,1186
-,1187,0,0,,,,,,,,,,,,,0,,1187
-,1188,0,0,,,,,,,,,,,,,0,,1188
-,1189,0,0,,,,,,,,,,,,,0,,1189
,,,,,,,,,,,,,,,,0,,1190
°¡Á×,1191,0,0,,,,,,,,,,,,,0,,1191
ºñ´Ã°¡Á×,1192,0,0,,,,,,,,,,,,,0,,1192
´Ü´ÜÇÑ°¡Á×,1193,0,0,,,,,,,,,,,,,0,,1193
¸¶¼öÀÇ°¡Á×,1194,0,0,,,,,,,,,,,,,0,,1194
¿ëÀÇºñ´Ã,1195,0,0,,,,,,,,,,,,,0,,1195
-,1196,0,0,,,,,,,,,,,,,0,,1196
-,1197,0,0,,,,,,,,,,,,,0,,1197
-,1198,0,0,,,,,,,,,,,,,0,,1198
-,1199,0,0,,,,,,,,,,,,,0,,1199
,,,,,,,,,,,,,,,,0,,1200
¸é,1201,0,0,,,,,,,,,,,,,0,,1201
¸¶,1202,0,0,,,,,,,,,,,,,0,,1202
Ã»Áö,1203,0,0,,,,,,,,,,,,,0,,1203
¸ðÁ÷,1204,0,0,,,,,,,,,,,,,0,,1204
ºñ´Ü,1205,0,0,,,,,,,,,,,,,0,,1205
ÃµÀá»ç,1206,0,0,,,,,,,,,,,,,0,,1206
-,1207,0,0,,,,,,,,,,,,,0,,1207
-,1208,0,0,,,,,,,,,,,,,0,,1208
-,1209,0,0,,,,,,,,,,,,,0,,1209
,,,,,,,,,,,,,,,,0,,1210
·¹¼­¿¡¼¾½º,1211,0,0,,,,,,,,,,,,,0,,1211
¿¡¼¾½º,1212,0,0,,,,,,,,,,,,,0,,1212
Ç»¾î¿¡¼¾½º,1213,0,0,,,,,,,,,,,,,0,,1213
·¹¼­¿¡Å×¸£,1214,0,0,,,,,,,,,,,,,0,,1214
¿¡Å×¸£,1215,0,0,,,,,,,,,,,,,0,,1215
Ç»¾î¿¡Å×¸£,1216,0,0,,,,,,,,,,,,,0,,1216
-,1217,0,0,,,,,,,,,,,,,0,,1217
-,1218,0,0,,,,,,,,,,,,,0,,1218
-,1219,0,0,,,,,,,,,,,,,0,,1219
,,,,,,,,,,,,,,,,0,,1220
»¡°£¸¶¹ý°¡·ç,1221,0,0,,,,,,,,,,,,,0,,1221
ÁÖÈ²¸¶¹ý°¡·ç,1222,0,0,,,,,,,,,,,,,0,,1222
³ë¶õ¸¶¹ý°¡·ç,1223,0,0,,,,,,,,,,,,,0,,1223
ÃÊ·Ï¸¶¹ý°¡·ç,1224,0,0,,,,,,,,,,,,,0,,1224
ÆÄ¶õ¸¶¹ý°¡·ç,1225,0,0,,,,,,,,,,,,,0,,1225
³²»ö¸¶¹ý°¡·ç,1226,0,0,,,,,,,,,,,,,0,,1226
º¸¶ó¸¶¹ý°¡·ç,1227,0,0,,,,,,,,,,,,,0,,1227
¹«Áö°³¸¶¹ý°¡·ç,1228,0,0,,,,,,,,,,,,,0,,1228
¾ËÄÚ¿Ã,1229,0,0,,,,,,,,,,,,,0,,1229
¼Ò´Ù,1230,0,0,,,,,,,,,,,,,0,,1230
¼Ò±Ý,1231,0,0,,,,,,,,,,,,,0,,1231
È­¾à,1232,0,0,,,,,,,,,,,,,0,,1232
¸Ô¹°,1233,0,0,,,,,,,,,,,,,0,,1233
Áõ·ù¼ö,1234,0,0,,,,,,,,,,,,,0,,1234
¼®Åº,1235,0,0,,,,,,,,,,,,,0,,1235
¼®À¯,1236,0,0,,,,,,,,,,,,,0,,1236
Á¢ÂøÁ¦,1237,0,0,,,,,,,,,,,,,0,,1237
°í¹«¾×,1238,0,0,,,,,,,,,,,,,0,,1238
²É°¡·ç,1239,0,0,,,,,,,,,,,,,0,,1239
¿°·á,1240,0,0,,,,,,,,,,,,,0,,1240
È­¾à,1241,0,0,,,,,,,,,,,,,0,,1241
-,1242,0,0,,,,,,,,,,,,,0,,1242
-,1243,0,0,,,,,,,,,,,,,0,,1243
-,1244,0,0,,,,,,,,,,,,,0,,1244
-,1245,0,0,,,,,,,,,,,,,0,,1245
-,1246,0,0,,,,,,,,,,,,,0,,1246
-,1247,0,0,,,,,,,,,,,,,0,,1247
-,1248,0,0,,,,,,,,,,,,,0,,1248
-,1249,0,0,,,,,,,,,,,,,0,,1249
-,1250,0,0,,,,,,,,,,,,,0,,1250
-,1251,0,0,,,,,,,,,,,,,0,,1251
-,1252,0,0,,,,,,,,,,,,,0,,1252
-,1253,0,0,,,,,,,,,,,,,0,,1253
-,1254,0,0,,,,,,,,,,,,,0,,1254
-,1255,0,0,,,,,,,,,,,,,0,,1255
-,1256,0,0,,,,,,,,,,,,,0,,1256
-,1257,0,0,,,,,,,,,,,,,0,,1257
-,1258,0,0,,,,,,,,,,,,,0,,1258
-,1259,0,0,,,,,,,,,,,,,0,,1259
-,1260,0,0,,,,,,,,,,,,,0,,1260
Á¾ÀÌ,1261,0,0,,,,,,,,,,,,,0,,1261
Áö¿ì°³,1262,0,0,,,,,,,,,,,,,0,,1262
¿¬ÇÊ,1263,0,0,,,,,,,,,,,,,0,,1263
À×Å©,1264,0,0,,,,,,,,,,,,,0,,1264
º×,1265,0,0,,,,,,,,,,,,,0,,1265
¸¸³âÇÊ,1266,0,0,,,,,,,,,,,,,0,,1266
¹«¸í½Ç,1267,0,0,,,,,,,,,,,,,0,,1267
ÀºÀ¸·Î¸¸µç½Ç,1268,0,0,,,,,,,,,,,,,0,,1268
±ÝÀ¸·Î¸¶µç½Ç,1269,0,0,,,,,,,,,,,,,0,,1269
Á¢Àº¿ì»ê,1270,0,0,,,,,,,,,,,,,0,,1270
ºóº´,1271,0,0,,,,,,,,,,,,,0,,1271
ºóÄ«µå,1272,0,0,,,,,,,,,,,,,0,,1272
ºóÄ¸½¶,1273,0,0,,,,,,,,,,,,,0,,1273
ºó¹ÝÁö,1274,0,0,,,,,,,,,,,,,0,,1274
ºóÈ­ºÐ,1275,0,0,,,,,,,,,,,,,0,,1275
¹°º´,1276,0,0,,,,,,,,,,,,,0,,1276
¿ìÀ¯º´,1277,0,0,,,,,,,,,,,,,0,,1277
À¯¸®º´,1278,0,0,,,,,,,,,,,,,0,,1278
²Éº´,1279,0,0,,,,,,,,,,,,,0,,1279
¼úÀÜ,1280,0,0,,,,,,,,,,,,,0,,1280
Àå½Ä¿ë¼®»ó,1281,0,0,,,,,,,,,,,,,0,,1281
µ¹»óÀÚ,1282,0,0,,,,,,,,,,,,,0,,1282
¶Ò¹è±â,1283,0,0,,,,,,,,,,,,,0,,1283
µ¹È­·Î,1284,0,0,,,,,,,,,,,,,0,,1284
Á¢½Ã,1285,0,0,,,,,,,,,,,,,0,,1285
ÀÏÈ¸¿ëÁ¢½Ã,1286,0,0,,,,,,,,,,,,,0,,1286
Àå½Ä¿ëÁ¢½Ã,1287,0,0,,,,,,,,,,,,,0,,1287
À¯¸®ÆÇ,1288,0,0,,,,,,,,,,,,,0,,1288
À¯¸®±¸½½,1289,0,0,,,,,,,,,,,,,0,,1289
¼Õ°Å¿ï,1290,0,0,,,,,,,,,,,,,0,,1290
³ª¹«»óÀÚ,1291,0,0,,,,,,,,,,,,,0,,1291
¸ñ°¢ÀÎÇü,1292,0,0,,,,,,,,,,,,,0,,1292
³ª¹«¾×ÀÚ,1293,0,0,,,,,,,,,,,,,0,,1293
ºÀÁ¦ÀÎÇü,1294,0,0,,,,,,,,,,,,,0,,1294
¸ñ¿¡´Ù´Â¹æ¿ï,1295,0,0,,,,,,,,,,,,,0,,1295
Á¶±×¸¸Ç×¾Æ¸®,1296,0,0,,,,,,,,,,,,,0,,1296
¾ç³äÅë,1297,0,0,,,,,,,,,,,,,0,,1297
ÈÄ¶óÀÌÆÒ,1298,0,0,,,,,,,,,,,,,0,,1298
°¡Á×Áö°©,1299,0,0,,,,,,,,,,,,,0,,1299
º¹ÁÖ¸Ó´Ï,1300,0,0,,,,,,,,,,,,,0,,1300
Ä¡¼Ö,1301,0,0,,,,,,,,,,,,,0,,1301
¼ö°Ç,1302,0,0,,,,,,,,,,,,,0,,1302
Á¾ÀÌ¹Ú½º,1303,0,0,,,,,,,,,,,,,0,,1303
°ø±¸¼ÂÆ®,1304,0,0,,,,,,,,,,,,,0,,1304
È­ÀåÇ°¼ÂÆ®,1305,0,0,,,,,,,,,,,,,0,,1305
Å¹»ó½Ã°è,1306,0,0,,,,,,,,,,,,,0,,1306
ÈÞ´ë¿ëÀÇÀÚ,1307,0,0,,,,,,,,,,,,,0,,1307
Àå³­°¨±âÂ÷,1308,0,0,,,,,,,,,,,,,0,,1308
Ãà±¸°ø,1309,0,0,,,,,,,,,,,,,0,,1309
¶óÄÏ,1310,0,0,,,,,,,,,,,,,0,,1310
ºÓÀº¼öÁ¤,1311,0,0,,,,,,,,,,,,,0,,1311
Çª¸¥¼öÁ¤,1312,0,0,,,,,,,,,,,,,0,,1312
³ì»ö¼öÁ¤,1313,0,0,,,,,,,,,,,,,0,,1313
¹é»ö¼öÁ¤,1314,0,0,,,,,,,,,,,,,0,,1314
±Ý°­¼®,1315,0,0,,,,,,,,,,,,,0,,1315
,,,,,,,,,,,,,,,,0,,1316
,,,,,,,,,,,,,,,,0,,1317
,,,,,,,,,,,,,,,,0,,1318
,,,,,,,,,,,,,,,,0,,1319
,,,,,,,,,,,,,,,,0,,1320
,,,,,,,,,,,,,,,,0,,1321
,,,,,,,,,,,,,,,,0,,1322
,,,,,,,,,,,,,,,,0,,1323
,,,,,,,,,,,,,,,,0,,1324
,,,,,,,,,,,,,,,,0,,1325
,,,,,,,,,,,,,,,,0,,1326
,,,,,,,,,,,,,,,,0,,1327
,,,,,,,,,,,,,,,,0,,1328
,,,,,,,,,,,,,,,,0,,1329
,,,,,,,,,,,,,,,,0,,1330
,,,,,,,,,,,,,,,,0,,1331
,,,,,,,,,,,,,,,,0,,1332
,,,,,,,,,,,,,,,,0,,1333
,,,,,,,,,,,,,,,,0,,1334
,,,,,,,,,,,,,,,,0,,1335
,,,,,,,,,,,,,,,,0,,1336
,,,,,,,,,,,,,,,,0,,1337
,,,,,,,,,,,,,,,,0,,1338
,,,,,,,,,,,,,,,,0,,1339
,,,,,,,,,,,,,,,,0,,1340
,,,,,,,,,,,,,,,,0,,1341
,,,,,,,,,,,,,,,,0,,1342
,,,,,,,,,,,,,,,,0,,1343
,,,,,,,,,,,,,,,,0,,1344
,,,,,,,,,,,,,,,,0,,1345
,,,,,,,,,,,,,,,,0,,1346
,,,,,,,,,,,,,,,,0,,1347
,,,,,,,,,,,,,,,,0,,1348
,,,,,,,,,,,,,,,,0,,1349
,,,,,,,,,,,,,,,,0,,1350
º¸¹°Áöµµ,1351,0,0,,,,,,,,,,,,,0,,1351
Áý½ÃÁõÇ¥,1352,0,0,,,,,,,,,,,,,0,,1352
¿ëº´ÀÇ¹®Àå,1353,0,0,,,,,,,,,,,,,0,,1353
ÀåÀÎÀÇ¸ÁÄ¡,1354,0,0,,,,,,,,,,,,,0,,1354
¸¶±³ÀÇºÎÀû,1355,0,0,,,,,,,,,,,,,0,,1355
½ÅÀÇ½ÊÀÚ°¡,1356,0,0,,,,,,,,,,,,,0,,1356
¿ÕÀÇÀÓ¸íÀå,1357,0,0,,,,,,,,,,,,,0,,1357
¿­¼è,1358,0,0,,,,,,,,,,,,,0,,1358
,,,,,,,,,,,,,,,,0,,1359
,,,,,,,,,,,,,,,,0,,1360
,,,,,,,,,,,,,,,,0,,1361
,,,,,,,,,,,,,,,,0,,1362
,,,,,,,,,,,,,,,,0,,1363
,,,,,,,,,,,,,,,,0,,1364
,,,,,,,,,,,,,,,,0,,1365
,,,,,,,,,,,,,,,,0,,1366
,,,,,,,,,,,,,,,,0,,1367
,,,,,,,,,,,,,,,,0,,1368
,,,,,,,,,,,,,,,,0,,1369
,,,,,,,,,,,,,,,,0,,1370
,,,,,,,,,,,,,,,,0,,1371
,,,,,,,,,,,,,,,,0,,1372
,,,,,,,,,,,,,,,,0,,1373
,,,,,,,,,,,,,,,,0,,1374
,,,,,,,,,,,,,,,,0,,1375
,,,,,,,,,,,,,,,,0,,1376
,,,,,,,,,,,,,,,,0,,1377
,,,,,,,,,,,,,,,,0,,1378
,,,,,,,,,,,,,,,,0,,1379
,,,,,,,,,,,,,,,,0,,1380
,,,,,,,,,,,,,,,,0,,1381
,,,,,,,,,,,,,,,,0,,1382
,,,,,,,,,,,,,,,,0,,1383
,,,,,,,,,,,,,,,,0,,1384
,,,,,,,,,,,,,,,,0,,1385
,,,,,,,,,,,,,,,,0,,1386
,,,,,,,,,,,,,,,,0,,1387
,,,,,,,,,,,,,,,,0,,1388
,,,,,,,,,,,,,,,,0,,1389
,,,,,,,,,,,,,,,,0,,1390
,,,,,,,,,,,,,,,,0,,1391
,,,,,,,,,,,,,,,,0,,1392
,,,,,,,,,,,,,,,,0,,1393
,,,,,,,,,,,,,,,,0,,1394
,,,,,,,,,,,,,,,,0,,1395
,,,,,,,,,,,,,,,,0,,1396
,,,,,,,,,,,,,,,,0,,1397
,,,,,,,,,,,,,,,,0,,1398
,,,,,,,,,,,,,,,,0,,1399
,,,,,,,,,,,,,,,,0,,1400
,,,,,,,,,,,,,,,,0,,1401
,,,,,,,,,,,,,,,,0,,1402
,,,,,,,,,,,,,,,,0,,1403
,,,,,,,,,,,,,,,,0,,1404
,,,,,,,,,,,,,,,,0,,1405
,,,,,,,,,,,,,,,,0,,1406
,,,,,,,,,,,,,,,,0,,1407
,,,,,,,,,,,,,,,,0,,1408
,,,,,,,,,,,,,,,,0,,1409
,,,,,,,,,,,,,,,,0,,1410
,,,,,,,,,,,,,,,,0,,1411
,,,,,,,,,,,,,,,,0,,1412
,,,,,,,,,,,,,,,,0,,1413
,,,,,,,,,,,,,,,,0,,1414
,,,,,,,,,,,,,,,,0,,1415
,,,,,,,,,,,,,,,,0,,1416
,,,,,,,,,,,,,,,,0,,1417
,,,,,,,,,,,,,,,,0,,1418
,,,,,,,,,,,,,,,,0,,1419
,,,,,,,,,,,,,,,,0,,1420
,,,,,,,,,,,,,,,,0,,1421
,,,,,,,,,,,,,,,,0,,1422
,,,,,,,,,,,,,,,,0,,1423
,,,,,,,,,,,,,,,,0,,1424
,,,,,,,,,,,,,,,,0,,1425
,,,,,,,,,,,,,,,,0,,1426
,,,,,,,,,,,,,,,,0,,1427
,,,,,,,,,,,,,,,,0,,1428
,,,,,,,,,,,,,,,,0,,1429
,,,,,,,,,,,,,,,,0,,1430
,,,,,,,,,,,,,,,,0,,1431
,,,,,,,,,,,,,,,,0,,1432
,,,,,,,,,,,,,,,,0,,1433
,,,,,,,,,,,,,,,,0,,1434
,,,,,,,,,,,,,,,,0,,1435
,,,,,,,,,,,,,,,,0,,1436
,,,,,,,,,,,,,,,,0,,1437
,,,,,,,,,,,,,,,,0,,1438
,,,,,,,,,,,,,,,,0,,1439
,,,,,,,,,,,,,,,,0,,1440
,,,,,,,,,,,,,,,,0,,1441
,,,,,,,,,,,,,,,,0,,1442
,,,,,,,,,,,,,,,,0,,1443
,,,,,,,,,,,,,,,,0,,1444
,,,,,,,,,,,,,,,,0,,1445
