Name,Id,Type,MotionType,MotionName,Hand,AttackPower,AttackSpeed,Range,Quality,IconIdx,BasePrice,PriceRate,AtkStartSound,AtkHitSoundType,BulletEffect,AtkFireSound,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,Mesh,TextureSrc,StlKey,DisplayName,Description,HitSound
weapon_503,503,211,1,OHSword,Right,73,9,200,65,917,19750,0,38,5,0,0,31,60,10,105,,,,,54,15,246,/Game/Characters/Modular/Weapons/weapon_503/weapon_503/SkeletalMeshes/weapon_503,3Ddata/WEAPON/WEAPON/onehand/osw18/osw18.dds,LWEA008,Elven Sword,An imitation of the legendary swords used by the Elves.,
weapon_504,504,211,1,OHSword,Right,83,10,200,67,918,28400,0,38,5,0,0,31,65,10,118,,,,,55,20,246,/Game/Characters/Modular/Weapons/weapon_504/weapon_504/SkeletalMeshes/weapon_504,3Ddata/WEAPON/WEAPON/onehand/osw11/osw11.dds,LWEA009,Squid Sword,A sword made in the awe inspiring form of the noble squid race.,
weapon_505,505,211,1,OHSword,Right,89,9,200,71,919,37600,0,38,5,0,0,31,72,10,131,,,,,56,25,246,/Game/Characters/Modular/Weapons/weapon_505/weapon_505/SkeletalMeshes/weapon_505,3Ddata/WEAPON/WEAPON/onehand/osw9/osw9.dds,LWEA010,Shark Blade,A fearsome sword studded with wild shark's teeth.,
weapon_506,506,211,1,OHSword,Right,89,8,200,72,919,37600,0,38,5,0,0,31,75,10,131,,,,,56,25,246,/Game/Characters/Modular/Weapons/weapon_506/weapon_506/SkeletalMeshes/weapon_506,3Ddata/WEAPON/WEAPON/onehand/osw9/osw9.dds,LWEA010,Shark Blade,A fearsome sword studded with wild shark's teeth.,
weapon_507,507,211,1,OHSword,Right,109,10,200,75,920,55950,0,38,5,0,0,31,82,10,143,,,,,58,30,246,/Game/Characters/Modular/Weapons/weapon_507/weapon_507/SkeletalMeshes/weapon_507,3Ddata/WEAPON/WEAPON/onehand/osw19/osw19.dds,LWEA011,Viking Sword,A sword with a wide blade that was popularized by the Vikings.,
weapon_508,508,211,1,OHSword,Right,112,10,200,76,920,55950,0,38,5,0,0,31,84,10,143,,,,,58,30,246,/Game/Characters/Modular/Weapons/weapon_508/weapon_508/SkeletalMeshes/weapon_508,3Ddata/WEAPON/WEAPON/onehand/osw19/osw19.dds,LWEA011,Viking Sword,A sword with a wide blade that was popularized by the Vikings.,
weapon_509,509,211,1,OHSword,Right,120,10,200,78,921,70850,0,38,5,0,0,31,89,10,156,,,,,59,35,246,/Game/Characters/Modular/Weapons/weapon_509/weapon_509/SkeletalMeshes/weapon_509,3Ddata/WEAPON/WEAPON/onehand/osw10/osw10.dds,LWEA012,Blood Sword,A sword cursed with the blood of hundreds. It craves blood.,
weapon_510,510,211,1,OHSword,Right,118,9,200,79,921,70850,0,38,5,0,0,31,91,10,156,,,,,59,35,246,/Game/Characters/Modular/Weapons/weapon_510/weapon_510/SkeletalMeshes/weapon_510,3Ddata/WEAPON/WEAPON/onehand/osw10/osw10.dds,LWEA012,Blood Sword,A sword cursed with the blood of hundreds. It craves blood.,
weapon_511,511,211,1,OHSword,Right,131,10,200,81,923,93250,0,38,5,0,0,31,95,10,167,,,,,60,40,246,/Game/Characters/Modular/Weapons/weapon_511/weapon_511/SkeletalMeshes/weapon_511,3Ddata/WEAPON/WEAPON/onehand/osw26/osw26.dds,LWEA013,Katana,The sword of choice for veteran samurai.,
weapon_512,512,211,1,OHSword,Right,128,9,200,82,923,93250,0,38,5,0,0,31,97,10,167,,,,,60,40,246,/Game/Characters/Modular/Weapons/weapon_512/weapon_512/SkeletalMeshes/weapon_512,3Ddata/WEAPON/WEAPON/onehand/osw26/osw26.dds,LWEA013,Katana,The sword of choice for veteran samurai.,
weapon_513,513,211,1,OHSword,Right,152,11,200,84,924,124500,0,38,5,0,0,31,103,10,178,,,,,62,45,246,/Game/Characters/Modular/Weapons/weapon_513/weapon_513/SkeletalMeshes/weapon_513,3Ddata/WEAPON/WEAPON/onehand/osw25/osw25.dds,LWEA014,Ice Sword,A mysterious sword that brings a cold gust with every brandish.,
weapon_514,514,211,1,OHSword,Right,149,10,200,85,924,124500,0,38,5,0,0,31,105,10,178,,,,,62,45,246,/Game/Characters/Modular/Weapons/weapon_514/weapon_514/SkeletalMeshes/weapon_514,3Ddata/WEAPON/WEAPON/onehand/osw25/osw25.dds,LWEA014,Ice Sword,A mysterious sword that brings a cold gust with every brandish.,
weapon_515,515,211,1,OHSword,Right,152,9,200,88,925,152800,0,38,5,0,0,31,111,10,189,,,,,63,45,246,/Game/Characters/Modular/Weapons/weapon_515/weapon_515/SkeletalMeshes/weapon_515,3Ddata/WEAPON/WEAPON/onehand/osw24/osw24.dds,LWEA015,Flare Sword,A mysterious sword which creates a blaze at every brandish.,
weapon_516,516,211,1,OHSword,Right,170,10,200,90,926,189700,0,38,5,0,0,31,116,10,200,,,,,64,50,246,/Game/Characters/Modular/Weapons/weapon_516/weapon_516/SkeletalMeshes/weapon_516,3Ddata/WEAPON/WEAPON/onehand/osw33/osw33.dds,LWEA016,Lord Black Sun Sword,"A sword said to be used by the legendary lord, Black Sun. There are many imitations.",
weapon_517,517,211,1,OHSword,Right,169,9,200,92,926,189700,0,38,5,0,0,31,120,10,200,,,,,64,50,246,/Game/Characters/Modular/Weapons/weapon_517/weapon_517/SkeletalMeshes/weapon_517,3Ddata/WEAPON/WEAPON/onehand/osw33/osw33.dds,LWEA016,Lord Black Sun Sword,"A sword said to be used by the legendary lord, Black Sun. There are many imitations.",
weapon_518,518,211,1,OHSword,Right,188,10,200,94,927,246700,0,38,5,0,0,31,125,10,211,,,,,66,50,246,/Game/Characters/Modular/Weapons/weapon_518/weapon_518/SkeletalMeshes/weapon_518,3Ddata/WEAPON/WEAPON/onehand/osw34/osw34.dds,LWEA017,Flamboyant,A beautifully crafted sword that is effective in battle situations.,
weapon_519,519,211,1,OHSword,Right,191,11,200,93,927,246700,0,38,5,0,0,31,122,10,211,,,,,65,50,246,/Game/Characters/Modular/Weapons/weapon_519/weapon_519/SkeletalMeshes/weapon_519,3Ddata/WEAPON/WEAPON/onehand/osw34/osw34.dds,LWEA017,Flamboyant,A beautifully crafted sword that is effective in battle situations.,
weapon_520,520,211,1,OHSword,Right,198,10,200,96,928,284850,0,38,5,0,0,31,130,10,221,,,,,67,50,246,/Game/Characters/Modular/Weapons/weapon_520/weapon_520/SkeletalMeshes/weapon_520,3Ddata/WEAPON/WEAPON/onehand/osw35/osw35.dds,LWEA018,Righteous Sword,A magnificent sword decorated with large jewels.,
weapon_521,521,211,1,OHSword,Right,193,9,200,97,928,284850,0,38,5,0,0,31,132,10,221,,,,,67,50,246,/Game/Characters/Modular/Weapons/weapon_521/weapon_521/SkeletalMeshes/weapon_521,3Ddata/WEAPON/WEAPON/onehand/osw35/osw35.dds,LWEA018,Righteous Sword,A magnificent sword decorated with large jewels.,
weapon_522,522,211,1,OHSword,Right,225,12,200,97,929,362500,0,38,5,0,0,31,133,10,230,,,,,67,50,246,/Game/Characters/Modular/Weapons/weapon_522/weapon_522/SkeletalMeshes/weapon_522,3Ddata/WEAPON/WEAPON/onehand/osw36/osw36.dds,LWEA019,Black Shamshir,A long sword attached to someone's skull. A strange sensation comes from gripping the handle.,
weapon_523,523,211,1,OHSword,Right,222,11,200,99,929,362500,0,38,5,0,0,31,136,10,230,,,,,68,50,246,/Game/Characters/Modular/Weapons/weapon_523/weapon_523/SkeletalMeshes/weapon_523,3Ddata/WEAPON/WEAPON/onehand/osw36/osw36.dds,LWEA019,Black Shamshir,A long sword attached to someone's skull. A strange sensation comes from gripping the handle.,
weapon_531,531,212,3,OHMace,Right,49,11,200,53,952,4445,0,47,5,0,0,31,31,10,69,,,,,49,20,246,/Game/Characters/Modular/Weapons/weapon_531/weapon_531/SkeletalMeshes/weapon_531,3Ddata/WEAPON/WEAPON/onehand/osw27/osw27.dds,LWEA034,Ogre Mace,A solid weapon made from the skeleton of an Ogre.,
weapon_532,532,212,3,OHMace,Right,62,11,200,57,953,7920,0,47,5,0,0,31,42,10,84,,,,,51,25,246,/Game/Characters/Modular/Weapons/weapon_532/weapon_532/SkeletalMeshes/weapon_532,3Ddata/WEAPON/WEAPON/onehand/osw21/osw21.dds,LWEA035,Onion Mace,A simple Melee Weapon topped with an onion.,
weapon_533,533,212,3,OHMace,Right,73,12,200,60,954,13905,0,48,5,0,0,31,48,10,100,,,,,52,30,246,/Game/Characters/Modular/Weapons/weapon_533/weapon_533/SkeletalMeshes/weapon_533,3Ddata/WEAPON/WEAPON/onehand/osw7/osw7.dds,LWEA036,Ghost Bat,An enchanted bat readily used by demons.,
weapon_534,534,212,3,OHMace,Right,83,10,200,65,955,22400,0,48,5,0,0,31,59,10,115,,,,,54,35,246,/Game/Characters/Modular/Weapons/weapon_534/weapon_534/SkeletalMeshes/weapon_534,3Ddata/WEAPON/WEAPON/onehand/osw8/osw8.dds,LWEA037,Stone Hammer,The hammer of choice during the Stone Age.,
weapon_535,535,212,3,OHMace,Right,101,12,200,68,956,32050,0,48,5,0,0,31,66,10,129,,,,,56,40,246,/Game/Characters/Modular/Weapons/weapon_535/weapon_535/SkeletalMeshes/weapon_535,3Ddata/WEAPON/WEAPON/onehand/osw30/osw30.dds,LWEA038,Skeleton Hammer,A hammer made with a really tough skull.,
weapon_536,536,212,3,OHMace,Right,113,11,200,72,957,43600,0,48,5,0,0,31,76,10,142,,,,,57,50,246,/Game/Characters/Modular/Weapons/weapon_536/weapon_536/SkeletalMeshes/weapon_536,3Ddata/WEAPON/WEAPON/onehand/osw31/osw31.dds,LWEA039,Ice Hammer,A huge hammer made of ice crystals that won't melt.,
weapon_537,537,212,3,OHMace,Right,130,12,200,75,958,61250,0,48,5,0,0,31,83,10,156,,,,,59,50,246,/Game/Characters/Modular/Weapons/weapon_537/weapon_537/SkeletalMeshes/weapon_537,3Ddata/WEAPON/WEAPON/onehand/osw13/osw13.dds,LWEA040,Morning Star,A cast iron flail whose destructive potential is definitive of the term 'go medieval.',
weapon_538,538,212,3,OHMace,Right,131,13,200,75,958,61250,0,48,5,0,0,31,81,10,156,,,,,59,50,246,/Game/Characters/Modular/Weapons/weapon_538/weapon_538/SkeletalMeshes/weapon_538,3Ddata/WEAPON/WEAPON/onehand/osw13/osw13.dds,LWEA040,Morning Star,A cast iron flail whose destructive potential is definitive of the term 'go medieval.',
weapon_539,539,212,3,OHMace,Right,143,11,200,80,959,79650,0,48,5,0,0,31,93,10,169,,,,,60,50,246,/Game/Characters/Modular/Weapons/weapon_539/weapon_539/SkeletalMeshes/weapon_539,3Ddata/WEAPON/WEAPON/onehand/osw6/osw6.dds,LWEA041,Pony Hammer,A hammer made of horseshoe that makes light sounds in battle.,
weapon_540,540,212,3,OHMace,Right,139,11,200,79,959,79650,0,48,5,0,0,31,91,10,169,,,,,60,50,246,/Game/Characters/Modular/Weapons/weapon_540/weapon_540/SkeletalMeshes/weapon_540,3Ddata/WEAPON/WEAPON/onehand/osw6/osw6.dds,LWEA041,Pony Hammer,A hammer made of horseshoe that makes light sounds in battle.,
weapon_541,541,212,3,OHMace,Right,153,12,200,81,960,103600,0,48,5,0,0,31,95,10,181,,,,,61,60,246,/Game/Characters/Modular/Weapons/weapon_541/weapon_541/SkeletalMeshes/weapon_541,3Ddata/WEAPON/WEAPON/onehand/osw28/osw28.dds,LWEA042,Blood Mace,A cursed mace that thirsts for blood.,
weapon_542,542,212,3,OHMace,Right,157,12,200,82,960,103600,0,48,5,0,0,31,97,10,181,,,,,61,60,246,/Game/Characters/Modular/Weapons/weapon_542/weapon_542/SkeletalMeshes/weapon_542,3Ddata/WEAPON/WEAPON/onehand/osw28/osw28.dds,LWEA042,Blood Mace,A cursed mace that thirsts for blood.,
weapon_543,543,212,3,OHMace,Right,164,11,200,85,962,126250,0,48,5,0,0,31,104,10,193,,,,,63,60,246,/Game/Characters/Modular/Weapons/weapon_543/weapon_543/SkeletalMeshes/weapon_543,3Ddata/WEAPON/WEAPON/onehand/osw29/osw29.dds,LWEA043,Scorpion Club,A hammer made from a poisonous scorpion's tail.,
weapon_544,544,212,3,OHMace,Right,162,10,200,86,962,126250,0,48,5,0,0,31,106,10,193,,,,,63,60,246,/Game/Characters/Modular/Weapons/weapon_544/weapon_544/SkeletalMeshes/weapon_544,3Ddata/WEAPON/WEAPON/onehand/osw29/osw29.dds,LWEA043,Scorpion Club,A hammer made from a poisonous scorpion's tail.,
weapon_545,545,212,3,OHMace,Right,181,11,200,88,963,165850,0,48,5,0,0,31,112,10,205,,,,,64,60,246,/Game/Characters/Modular/Weapons/weapon_545/weapon_545/SkeletalMeshes/weapon_545,3Ddata/WEAPON/WEAPON/onehand/osw22/osw22.dds,LWEA044,Battle Mace,A Melee Weapon that has been optimized for use in battle.,
weapon_546,546,212,3,OHMace,Right,207,13,200,90,964,216900,0,48,5,0,0,31,117,10,217,,,,,65,70,246,/Game/Characters/Modular/Weapons/weapon_546/weapon_546/SkeletalMeshes/weapon_546,3Ddata/WEAPON/WEAPON/onehand/osw32/osw32.dds,LWEA045,Great Hammer,A destructive hammer whose power rocks the very earth.,
weapon_547,547,212,3,OHMace,Right,208,12,200,92,964,216900,0,48,5,0,0,31,121,10,217,,,,,66,70,246,/Game/Characters/Modular/Weapons/weapon_547/weapon_547/SkeletalMeshes/weapon_547,3Ddata/WEAPON/WEAPON/onehand/osw32/osw32.dds,LWEA045,Great Hammer,A destructive hammer whose power rocks the very earth.,
weapon_548,548,212,3,OHMace,Right,211,11,250,94,965,262700,0,48,5,0,0,31,126,10,228,,,,,67,70,246,/Game/Characters/Modular/Weapons/weapon_548/weapon_548/SkeletalMeshes/weapon_548,3Ddata/WEAPON/WEAPON/onehand/osw37/osw37.dds,LWEA046,Forest Hammer,A legendary hammer used by Eldeon's wood workers.,
weapon_549,549,212,3,OHMace,Right,215,12,250,93,965,262700,0,48,5,0,0,31,124,10,228,,,,,67,70,246,/Game/Characters/Modular/Weapons/weapon_549/weapon_549/SkeletalMeshes/weapon_549,3Ddata/WEAPON/WEAPON/onehand/osw37/osw37.dds,LWEA046,Forest Hammer,A legendary hammer used by Eldeon's wood workers.,
weapon_550,550,212,3,OHMace,Right,231,12,250,97,966,315950,0,48,5,0,0,31,131,10,238,,,,,68,60,246,/Game/Characters/Modular/Weapons/weapon_550/weapon_550/SkeletalMeshes/weapon_550,3Ddata/WEAPON/WEAPON/onehand/osw38/osw38.dds,LWEA047,Labor Hammer,A hammer with a beautiful jewel that symbolizes authority on Junon. There are many imitations.,
weapon_551,551,212,3,OHMace,Right,227,11,250,97,966,315950,0,48,5,0,0,31,133,10,238,,,,,68,60,246,/Game/Characters/Modular/Weapons/weapon_551/weapon_551/SkeletalMeshes/weapon_551,3Ddata/WEAPON/WEAPON/onehand/osw38/osw38.dds,LWEA047,Labor Hammer,A hammer with a beautiful jewel that symbolizes authority on Junon. There are many imitations.,
weapon_552,552,212,3,OHMace,Right,244,11,250,100,967,376350,0,48,5,0,0,31,140,10,248,,,,,69,70,246,/Game/Characters/Modular/Weapons/weapon_552/weapon_552/SkeletalMeshes/weapon_552,3Ddata/WEAPON/WEAPON/onehand/osw39/osw39.dds,LWEA048,Nirvana Hammer,A hammer that glitters with royal majesty as you rush into the heat of battle.,
weapon_561,561,271,11,XBow,Right,78,9,2300,62,989,15240,0,0,0,151,71,31,53,10,74,,,,,51,10,246,/Game/Characters/Modular/Weapons/weapon_561/weapon_561/SkeletalMeshes/weapon_561,3Ddata/WEAPON/WEAPON/far/bog5/bog5.dds,LWEA062,Cutter Bow Gun,A Crossbow that fires bolts which can cut through anything.,
weapon_562,562,271,11,XBow,Right,82,7,2300,66,990,23130,0,0,0,151,71,31,61,10,86,,,,,52,15,246,/Game/Characters/Modular/Weapons/weapon_562/weapon_562/SkeletalMeshes/weapon_562,3Ddata/WEAPON/WEAPON/far/bog1/bog1.dds,LWEA063,Quick Bow Gun,A Crossbow that provides superior rapid firing power.,
weapon_563,563,271,11,XBow,Right,102,8,2500,71,991,39400,0,0,0,151,71,31,72,10,97,,,,,54,20,246,/Game/Characters/Modular/Weapons/weapon_563/weapon_563/SkeletalMeshes/weapon_563,3Ddata/WEAPON/WEAPON/far/bog4/bog4.dds,LWEA064,Crossbow Gun,A Crossbow which provides great destructive power.,
weapon_564,564,271,11,XBow,Right,136,10,2500,77,993,75050,0,0,0,151,71,31,86,10,75,,,,,56,20,246,/Game/Characters/Modular/Weapons/weapon_564/weapon_564/SkeletalMeshes/weapon_564,3Ddata/WEAPON/WEAPON/far/bog6/bog6.dds,LWEA066,Dark Bow Gun,A high quality Crossbow that comes in a polished black color.,
weapon_565,565,271,11,XBow,Right,141,8,2600,81,994,98500,0,0,0,151,71,31,96,10,85,,,,,58,25,246,/Game/Characters/Modular/Weapons/weapon_565/weapon_565/SkeletalMeshes/weapon_565,3Ddata/WEAPON/WEAPON/far/bog7/bog7.dds,LWEA067,Elf Bow Gun,"A gorgeous, yet simple to use, Crossbow that was used by the Elves.",
weapon_566,566,271,11,XBow,Right,164,10,2600,83,995,131900,0,0,0,151,71,31,101,10,94,,,,,59,25,246,/Game/Characters/Modular/Weapons/weapon_566/weapon_566/SkeletalMeshes/weapon_566,3Ddata/WEAPON/WEAPON/far/bog8/bog8.dds,LWEA068,Anima Bow Gun,A Crossbow infused with the power of nature.,
weapon_567,567,271,11,XBow,Right,177,9,2600,88,996,171900,0,0,0,151,71,31,111,10,95,,,,,60,30,246,/Game/Characters/Modular/Weapons/weapon_567/weapon_567/SkeletalMeshes/weapon_567,3Ddata/WEAPON/WEAPON/far/bog9/bog9.dds,LWEA069,OverGear Bow Gun,The most scientifically advanced Crossbow designed to eradicate foes.,
weapon_568,568,271,11,XBow,Right,183,10,2600,87,996,171900,0,0,0,151,71,31,110,10,95,,,,,60,30,246,/Game/Characters/Modular/Weapons/weapon_568/weapon_568/SkeletalMeshes/weapon_568,3Ddata/WEAPON/WEAPON/far/bog9/bog9.dds,LWEA069,OverGear Bow Gun,The most scientifically advanced Crossbow designed to eradicate foes.,
weapon_569,569,222,6,THSpear,Right,190,9,400,99,6451,100000,0,55,25,0,0,,,,,10,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_569/weapon_569/SkeletalMeshes/weapon_569,3DDATA/WEAPON/WEAPON/EXP/ARKON_SPEAR2.DDS,LWEA569,Hyperlance© AG-27-V2,An upgraded version of the AG-27 Hyperlance.,
weapon_570,570,251,16,Katar,Right+Left,110,6,250,99,6453,100000,0,38,5,0,0,,,,,11,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_570/weapon_570/SkeletalMeshes/weapon_570,3DDATA/WEAPON/WEAPON/EXP/VIRTIGO_KATAR2.DDS,LWEA570,Nero Knuckle© ZK-117-V2,An upgraded version of the ZK-117 Nero Knuckle.,
weapon_571,571,241,6,THSpear,Right+Shield,140,10,300,99,6455,100000,0,72,25,0,0,,,,,12,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_571/weapon_571/SkeletalMeshes/weapon_571,3DDATA/WEAPON/WEAPON/EXP/IRIS_STAFF2.DDS,LWEA571,Terror Staff© XF-29-V2,An upgraded version of the XF-29 Terror Staff.,
weapon_572,572,233,9,Cannon,Right,215,15,3400,99,6457,100000,0,85,0,0,0,,,,,13,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_572/weapon_572/SkeletalMeshes/weapon_572,3DDATA/WEAPON/WEAPON/EXP/NOVA_CANNON2.DDS,LWEA572,Einhanzer© WF-420-V2,An upgraded version of the WF-420 Einhanzer.,
weapon_573,573,211,1,OHSword,Right,105,11,200,99,6459,100000,0,38,5,0,0,,,,,10,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_573/weapon_573/SkeletalMeshes/weapon_573,3DDATA/WEAPON/WEAPON/EXP/ARKON_ONEHAND2.dds,LWEA573,Hypersaber© AG-29-V2,An upgraded version of the AG-29 Hypersaber.,
weapon_574,574,231,10,Bow,Left,160,10,2600,99,6462,100000,0,0,0,151,71,,,,,11,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_574/weapon_574/SkeletalMeshes/weapon_574,3DDATA/WEAPON/WEAPON/EXP/VIRTIGO_BOW2.dds,LWEA574,Nero Bow© ZK-119-V2,An upgraded version of the ZK-119 Nero Bow.,
weapon_575,575,271,11,XBow,Right,130,12,2500,99,6464,100000,0,0,0,151,71,,,,,11,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_575/weapon_575/SkeletalMeshes/weapon_575,3DDATA/WEAPON/WEAPON/EXP/VIRTIGO_BOWGUN2.dds,LWEA575,Nero Bowgun© ZK-118-V2,An upgraded version of the ZK-118 Nero Bowgun.,
weapon_576,576,232,12,Gun,Right,130,12,3000,99,6466,100000,0,84,0,171,78,,,,,13,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_576/weapon_576/SkeletalMeshes/weapon_576,3DDATA/WEAPON/WEAPON/EXP/NOVA_GUN2.dds,LWEA576,Einhander© WF-421-V2,An upgraded version of the WF-421 Einhander.,
weapon_577,577,252,7,DSW,Right+Left,160,10,250,99,6468,100000,0,63,5,0,0,,,,,11,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_577/weapon_577/SkeletalMeshes/weapon_577,3DDATA/WEAPON/WEAPON/EXP/ARKON_ONEHAND2.dds,LWEA577,Dual Hypersabers© AG-29-2-V2,An upgraded version of AG-29-2 Dual Hypersabers.,
weapon_581,581,221,5,THSword,Right,67,9,250,57,1043,8640,0,39,5,0,0,31,41,10,80,,,,,50,25,246,/Game/Characters/Modular/Weapons/weapon_581/weapon_581/SkeletalMeshes/weapon_581,3Ddata/WEAPON/WEAPON/twohand/tsw43/tsw43.dds,LWEA104,Cutter Edge,Two-Handed Sword that specializes in cutting.,
weapon_582,582,221,5,THSword,Right,95,10,250,64,1045,24950,0,39,5,0,0,31,58,10,110,,,,,54,25,246,/Game/Characters/Modular/Weapons/weapon_582/weapon_582/SkeletalMeshes/weapon_582,3Ddata/WEAPON/WEAPON/twohand/tsw3/tsw3.dds,LWEA106,Bull Sword,A heavy sword decorated with an angry bull. Beware!,
weapon_583,583,221,5,THSword,Right,112,10,250,69,1046,34900,0,39,5,0,0,31,68,10,123,,,,,55,30,246,/Game/Characters/Modular/Weapons/weapon_583/weapon_583/SkeletalMeshes/weapon_583,3Ddata/WEAPON/WEAPON/twohand/tsw13/tsw13.dds,LWEA107,Two-Handed Sword,The most basic Two-Handed Sword.,
weapon_584,584,221,5,THSword,Right,125,11,250,71,1047,47300,0,39,5,0,0,31,73,10,136,,,,,57,30,246,/Game/Characters/Modular/Weapons/weapon_584/weapon_584/SkeletalMeshes/weapon_584,3Ddata/WEAPON/WEAPON/twohand/tsw15/tsw15.dds,LWEA108,After Blade,A beautiful sword that looks resplendent when giving the finishing touch.,
weapon_585,585,221,5,THSword,Right,144,12,250,74,1048,67600,0,39,5,0,0,31,80,10,149,,,,,58,30,246,/Game/Characters/Modular/Weapons/weapon_585/weapon_585/SkeletalMeshes/weapon_585,3Ddata/WEAPON/WEAPON/twohand/tsw14/tsw14.dds,LWEA109,Executioner ,A sword used in the gruesome task of decapitation.,
weapon_586,586,221,5,THSword,Right,168,10,250,82,1050,108100,0,39,5,0,0,31,98,10,174,,,,,61,40,246,/Game/Characters/Modular/Weapons/weapon_586/weapon_586/SkeletalMeshes/weapon_586,3Ddata/WEAPON/WEAPON/twohand/tsw2/tsw2.dds,LWEA111,Claymore,An aristocratic sword adorned with jewels and the image of a crow.,
weapon_587,587,221,5,THSword,Right,181,10,250,85,1051,137650,0,39,5,0,0,31,104,10,185,,,,,62,50,246,/Game/Characters/Modular/Weapons/weapon_587/weapon_587/SkeletalMeshes/weapon_587,3Ddata/WEAPON/WEAPON/twohand/tsw16/tsw16.dds,LWEA112,Flamberge,A sword with a wavy edge.,
weapon_588,588,221,5,THSword,Right,185,10,250,86,1051,137650,0,39,5,0,0,31,106,10,185,,,,,62,50,246,/Game/Characters/Modular/Weapons/weapon_588/weapon_588/SkeletalMeshes/weapon_588,3Ddata/WEAPON/WEAPON/twohand/tsw16/tsw16.dds,LWEA112,Flamberge,A sword with a wavy edge.,
weapon_589,589,221,5,THSword,Right,194,10,250,87,1053,162800,0,39,5,0,0,31,110,10,197,,,,,63,50,246,/Game/Characters/Modular/Weapons/weapon_589/weapon_589/SkeletalMeshes/weapon_589,3Ddata/WEAPON/WEAPON/twohand/tsw23/tsw23.dds,LWEA113,Dragon Sword,A sword in which the blade is generally decorated with the image of a dragon.,
weapon_590,590,221,5,THSword,Right,240,11,250,94,1055,200000,0,39,5,0,0,31,126,10,219,,,,,66,60,246,/Game/Characters/Modular/Weapons/weapon_590/weapon_590/SkeletalMeshes/weapon_590,3Ddata/WEAPON/WEAPON/twohand/tsw32/tsw32.dds,LWEA115,Great Sword,An enormous sword that you are barely able to carry.,
weapon_591,591,221,5,THSword,Right,258,12,250,96,1056,200000,0,39,5,0,0,31,129,10,229,,,,,67,65,246,/Game/Characters/Modular/Weapons/weapon_591/weapon_591/SkeletalMeshes/weapon_591,3Ddata/WEAPON/WEAPON/twohand/tsw33/tsw33.dds,LWEA116,Giant Sword,A huge sword that was used by the king of the Orcs.,
weapon_592,592,221,5,THSword,Right,253,11,250,97,1056,200000,0,39,5,0,0,31,131,10,229,,,,,67,65,246,/Game/Characters/Modular/Weapons/weapon_592/weapon_592/SkeletalMeshes/weapon_592,3Ddata/WEAPON/WEAPON/twohand/tsw33/tsw33.dds,LWEA116,Giant Sword,A huge sword that was used by the king of the Orcs.,
weapon_593,593,221,5,THSword,Right,266,11,250,99,1057,200000,0,39,5,0,0,31,136,10,239,,,,,68,100,246,/Game/Characters/Modular/Weapons/weapon_593/weapon_593/SkeletalMeshes/weapon_593,3Ddata/WEAPON/WEAPON/twohand/tsw48/tsw48.dds,LWEA117,Shion's Guardian,A very heavy sword used by a great war hero in a distant land.,
weapon_594,594,221,5,THSword,Right,260,10,250,100,1057,200000,0,39,5,0,0,31,138,10,239,,,,,68,100,246,/Game/Characters/Modular/Weapons/weapon_594/weapon_594/SkeletalMeshes/weapon_594,3Ddata/WEAPON/WEAPON/twohand/tsw48/tsw48.dds,LWEA117,Shion's Guardian,A very heavy sword used by a great war hero in a distant land.,
weapon_597,597,211,5,THSword,Right,520,10,250,99,4483,200000,0,39,5,0,0,31,255,10,281,20,40,10,15,72,50,246,/Game/Characters/Modular/Weapons/weapon_597/weapon_597/SkeletalMeshes/weapon_597,3DDATA/WEAPON/WEAPON/NEWWEP/LIGHT_SWORD/LIGHT_SWORD_E.DDS,LWEA1000,Arcidian Sword ,,
weapon_598,598,212,3,OHMace,Right,535,13,250,99,4477,200000,0,48,5,0,0,31,255,10,365,20,40,10,15,72,90,246,/Game/Characters/Modular/Weapons/weapon_598/weapon_598/SkeletalMeshes/weapon_598,3DDATA/WEAPON/WEAPON/NEWWEP/210_HAMMER/210_HAMMER.DDS,LWEA1001,Befoul Hammer ,,
weapon_599,599,271,11,XBow,Right,520,12,2500,99,4475,200000,0,0,0,151,71,31,255,11,308,20,40,11,15,72,30,246,/Game/Characters/Modular/Weapons/weapon_599/weapon_599/SkeletalMeshes/weapon_599,3DDATA/WEAPON/WEAPON/NEWWEP/MOMO_BOW/MOMO_ISHIYUMI.DDS,LWEA1002,Dromosaur Bow Gun ,,
