Name,Id,SkillName,BaseSkillId,SkillLevel,PointCost,Tab,SkillType,Range,TargetFilter,Radius,Power,Harm,Status1,Status2,StatusType1,StatusType2,StatusHarmful1,StatusHarmful2,SuccessRatio,Duration,DamageType,UseAbility1,UseAmount1,UseAbility2,UseAmount2,CooldownSec,CooldownGroup,IncAbility1,IncValue1,IncRate1,IncAbility2,IncValue2,IncRate2,SummonPet,ActionMode,NeedWeapon1,NeedWeapon2,NeedWeapon3,NeedWeapon4,NeedWeapon5,RequiredClassSet,RequiredUnion1,NeedSkill1,NeedSkillLevel1,NeedSkill2,NeedSkillLevel2,NeedSkill3,NeedSkillLevel3,NeedAbility1,NeedAbilityValue1,NeedAbility2,NeedAbilityValue2,IconIdx,CastMotion,CastMotionSpeed,ActionMotion,ActionMotionSpeed,HitCount,BulletNo,FireSound,HitSound,ZulyCost,CastEffect,HitEffect,StlKey,DisplayName,Description
skill_1343,1343,Hurricane,1341,3,80,1,17,0,5,1600,400,1,15,0,7,0,1,0,108,10,2,17,280,0,0,26.9,0,23,500,50,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,31,224,0,0,265,115,100,172,100,1,0,0,1575,0,0,2016,LSkill3499,Hurricane,"Call upon a hurricane to blow away your enemies. (In PvP, reduce their movement speed to 200.)"
skill_1344,1344,Hurricane,1341,4,90,1,17,0,5,1800,500,1,15,0,7,0,1,0,112,10,2,17,290,0,0,27.9,0,23,500,50,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,31,226,0,0,265,115,100,172,100,1,0,0,1575,0,0,2016,LSkill3499,Hurricane,"Call upon a hurricane to blow away your enemies. (In PvP, reduce their movement speed to 200.)"
skill_1345,1345,Hurricane,1341,5,100,1,17,0,5,2000,600,1,15,0,7,0,1,0,116,10,2,17,300,0,0,28.9,0,23,500,50,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,31,228,0,0,265,115,100,172,100,1,0,0,1575,0,0,2016,LSkill3499,Hurricane,"Call upon a hurricane to blow away your enemies. (In PvP, reduce their movement speed to 200.)"
skill_1347,1347,Mind Breaker,1347,1,100,1,7,2000,5,1200,200,1,23,0,15,0,1,0,50,10,2,17,150,0,0,13.9,0,21,0,10,0,0,0,0,0,0,242,0,0,0,64,0,0,0,0,0,0,0,31,220,0,0,250,117,100,154,120,1,289,1234,1234,0,1754,1310,LSkill3500,Mind Breaker,Concentrate your energy on a group of enemies to break their minds.
skill_1348,1348,Mind Breaker,1347,2,120,1,7,2000,5,1400,300,1,23,0,15,0,1,0,60,15,2,17,156,0,0,14.9,0,21,0,15,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,117,100,154,120,1,289,1234,1234,0,1754,1310,LSkill3500,Mind Breaker,Concentrate your energy on a group of enemies to break their minds.
skill_1349,1349,Mind Breaker,1347,3,140,1,7,2000,5,1600,400,1,23,0,15,0,1,0,70,20,2,17,162,0,0,15.9,0,21,0,20,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,117,100,154,120,1,289,1234,1234,0,1754,1310,LSkill3500,Mind Breaker,Concentrate your energy on a group of enemies to break their minds.
skill_1350,1350,Mind Breaker,1347,4,160,1,7,2000,5,1800,500,1,23,0,15,0,1,0,80,25,2,17,168,0,0,16.9,0,21,0,25,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,117,100,154,120,1,289,1234,1234,0,1754,1310,LSkill3500,Mind Breaker,Concentrate your energy on a group of enemies to break their minds.
skill_1351,1351,Mind Breaker,1347,5,180,1,7,2000,5,2000,600,1,23,0,15,0,1,0,90,30,2,17,174,0,0,17.9,0,21,0,30,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,117,100,154,120,1,289,1234,1234,0,1754,1310,LSkill3500,Mind Breaker,Concentrate your energy on a group of enemies to break their minds.
skill_1353,1353,Sand Storm,1353,1,100,1,17,0,5,650,200,1,29,0,21,0,1,0,50,10,2,17,60,0,0,16.9,0,22,0,10,0,0,0,0,2,0,242,0,0,0,64,0,0,0,0,0,0,0,31,220,0,0,251,115,100,212,100,1,0,0,1235,0,0,1121,LSkill3501,Sand Storm,Call upon a sand storm to lower the evasion of surrounding enemies.
skill_1354,1354,Sand Storm,1353,2,120,1,17,0,5,660,300,1,29,0,21,0,1,0,60,15,2,17,64,0,0,17.5,0,22,0,15,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,115,100,212,100,1,0,0,1235,0,0,1121,LSkill3501,Sand Storm,Call upon a sand storm to lower the evasion of surrounding enemies.
skill_1355,1355,Sand Storm,1353,3,140,1,17,0,5,670,400,1,29,0,21,0,1,0,70,20,2,17,68,0,0,18.1,0,22,0,20,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,115,100,212,100,1,0,0,1235,0,0,1121,LSkill3501,Sand Storm,Call upon a sand storm to lower the evasion of surrounding enemies.
skill_1356,1356,Sand Storm,1353,4,160,1,17,0,5,680,500,1,29,0,21,0,1,0,80,25,2,17,72,0,0,18.7,0,22,0,25,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,115,100,212,100,1,0,0,1235,0,0,1121,LSkill3501,Sand Storm,Call upon a sand storm to lower the evasion of surrounding enemies.
skill_1357,1357,Sand Storm,1353,5,180,1,17,0,5,700,600,1,29,0,21,0,1,0,90,30,2,17,80,0,0,19.3,0,22,0,30,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,115,100,212,100,1,0,0,1235,0,0,1121,LSkill3501,Sand Storm,Call upon a sand storm to lower the evasion of surrounding enemies.
skill_1359,1359,Shield Breaker,1359,1,100,1,17,0,5,700,200,1,21,0,13,0,1,0,50,10,2,17,95,0,0,16.9,0,19,0,10,0,0,0,0,2,0,242,0,0,0,64,0,0,0,0,0,0,0,31,220,0,0,252,114,100,153,100,1,0,0,1236,0,1375,1375,LSkill3502,Shield Breaker,Burst your energy around you causing your surrounding enemies to loose defense.
skill_1360,1360,Shield Breaker,1359,2,120,1,17,0,5,700,300,1,21,0,13,0,1,0,60,15,2,17,100,0,0,17.5,0,19,0,15,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,114,100,153,100,1,0,0,1236,0,1375,1375,LSkill3502,Shield Breaker,Burst your energy around you causing your surrounding enemies to loose defense.
skill_1361,1361,Shield Breaker,1359,3,140,1,17,0,5,700,400,1,21,0,13,0,1,0,70,20,2,17,105,0,0,18.1,0,19,0,20,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,114,100,153,100,1,0,0,1236,0,1375,1375,LSkill3502,Shield Breaker,Burst your energy around you causing your surrounding enemies to loose defense.
skill_1362,1362,Shield Breaker,1359,4,160,1,17,0,5,700,500,1,21,0,13,0,1,0,80,25,2,17,110,0,0,18.7,0,19,0,25,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,114,100,153,100,1,0,0,1236,0,1375,1375,LSkill3502,Shield Breaker,Burst your energy around you causing your surrounding enemies to loose defense.
skill_1363,1363,Shield Breaker,1359,5,180,1,17,0,5,800,600,1,21,0,13,0,1,0,90,30,2,17,120,0,0,19.3,0,19,0,30,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,114,100,153,100,1,0,0,1236,0,1375,1375,LSkill3502,Shield Breaker,Burst your energy around you causing your surrounding enemies to loose defense.
skill_1365,1365,Decelerate,1365,1,100,1,6,2000,5,0,200,1,15,0,7,0,1,0,50,10,2,17,40,0,0,5.9,0,23,0,10,0,0,0,0,2,0,242,0,0,0,64,0,0,0,0,0,0,0,31,220,0,0,253,101,100,103,200,0,259,1243,1237,0,1381,1381,LSkill3503,Decelerate,Cast power from the ancients onto your enemy to decrease their movement speed.
skill_1366,1366,Decelerate,1365,2,120,1,6,2000,5,0,215,1,15,0,7,0,1,0,60,15,2,17,44,0,0,6.1,0,23,0,15,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,101,100,103,200,0,259,1243,1237,0,1381,1381,LSkill3503,Decelerate,Cast power from the ancients onto your enemy to decrease their movement speed.
skill_1367,1367,Decelerate,1365,3,140,1,6,2000,5,0,230,1,15,0,7,0,1,0,70,20,2,17,48,0,0,6.3,0,23,0,20,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,101,100,103,200,0,259,1243,1237,0,1381,1381,LSkill3503,Decelerate,Cast power from the ancients onto your enemy to decrease their movement speed.
skill_1368,1368,Decelerate,1365,4,160,1,6,2000,5,0,245,1,15,0,7,0,1,0,80,25,2,17,52,0,0,6.5,0,23,0,25,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,101,100,103,200,0,259,1243,1237,0,1381,1381,LSkill3503,Decelerate,Cast power from the ancients onto your enemy to decrease their movement speed.
skill_1369,1369,Decelerate,1365,5,180,1,6,2000,5,0,260,1,15,0,7,0,1,0,90,30,2,17,60,0,0,6.7,0,23,0,30,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,101,100,103,200,0,259,1243,1237,0,1381,1381,LSkill3503,Decelerate,Cast power from the ancients onto your enemy to decrease their movement speed.
skill_1371,1371,Weaken,1371,1,100,1,6,2000,5,0,200,1,19,0,11,0,1,0,50,10,2,17,40,0,0,5.9,0,18,0,10,0,0,0,0,2,0,242,0,0,0,64,0,0,0,0,0,0,0,31,220,0,0,254,101,100,103,200,0,259,1244,1238,0,1312,1312,LSkill3504,Weaken,Cast power from the ancients onto your enemy to decrease their attack power.
skill_1372,1372,Weaken,1371,2,120,1,6,2000,5,0,215,1,19,0,11,0,1,0,60,15,2,17,44,0,0,6.1,0,18,0,15,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,101,100,103,200,0,259,1244,1238,0,1312,1312,LSkill3504,Weaken,Cast power from the ancients onto your enemy to decrease their attack power.
skill_1373,1373,Weaken,1371,3,140,1,6,2000,5,0,230,1,19,0,11,0,1,0,70,20,2,17,48,0,0,6.3,0,18,0,20,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,101,100,103,200,0,259,1244,1238,0,1312,1312,LSkill3504,Weaken,Cast power from the ancients onto your enemy to decrease their attack power.
skill_1374,1374,Weaken,1371,4,160,1,6,2000,5,0,245,1,19,0,11,0,1,0,80,25,2,17,52,0,0,6.5,0,18,0,25,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,101,100,103,200,0,259,1244,1238,0,1312,1312,LSkill3504,Weaken,Cast power from the ancients onto your enemy to decrease their attack power.
skill_1375,1375,Weaken,1371,5,180,1,6,2000,5,0,260,1,19,0,11,0,1,0,90,30,2,17,60,0,0,6.7,0,18,0,30,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,101,100,103,200,0,259,1244,1238,0,1312,1312,LSkill3504,Weaken,Cast power from the ancients onto your enemy to decrease their attack power.
skill_1377,1377,Blind,1377,1,100,1,6,2000,5,0,200,1,25,0,17,0,1,0,50,10,2,17,40,0,0,5.9,0,20,0,10,0,0,0,0,2,0,242,0,0,0,64,0,0,0,0,0,0,0,31,220,0,0,255,101,100,103,200,0,259,1245,1239,0,398,398,LSkill3505,Blind,Cast power from the ancients onto your enemy to decrease their attack accuracy.
skill_1378,1378,Blind,1377,2,120,1,6,2000,5,0,215,1,25,0,17,0,1,0,60,15,2,17,44,0,0,6.1,0,20,0,15,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,101,100,103,200,0,259,1245,1239,0,398,398,LSkill3505,Blind,Cast power from the ancients onto your enemy to decrease their attack accuracy.
skill_1379,1379,Blind,1377,3,140,1,6,2000,5,0,230,1,25,0,17,0,1,0,70,20,2,17,48,0,0,6.3,0,20,0,20,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,101,100,103,200,0,259,1245,1239,0,398,398,LSkill3505,Blind,Cast power from the ancients onto your enemy to decrease their attack accuracy.
skill_1380,1380,Blind,1377,4,160,1,6,2000,5,0,245,1,25,0,17,0,1,0,80,25,2,17,52,0,0,6.5,0,20,0,25,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,101,100,103,200,0,259,1245,1239,0,398,398,LSkill3505,Blind,Cast power from the ancients onto your enemy to decrease their attack accuracy.
skill_1381,1381,Blind,1377,5,180,1,6,2000,5,0,260,1,25,0,17,0,1,0,90,30,2,17,60,0,0,6.7,0,20,0,30,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,101,100,103,200,0,259,1245,1239,0,398,398,LSkill3505,Blind,Cast power from the ancients onto your enemy to decrease their attack accuracy.
skill_1383,1383,Slow,1383,1,100,1,6,2000,5,0,200,1,17,0,9,0,1,0,50,10,2,17,40,0,0,5.9,0,24,0,10,0,0,0,0,2,0,242,0,0,0,64,0,0,0,0,0,0,0,31,220,0,0,256,101,100,103,200,0,259,1246,1240,0,1397,1397,LSkill3506,Slow,Cast power from the ancients onto your enemy to decrease their attack speed.
skill_1384,1384,Slow,1383,2,120,1,6,2000,5,0,215,1,17,0,9,0,1,0,60,15,2,17,44,0,0,6.1,0,24,0,15,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,101,100,103,200,0,259,1246,1240,0,1397,1397,LSkill3506,Slow,Cast power from the ancients onto your enemy to decrease their attack speed.
skill_1385,1385,Slow,1383,3,140,1,6,2000,5,0,230,1,17,0,9,0,1,0,70,20,2,17,48,0,0,6.3,0,24,0,20,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,101,100,103,200,0,259,1246,1240,0,1397,1397,LSkill3506,Slow,Cast power from the ancients onto your enemy to decrease their attack speed.
skill_1386,1386,Slow,1383,4,160,1,6,2000,5,0,245,1,17,0,9,0,1,0,80,25,2,17,52,0,0,6.5,0,24,0,25,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,101,100,103,200,0,259,1246,1240,0,1397,1397,LSkill3506,Slow,Cast power from the ancients onto your enemy to decrease their attack speed.
skill_1387,1387,Slow,1383,5,180,1,6,2000,5,0,260,1,17,0,9,0,1,0,90,30,2,17,60,0,0,6.7,0,24,0,30,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,101,100,103,200,0,259,1246,1240,0,1397,1397,LSkill3506,Slow,Cast power from the ancients onto your enemy to decrease their attack speed.
skill_1389,1389,Calm,1389,1,100,1,6,2000,5,0,200,1,27,0,19,0,1,0,50,10,2,17,40,0,0,5.9,0,26,0,10,0,0,0,0,2,0,242,0,0,0,64,0,0,0,0,0,0,0,31,220,0,0,257,101,100,103,200,0,259,1247,1241,0,192,192,LSkill3507,Calm,Cast power from the ancients onto your enemy to decrease their critical rate.
skill_1390,1390,Calm,1389,2,120,1,6,2000,5,0,215,1,27,0,19,0,1,0,60,15,2,17,44,0,0,6.1,0,26,0,15,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,101,100,103,200,0,259,1247,1241,0,192,192,LSkill3507,Calm,Cast power from the ancients onto your enemy to decrease their critical rate.
skill_1391,1391,Calm,1389,3,140,1,6,2000,5,0,230,1,27,0,19,0,1,0,70,20,2,17,48,0,0,6.3,0,26,0,20,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,101,100,103,200,0,259,1247,1241,0,192,192,LSkill3507,Calm,Cast power from the ancients onto your enemy to decrease their critical rate.
skill_1392,1392,Calm,1389,4,160,1,6,2000,5,0,245,1,27,0,19,0,1,0,80,25,2,17,52,0,0,6.5,0,26,0,25,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,101,100,103,200,0,259,1247,1241,0,192,192,LSkill3507,Calm,Cast power from the ancients onto your enemy to decrease their critical rate.
skill_1393,1393,Calm,1389,5,180,1,6,2000,5,0,260,1,27,0,19,0,1,0,90,30,2,17,60,0,0,6.7,0,26,0,30,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,101,100,103,200,0,259,1247,1241,0,192,192,LSkill3507,Calm,Cast power from the ancients onto your enemy to decrease their critical rate.
skill_1395,1395,Shock,1395,1,100,1,6,2000,5,0,200,1,32,0,24,0,1,0,40,1,2,17,40,0,0,9.9,0,0,0,0,0,0,0,0,2,0,242,0,0,0,64,0,0,0,0,0,0,0,31,220,0,0,258,101,100,103,200,0,252,90,1242,0,215,1634,LSkill3508,Shock,Fire a blast of energy at your enemy to stun them.
skill_1396,1396,Shock,1395,2,120,1,6,2000,5,0,215,1,32,0,24,0,1,0,50,2,2,17,44,0,0,9.9,0,0,0,0,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,101,100,103,200,0,252,90,1242,0,215,1634,LSkill3508,Shock,Fire a blast of energy at your enemy to stun them.
skill_1397,1397,Shock,1395,3,140,1,6,2000,5,0,230,1,32,0,24,0,1,0,60,3,2,17,48,0,0,9.9,0,0,0,0,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,101,100,103,200,0,252,90,1242,0,215,1634,LSkill3508,Shock,Fire a blast of energy at your enemy to stun them.
skill_1398,1398,Shock,1395,4,160,1,6,2000,5,0,245,1,32,0,24,0,1,0,70,4,2,17,52,0,0,9.9,0,0,0,0,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,101,100,103,200,0,252,90,1242,0,215,1634,LSkill3508,Shock,Fire a blast of energy at your enemy to stun them.
skill_1399,1399,Shock,1395,5,180,1,6,2000,5,0,900,1,32,0,24,0,1,0,85,5,2,17,60,0,0,9.9,0,0,0,0,0,0,0,0,2,0,242,0,0,0,0,0,0,0,0,0,0,0,31,240,0,0,258,101,100,103,200,0,252,90,1242,0,215,1634,LSkill3508,Shock,Fire a blast of energy at your enemy to stun them.
skill_1401,1401,Bow Mastery,1401,1,4,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,8,0,0,0,0,0,0,231,271,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1402,1402,Bow Mastery,1401,2,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,12,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1403,1403,Bow Mastery,1401,3,7,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,16,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1404,1404,Bow Mastery,1401,4,9,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,20,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1405,1405,Bow Mastery,1401,5,11,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,24,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1406,1406,Bow Mastery,1401,6,13,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,28,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1407,1407,Bow Mastery,1401,7,15,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,32,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1408,1408,Bow Mastery,1401,8,18,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,36,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1409,1409,Bow Mastery,1401,9,21,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,40,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1410,1410,Bow Mastery,1401,10,24,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,45,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1411,1411,Bow Mastery,1401,11,27,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,50,0,0,0,0,0,0,231,271,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1412,1412,Bow Mastery,1401,12,30,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,55,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1413,1413,Bow Mastery,1401,13,34,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,60,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1414,1414,Bow Mastery,1401,14,38,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,65,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1415,1415,Bow Mastery,1401,15,42,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,70,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1416,1416,Bow Mastery,1401,16,47,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,75,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1417,1417,Bow Mastery,1401,17,52,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,80,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1418,1418,Bow Mastery,1401,18,58,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,85,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1419,1419,Bow Mastery,1401,19,64,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,90,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1420,1420,Bow Mastery,1401,20,71,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,44,95,0,0,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,LSkill1401,Bow Mastery,You can have increased attack power when you use bow
skill_1421,1421,Combat Mastery,1421,1,4,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,48,8,0,0,0,0,0,0,251,252,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,LSkill1421,Combat Mastery,You can have increased attack power when you use Katar or Dual Swords
skill_1422,1422,Combat Mastery,1421,2,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,48,11,0,0,0,0,0,0,251,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,LSkill1421,Combat Mastery,You can have increased attack power when you use Katar or Dual Swords
skill_1423,1423,Combat Mastery,1421,3,7,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,48,14,0,0,0,0,0,0,251,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,LSkill1421,Combat Mastery,You can have increased attack power when you use Katar or Dual Swords
skill_1424,1424,Combat Mastery,1421,4,9,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,48,17,0,0,0,0,0,0,251,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,LSkill1421,Combat Mastery,You can have increased attack power when you use Katar or Dual Swords
skill_1425,1425,Combat Mastery,1421,5,11,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,48,20,0,0,0,0,0,0,251,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,LSkill1421,Combat Mastery,You can have increased attack power when you use Katar or Dual Swords
skill_1426,1426,Combat Mastery,1421,6,13,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,48,23,0,0,0,0,0,0,251,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,LSkill1421,Combat Mastery,You can have increased attack power when you use Katar or Dual Swords
