Name,Id,DisplayName,WalkSpeed,RunSpeed,Scale,Level,HP,Attack,Hit,Defense,Resist,Avoid,AttackSpeed,IsMagicDamage,AiType,GiveExp,DropType,RWeapon,LWeapon,DropMoney,DropItem,CanTarget,AttackRange,NpcType,HitMaterial,AttackSound,DieSound,SellTab0,SellTab1,SellTab2,SellTab3,QuestTrigger,Mesh,StlKey
npc_1052,1052,[Mountain Guide] Shannon,0,0,120,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1052/npc_1052/SkeletalMeshes/npc_1052,LNPC1052
npc_1053,1053,[Cleric] Karitte,0,0,120,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1053/npc_1053/SkeletalMeshes/npc_1053,LNPC1053
npc_1055,1055,[Station Guide] Gilbert,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1055/npc_1055/SkeletalMeshes/npc_1055,LNPC1055
npc_1056,1056,[Historian] Quintis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1056/npc_1056/SkeletalMeshes/npc_1056,
npc_1061,1061,[Ferrell Guild Staff] Belz,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,382,0,0,0,,/Game/Monsters/npc_1061/npc_1061/SkeletalMeshes/npc_1061,LNPC1061
npc_1062,1062,[Smith] Punwell,0,0,130,10,100,100,100,100,100,100,100,0,0,0,66,0,0,0,0,0,200,999,0,0,0,386,387,0,0,,/Game/Monsters/npc_1062/npc_1062/SkeletalMeshes/npc_1062,LNPC1062
npc_1063,1063,[Little Street Vendor] Mile,0,0,120,10,100,100,100,100,100,100,100,0,0,0,73,0,0,0,0,0,200,999,0,0,0,390,0,0,0,,/Game/Monsters/npc_1063/npc_1063/SkeletalMeshes/npc_1063,LNPC1063
npc_1064,1064,[Weapon Craftsman] Mairath,0,0,130,10,100,100,100,100,100,100,100,0,0,0,65,0,0,0,0,0,200,999,0,0,0,394,395,0,397,,/Game/Monsters/npc_1064/npc_1064/SkeletalMeshes/npc_1064,LNPC1064
npc_1066,1066,[Mysterious Old Man] Orephus,0,0,120,10,100,100,100,100,100,100,100,0,622,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1066/npc_1066/SkeletalMeshes/npc_1066,LNPC1066
npc_1067,1067,[Manufacturer] Celena,0,0,110,10,100,100,100,100,100,100,100,0,538,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1067/npc_1067/SkeletalMeshes/npc_1067,LNPC1067
npc_1071,1071,[Ferrell Guild Merchant] Lina,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,422,533,0,0,,/Game/Monsters/npc_1071/npc_1071/SkeletalMeshes/npc_1071,LNPC1071
npc_1072,1072,[Gypsy Merchant] Methio,0,0,130,10,100,100,100,100,100,100,100,0,0,0,58,0,0,0,0,0,200,999,0,0,0,0,0,0,429,,/Game/Monsters/npc_1072/npc_1072/SkeletalMeshes/npc_1072,LNPC1072
npc_1073,1073,[Ikaness Staff] Orias,0,0,130,10,100,100,100,100,100,100,100,0,0,0,60,0,0,0,0,0,200,999,0,0,0,0,0,0,433,,/Game/Monsters/npc_1073/npc_1073/SkeletalMeshes/npc_1073,LNPC1073
npc_1081,1081,[Mayor] Darren,0,0,120,10,100,100,100,100,100,100,100,0,0,0,70,0,0,0,0,0,200,999,0,0,0,462,464,466,468,,/Game/Monsters/npc_1081/npc_1081/SkeletalMeshes/npc_1081,LNPC1081
npc_1082,1082,[Guide] Eva,0,0,130,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1082/npc_1082/SkeletalMeshes/npc_1082,LNPC1082
npc_1083,1083,[Akram King] Loderic,0,0,120,10,100,100,100,100,100,100,100,0,0,0,54,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1083/npc_1083/SkeletalMeshes/npc_1083,LNPC1083
npc_1084,1084,[Akram Minister] Gamp,0,0,120,10,100000,10000,100,100,100000,100000,100,0,215,0,54,0,0,0,0,0,200,999,0,0,0,462,0,0,0,,/Game/Monsters/npc_1084/npc_1084/SkeletalMeshes/npc_1084,LNPC1084
npc_1085,1085,[Akram Minister] Nell,0,0,120,10,100,100,100,100,100,100,100,0,216,0,54,0,0,0,0,0,200,999,0,0,0,464,0,0,0,,/Game/Monsters/npc_1085/npc_1085/SkeletalMeshes/npc_1085,LNPC1085
npc_1086,1086,[Akram Minister] Rodath,0,0,120,10,100,100,100,100,100,100,100,0,0,0,54,0,0,0,0,0,200,999,0,0,0,466,0,0,0,,/Game/Monsters/npc_1086/npc_1086/SkeletalMeshes/npc_1086,LNPC1086
npc_1087,1087,[Akram Minister] Mel,0,0,120,10,100,100,100,100,100,100,100,0,0,0,54,0,0,0,0,0,200,999,0,0,0,468,0,0,0,,/Game/Monsters/npc_1087/npc_1087/SkeletalMeshes/npc_1087,LNPC1087
npc_1088,1088,[Founder of Junon Order] Raw,0,0,120,10,100,100,100,100,100,100,100,0,218,0,59,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1088/npc_1088/SkeletalMeshes/npc_1088,LNPC1088
npc_1089,1089,[Manager of Ferrell] Arothel,0,0,120,10,100,100,100,100,100,100,100,0,219,0,57,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1089/npc_1089/SkeletalMeshes/npc_1089,LNPC1089
npc_1090,1090,[Righteous Crusader] Gawain,0,0,120,10,100,100,100,100,100,100,100,0,220,0,55,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1090/npc_1090/SkeletalMeshes/npc_1090,LNPC1090
npc_1091,1091,[Arumic Merchant] Chester,0,0,130,10,100,100,100,100,100,100,100,0,221,0,56,0,0,0,0,0,200,999,0,0,0,470,471,507,508,,/Game/Monsters/npc_1091/npc_1091/SkeletalMeshes/npc_1091,LNPC1091
npc_1092,1092,[Gypsy Jewel Seller] Bellia,0,0,130,10,100,100,100,100,100,100,100,0,222,0,58,0,0,0,0,0,200,999,0,0,0,474,103,104,0,,/Game/Monsters/npc_1092/npc_1092/SkeletalMeshes/npc_1092,LNPC1092
npc_1093,1093,[Weapon Merchant] Crune,0,0,130,10,100,100,100,100,100,100,100,0,0,0,65,0,0,0,0,0,200,999,0,0,0,478,479,480,481,,/Game/Monsters/npc_1093/npc_1093/SkeletalMeshes/npc_1093,LNPC1093
npc_1094,1094,[Armor Merchant] Saki,0,0,130,10,100,100,100,100,100,100,100,0,0,0,66,0,0,0,0,0,200,999,0,0,0,482,483,484,485,,/Game/Monsters/npc_1094/npc_1094/SkeletalMeshes/npc_1094,LNPC1094
npc_1095,1095,[Designer] Lisa,0,0,120,10,100,100,100,100,100,100,100,0,0,0,67,0,0,0,0,0,200,999,0,0,0,486,487,488,489,,/Game/Monsters/npc_1095/npc_1095/SkeletalMeshes/npc_1095,LNPC1095
npc_1096,1096,[Ferrell Guild Merchant] Mildun,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,490,491,0,0,,/Game/Monsters/npc_1096/npc_1096/SkeletalMeshes/npc_1096,LNPC1096
npc_1097,1097,[Tavern Owner] Harin,0,0,130,10,100,100,100,100,100,100,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,494,517,518,519,,/Game/Monsters/npc_1097/npc_1097/SkeletalMeshes/npc_1097,LNPC1097
npc_1098,1098,[Ferrell Guild Staff] Kiroth,0,0,120,10,100,100,100,100,100,100,100,0,223,0,57,0,0,0,0,0,200,999,0,0,0,498,0,0,0,,/Game/Monsters/npc_1098/npc_1098/SkeletalMeshes/npc_1098,LNPC1098
npc_1099,1099,[Ferrell Guild Staff] Hayen,0,0,120,10,100,100,100,100,100,100,100,0,224,0,57,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1099/npc_1099/SkeletalMeshes/npc_1099,LNPC1099
npc_1100,1100,[Ferrell Guild Staff] Itz,0,0,120,10,100,100,100,100,100,100,100,0,225,0,57,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1100/npc_1100/SkeletalMeshes/npc_1100,LNPC1100
npc_1101,1101,[Little Street Vendor] Tom,0,0,120,10,100,100,100,100,100,100,100,0,0,0,73,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1101/npc_1101/SkeletalMeshes/npc_1101,LNPC1101
npc_1102,1102,[Little Street Vendor] Jerry,0,0,120,10,100,100,100,100,100,100,100,0,0,0,73,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1102/npc_1102/SkeletalMeshes/npc_1102,LNPC1102
npc_1103,1103,[Poet] Dante,0,0,120,10,100,100,100,100,100,100,100,0,0,0,71,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1103/npc_1103/SkeletalMeshes/npc_1103,LNPC1103
npc_1104,1104,[Historian] Jones,0,0,120,10,100,100,100,100,100,100,100,0,226,0,71,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1104/npc_1104/SkeletalMeshes/npc_1104,LNPC1104
npc_1105,1105,[Resident] Blue,0,0,120,10,100,100,100,100,100,100,100,0,0,0,71,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1105/npc_1105/SkeletalMeshes/npc_1105,LNPC1105
npc_1106,1106,[Resident] Mint,0,0,120,10,100,100,100,100,100,100,100,0,0,0,71,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1106/npc_1106/SkeletalMeshes/npc_1106,LNPC1106
npc_1107,1107,[Livestock Farmer] Sicru,0,0,120,10,100,100,100,100,100,100,100,0,0,0,73,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1107/npc_1107/SkeletalMeshes/npc_1107,LNPC1107
npc_1109,1109,[Elder of Junon Order] Gorthein,0,0,120,10,100,100,100,100,100,100,100,0,227,0,59,0,0,0,1,0,200,999,0,0,0,454,452,451,445,,/Game/Monsters/npc_1109/npc_1109/SkeletalMeshes/npc_1109,LNPC1109
npc_1110,1110,[Ferrell Guild Staff] Charrs,0,0,120,10,100,100,100,100,100,100,100,0,228,0,73,0,0,0,5,0,200,999,0,0,0,460,452,449,446,,/Game/Monsters/npc_1110/npc_1110/SkeletalMeshes/npc_1110,LNPC1110
npc_1111,1111,[Righteous Crusader] Huffe,0,0,120,10,100,100,100,100,100,100,100,0,229,0,55,0,0,0,3,0,200,999,0,0,0,456,452,447,445,,/Game/Monsters/npc_1111/npc_1111/SkeletalMeshes/npc_1111,LNPC1111
npc_1112,1112,[Arumic Researcher] Carasia,0,0,130,10,100,100,100,100,100,100,100,0,230,0,56,0,0,0,4,0,200,999,0,0,0,458,452,448,445,,/Game/Monsters/npc_1112/npc_1112/SkeletalMeshes/npc_1112,LNPC1112
npc_1113,1113,[Referee] Leum,0,0,120,10,100,100,100,100,100,100,100,0,231,0,70,162,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1113/npc_1113/SkeletalMeshes/npc_1113,LNPC1113
npc_1114,1114,[Referee] Pirre,0,0,120,10,100,100,100,100,100,100,100,0,232,0,70,0,161,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1114/npc_1114/SkeletalMeshes/npc_1114,LNPC1114
npc_1115,1115,[Clan Owner] Burtland,0,0,120,10,100,100,100,100,100,100,100,0,0,0,70,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1115/npc_1115/SkeletalMeshes/npc_1115,LNPC1115
npc_1116,1116,[Soldier] Odelo,0,0,120,10,100,100,100,100,100,100,100,0,0,0,71,162,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1116/npc_1116/SkeletalMeshes/npc_1116,LNPC1116
npc_1117,1117,[Soldier] Winters,0,0,120,10,100,100,100,100,100,100,100,0,0,0,71,0,161,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1117/npc_1117/SkeletalMeshes/npc_1117,LNPC1117
npc_1118,1118,[Guide] Alphonso,0,0,120,10,100,100,100,100,100,100,100,0,0,0,73,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1118/npc_1118/SkeletalMeshes/npc_1118,LNPC1118
npc_1119,1119,[Teleporter] Idiosel,0,0,130,10,100,100,100,100,100,100,100,0,0,0,56,0,0,0,0,0,200,999,0,0,0,221,222,223,0,,/Game/Monsters/npc_1119/npc_1119/SkeletalMeshes/npc_1119,LNPC1119
npc_1120,1120,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1120/npc_1120/SkeletalMeshes/npc_1120,
npc_1121,1121,[Ikaness Staff] Shroon,0,0,130,10,100,100,100,100,100,100,100,0,0,0,60,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1121/npc_1121/SkeletalMeshes/npc_1121,LNPC1121
npc_1122,1122,[Guide of Plain] Pein,0,0,120,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1122/npc_1122/SkeletalMeshes/npc_1122,LNPC1122
npc_1123,1123,[Gypsy Seller] Edone,0,0,130,10,100,100,100,100,100,100,100,0,0,0,58,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1123/npc_1123/SkeletalMeshes/npc_1123,LNPC1123
npc_1124,1124,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1124/npc_1124/SkeletalMeshes/npc_1124,
npc_1125,1125,[Royal Prince] Osiris,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1125/npc_1125/SkeletalMeshes/npc_1125,LNPC1132
npc_1126,1126,[Apprentice Miner] Vishael,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1126/npc_1126/SkeletalMeshes/npc_1126,LNPC1126
npc_1127,1127,[Ferrell Guild Banker] Urtharo,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,534,0,0,0,,/Game/Monsters/npc_1127/npc_1127/SkeletalMeshes/npc_1127,LNPC1127
npc_1128,1128,[Ferrell Guild Merchant] Kieran,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,537,0,0,0,,/Game/Monsters/npc_1128/npc_1128/SkeletalMeshes/npc_1128,LNPC1128
npc_1129,1129,[Armor Merchant] Marjak,0,0,130,10,100,100,100,100,100,100,100,0,0,0,66,0,0,0,0,0,200,999,0,0,0,236,0,0,0,,/Game/Monsters/npc_1129/npc_1129/SkeletalMeshes/npc_1129,LNPC1129
npc_1130,1130,[Weapon Merchant] Khardan,0,0,130,10,100,100,100,100,100,100,100,0,0,0,65,0,0,0,0,0,200,999,0,0,0,559,560,0,0,,/Game/Monsters/npc_1130/npc_1130/SkeletalMeshes/npc_1130,LNPC1130
npc_1131,1131,[Mountain Guide] Kay,0,0,120,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1131/npc_1131/SkeletalMeshes/npc_1131,LNPC1131
npc_1133,1133,[Journeyman Miner] Aidian,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1133/npc_1133/SkeletalMeshes/npc_1133,LNPC1133
npc_1134,1134,[Bar Owner] Monica,0,0,130,10,100,100,100,100,100,100,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,494,0,0,0,,/Game/Monsters/npc_1134/npc_1134/SkeletalMeshes/npc_1134,LNPC1134
npc_1135,1135,[Arumic Merchant] Scarlet,0,0,130,10,100,100,100,100,100,100,100,0,0,0,56,0,0,0,0,0,200,999,0,0,0,538,0,0,0,,/Game/Monsters/npc_1135/npc_1135/SkeletalMeshes/npc_1135,LNPC1135
npc_1136,1136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1136/npc_1136/SkeletalMeshes/npc_1136,
npc_1137,1137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1137/npc_1137/SkeletalMeshes/npc_1137,
npc_1141,1141,[Righteous Crusader] Gallahad,0,0,120,10,100,100,100,100,100,100,100,0,0,0,55,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1141/npc_1141/SkeletalMeshes/npc_1141,LNPC1141
npc_1142,1142,[Akram Minister] Luce,0,0,120,10,100,100,100,100,100,100,100,0,0,0,54,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1142/npc_1142/SkeletalMeshes/npc_1142,LNPC1142
npc_1143,1143,[Ferrell Guild Merchant ] Bith,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1143/npc_1143/SkeletalMeshes/npc_1143,LNPC1143
npc_1144,1144,[Resident] Hotch,0,0,120,10,100,100,100,100,100,100,100,0,0,0,71,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1144/npc_1144/SkeletalMeshes/npc_1144,LNPC1144
npc_1145,1145,[Weapon Merchant] Kareth,0,0,130,10,100,100,100,100,100,100,100,0,0,0,65,0,0,0,0,0,200,999,0,0,0,255,256,257,258,,/Game/Monsters/npc_1145/npc_1145/SkeletalMeshes/npc_1145,LNPC1145
npc_1146,1146,[Smith] Argus,0,0,130,10,100,100,100,100,100,100,100,0,0,0,66,0,0,0,0,0,200,999,0,0,0,260,261,262,263,,/Game/Monsters/npc_1146/npc_1146/SkeletalMeshes/npc_1146,LNPC1146
npc_1147,1147,[Tavern Owner] Lisaile,0,0,130,10,100,100,100,100,100,100,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,265,0,0,0,,/Game/Monsters/npc_1147/npc_1147/SkeletalMeshes/npc_1147,LNPC1147
npc_1148,1148,[Designer] Sirena,0,0,120,10,100,100,100,100,100,100,100,0,0,0,67,0,0,0,0,0,200,999,0,0,0,267,268,269,270,,/Game/Monsters/npc_1148/npc_1148/SkeletalMeshes/npc_1148,LNPC1148
npc_1149,1149,[Arumic Merchant] Maris,0,0,130,10,100,100,100,100,100,100,100,0,0,0,56,0,0,0,0,0,200,999,0,0,0,272,0,0,0,,/Game/Monsters/npc_1149/npc_1149/SkeletalMeshes/npc_1149,LNPC1149
npc_1150,1150,[Gypsy Merchant] Ramon,0,0,130,10,100,100,100,100,100,100,100,0,0,0,58,0,0,0,0,0,200,999,0,0,0,274,0,0,0,,/Game/Monsters/npc_1150/npc_1150/SkeletalMeshes/npc_1150,LNPC1150
npc_1151,1151,[Ferrell Guild Merchant] Med,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,471,0,0,0,,/Game/Monsters/npc_1151/npc_1151/SkeletalMeshes/npc_1151,LNPC1151
npc_1152,1152,[Ferrell Guild Merchant] Tim,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,490,0,0,0,,/Game/Monsters/npc_1152/npc_1152/SkeletalMeshes/npc_1152,LNPC1152
npc_1154,1154,[Dead Priest] Lantore,0,0,120,200,100000,100,100,100000,100000,100000,100,0,234,0,59,0,0,0,0,0,200,999,0,0,0,120,121,122,123,,/Game/Monsters/npc_1154/npc_1154/SkeletalMeshes/npc_1154,LNPC1154
npc_1155,1155,[Dead Scout] Paul,0,0,120,200,100000,100,100,100000,100000,100000,100,0,535,0,72,0,0,0,0,0,200,999,0,0,0,127,128,129,0,,/Game/Monsters/npc_1155/npc_1155/SkeletalMeshes/npc_1155,LNPC1155
npc_1156,1156,[Dead Town Girl] Lithia,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,377,378,125,126,,/Game/Monsters/npc_1156/npc_1156/SkeletalMeshes/npc_1156,LNPC1156
npc_1157,1157,[Ghost] Harry,0,0,120,200,100000,100,100,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,130,131,132,133,,/Game/Monsters/npc_1157/npc_1157/SkeletalMeshes/npc_1157,LNPC1157
npc_1161,1161,[Clan House Manager] Kushard,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,471,0,0,0,,/Game/Monsters/npc_1161/npc_1161/SkeletalMeshes/npc_1161,LNPC1161
npc_1162,1162,[Clan House Soldier] Jason,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,162,0,0,0,0,200,999,0,0,0,471,0,0,0,,/Game/Monsters/npc_1162/npc_1162/SkeletalMeshes/npc_1162,LNPC1162
npc_1171,1171,[Eucar Judge] Ishtal,0,0,140,10,100,100,100,100,100,100,100,0,0,0,70,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1171/npc_1171/SkeletalMeshes/npc_1171,LNPC1171
npc_1172,1172,[Akram Ambassador] Eliot,0,0,140,10,100,100,100,100,100,100,100,0,0,0,54,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1172/npc_1172/SkeletalMeshes/npc_1172,LNPC1172
npc_1173,1173,[Arumic Prophet] Olleck Basilasi,0,0,130,10,100,100,100,100,100,100,100,0,0,0,56,0,0,0,0,0,200,999,0,0,0,512,0,0,0,,/Game/Monsters/npc_1173/npc_1173/SkeletalMeshes/npc_1173,LNPC1173
npc_1180,1180,[Ferrell Guild Banker] Andre,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,516,0,0,0,,/Game/Monsters/npc_1180/npc_1180/SkeletalMeshes/npc_1180,LNPC1180
npc_1181,1181,[Smith] Pavrick,0,0,140,10,100,100,100,100,100,100,100,0,0,0,65,0,0,0,0,0,200,999,0,0,0,520,522,521,523,,/Game/Monsters/npc_1181/npc_1181/SkeletalMeshes/npc_1181,LNPC1181
npc_1184,1184,[Ferrell Trader] Sergei,0,0,120,10,100,100,100,100,100,100,100,0,0,0,57,0,0,0,0,0,200,999,0,0,0,524,525,526,0,,/Game/Monsters/npc_1184/npc_1184/SkeletalMeshes/npc_1184,LNPC1184
npc_1185,1185,[Magic Goods Seller] Pabel,0,0,100,10,100,100,100,100,100,100,100,0,0,0,56,0,0,0,0,0,200,999,0,0,0,528,529,527,0,,/Game/Monsters/npc_1185/npc_1185/SkeletalMeshes/npc_1185,LNPC1185
npc_1186,1186,[Tavern Owner] Anzhelika,0,0,120,10,100,100,100,100,100,100,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,532,0,0,0,,/Game/Monsters/npc_1186/npc_1186/SkeletalMeshes/npc_1186,LNPC1186
npc_1188,1188,[Station Guide] Illiya,0,0,110,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1188/npc_1188/SkeletalMeshes/npc_1188,LNPC1188
npc_1191,1191,[Shamanist] Est,0,0,110,10,100,100,100,100,100,100,100,0,240,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1191/npc_1191/SkeletalMeshes/npc_1191,LNPC1191
npc_1192,1192,[Magic Scholar] Ivanov,0,0,110,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1192/npc_1192/SkeletalMeshes/npc_1192,LNPC1192
npc_1193,1193,[Lunar Tower Girl] Kiroro,0,0,110,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1193/npc_1193/SkeletalMeshes/npc_1193,LNPC1193
npc_1194,1194,[Shamanist] Meela,0,0,110,200,100000,100000,100000,100000,100000,100000,100,0,238,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1194/npc_1194/SkeletalMeshes/npc_1194,LNPC1194
npc_1198,1198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1198/npc_1198/SkeletalMeshes/npc_1198,
npc_1201,1201,[Event Info] Judy,0,0,110,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1201/npc_1201/SkeletalMeshes/npc_1201,LNPC1201
npc_1202,1202,[Event Info] Felice Fete,0,0,110,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1202/npc_1202/SkeletalMeshes/npc_1202,LNPC1202
npc_1203,1203,[Christmas Goods Seller] Lucielle,0,0,110,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,377,0,0,0,,/Game/Monsters/npc_1203/npc_1203/SkeletalMeshes/npc_1203,LNPC1888
npc_1204,1204,[Event Info] Judith,0,0,110,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1204/npc_1204/SkeletalMeshes/npc_1204,LNPC1204
npc_1205,1205,[Event Info] Santa Claus,0,0,130,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1205/npc_1205/SkeletalMeshes/npc_1205,LNPC1205
npc_1206,1206,[Event Info] Loelsch,0,0,100,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1206/npc_1206/SkeletalMeshes/npc_1206,LNPC1206
npc_1207,1207,xmas tree,0,0,500,10,100,100,100,100,100,100,100,0,236,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1207/npc_1207/SkeletalMeshes/npc_1207,
npc_1208,1208,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1208/npc_1208/SkeletalMeshes/npc_1208,
npc_1209,1209,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1209/npc_1209/SkeletalMeshes/npc_1209,
npc_1210,1210,[Event Info] Judith,0,0,110,10,100,100,100,100,100,100,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1210/npc_1210/SkeletalMeshes/npc_1210,LNPC1204
