Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,MoveSpeed,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
foot_435,435,152,29,7,642,55,29550,0,82,31,106,,,0,0,0,0,51,3,236,/Game/Characters/Modular/Female/foot_435/foot_435/SkeletalMeshes/foot_435,/Game/Characters/Modular/Male/foot_435/foot_435/SkeletalMeshes/foot_435,LFOO066,Velvet Boots of Witch,Boots from which extremely powerful magic can be sensed.
foot_436,436,152,31,8,642,55,29550,0,82,31,109,,,0,0,0,0,51,3,236,/Game/Characters/Modular/Female/foot_436/foot_436/SkeletalMeshes/foot_436,/Game/Characters/Modular/Male/foot_436/foot_436/SkeletalMeshes/foot_436,LFOO066,Velvet Boots of Witch,Boots from which extremely powerful magic can be sensed.
foot_437,437,152,33,10,642,55,29550,0,82,31,112,,,0,0,0,0,52,3,236,/Game/Characters/Modular/Female/foot_437/foot_437/SkeletalMeshes/foot_437,/Game/Characters/Modular/Male/foot_437/foot_437/SkeletalMeshes/foot_437,LFOO066,Velvet Boots of Witch,Boots from which extremely powerful magic can be sensed.
foot_438,438,152,34,11,642,60,29550,0,82,31,105,,,0,0,0,0,55,3,236,/Game/Characters/Modular/Female/foot_438/foot_438/SkeletalMeshes/foot_438,/Game/Characters/Modular/Male/foot_438/foot_438/SkeletalMeshes/foot_438,LFOO066,Velvet Boots of Witch,Boots from which extremely powerful magic can be sensed.
foot_439,439,152,36,12,642,63,29550,0,82,31,108,,,0,0,0,0,58,3,236,/Game/Characters/Modular/Female/foot_439/foot_439/SkeletalMeshes/foot_439,/Game/Characters/Modular/Male/foot_439/foot_439/SkeletalMeshes/foot_439,LFOO066,Velvet Boots of Witch,Boots from which extremely powerful magic can be sensed.
foot_440,440,152,38,14,642,66,29550,0,82,31,111,,,0,0,0,0,62,3,236,/Game/Characters/Modular/Female/foot_440/foot_440/SkeletalMeshes/foot_440,/Game/Characters/Modular/Male/foot_440/foot_440/SkeletalMeshes/foot_440,LFOO066,Velvet Boots of Witch,Boots from which extremely powerful magic can be sensed.
foot_441,441,152,41,15,642,69,29550,0,82,31,114,,,0,0,0,0,65,3,236,/Game/Characters/Modular/Female/foot_441/foot_441/SkeletalMeshes/foot_441,/Game/Characters/Modular/Male/foot_441/foot_441/SkeletalMeshes/foot_441,LFOO066,Velvet Boots of Witch,Boots from which extremely powerful magic can be sensed.
foot_442,442,152,35,7,643,61,45350,0,84,31,122,,,0,0,0,0,53,3,236,/Game/Characters/Modular/Female/foot_442/foot_442/SkeletalMeshes/foot_442,/Game/Characters/Modular/Male/foot_442/foot_442/SkeletalMeshes/foot_442,LFOO067,Heaven's Shoes,Shoes which are said to be worn by those from heaven.
foot_443,443,152,37,9,643,61,45350,0,84,31,125,,,0,0,0,0,53,3,236,/Game/Characters/Modular/Female/foot_443/foot_443/SkeletalMeshes/foot_443,/Game/Characters/Modular/Male/foot_443/foot_443/SkeletalMeshes/foot_443,LFOO067,Heaven's Shoes,Shoes which are said to be worn by those from heaven.
foot_444,444,152,39,10,643,61,45350,0,84,31,128,,,0,0,0,0,54,3,236,/Game/Characters/Modular/Female/foot_444/foot_444/SkeletalMeshes/foot_444,/Game/Characters/Modular/Male/foot_444/foot_444/SkeletalMeshes/foot_444,LFOO067,Heaven's Shoes,Shoes which are said to be worn by those from heaven.
foot_445,445,152,40,12,643,66,45350,0,84,31,121,,,0,0,0,0,57,3,236,/Game/Characters/Modular/Female/foot_445/foot_445/SkeletalMeshes/foot_445,/Game/Characters/Modular/Male/foot_445/foot_445/SkeletalMeshes/foot_445,LFOO067,Heaven's Shoes,Shoes which are said to be worn by those from heaven.
foot_446,446,152,42,13,643,69,45350,0,84,31,124,,,0,0,0,0,60,3,236,/Game/Characters/Modular/Female/foot_446/foot_446/SkeletalMeshes/foot_446,/Game/Characters/Modular/Male/foot_446/foot_446/SkeletalMeshes/foot_446,LFOO067,Heaven's Shoes,Shoes which are said to be worn by those from heaven.
foot_447,447,152,44,14,643,72,45350,0,84,31,127,,,0,0,0,0,64,3,236,/Game/Characters/Modular/Female/foot_447/foot_447/SkeletalMeshes/foot_447,/Game/Characters/Modular/Male/foot_447/foot_447/SkeletalMeshes/foot_447,LFOO067,Heaven's Shoes,Shoes which are said to be worn by those from heaven.
foot_448,448,152,47,16,643,75,45350,0,84,31,130,,,0,0,0,0,67,3,236,/Game/Characters/Modular/Female/foot_448/foot_448/SkeletalMeshes/foot_448,/Game/Characters/Modular/Male/foot_448/foot_448/SkeletalMeshes/foot_448,LFOO067,Heaven's Shoes,Shoes which are said to be worn by those from heaven.
foot_449,449,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_449/foot_449/SkeletalMeshes/foot_449,/Game/Characters/Modular/Male/foot_449/foot_449/SkeletalMeshes/foot_449,,,
foot_450,450,151,175,87,2519,99,100000,0,100,,,,,20,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_450/foot_450/SkeletalMeshes/foot_450,/Game/Characters/Modular/Male/foot_450/foot_450/SkeletalMeshes/foot_450,LFOO450,Ravenlock Greaves,Ravenlock Greaves
foot_451,451,151,175,87,2519,99,100000,0,100,,,,,18,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_451/foot_451/SkeletalMeshes/foot_451,/Game/Characters/Modular/Male/foot_451/foot_451/SkeletalMeshes/foot_451,LFOO451,Royal Guard Greaves,Royal Guard Greaves
foot_452,452,152,157,99,2519,99,100000,0,100,,,,,20,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_452/foot_452/SkeletalMeshes/foot_452,/Game/Characters/Modular/Male/foot_452/foot_452/SkeletalMeshes/foot_452,LFOO452,Earth Fairy Shoes,Earth Fairy Shoes
foot_453,453,152,157,99,2519,99,100000,0,100,,,,,18,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_453/foot_453/SkeletalMeshes/foot_453,/Game/Characters/Modular/Male/foot_453/foot_453/SkeletalMeshes/foot_453,LFOO453,Water Fairy Shoes,Water Fairy Shoes
foot_454,454,152,157,99,2519,99,100000,0,100,,,,,20,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_454/foot_454/SkeletalMeshes/foot_454,/Game/Characters/Modular/Male/foot_454/foot_454/SkeletalMeshes/foot_454,LFOO454,Shao Monk Shoes,Shao Monk Shoes
foot_455,455,152,157,99,2519,99,100000,0,100,,,,,18,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_455/foot_455/SkeletalMeshes/foot_455,/Game/Characters/Modular/Male/foot_455/foot_455/SkeletalMeshes/foot_455,LFOO455,Tao Monk Shoes,Tao Monk Shoes
foot_456,456,152,157,99,2519,99,100000,0,100,,,,,22,50,11,30,125,3,232,/Game/Characters/Modular/Female/foot_456/foot_456/SkeletalMeshes/foot_456,/Game/Characters/Modular/Male/foot_456/foot_456/SkeletalMeshes/foot_456,LFOO456,Windweaver Shoes,Windweaver Shoes
foot_457,457,152,157,99,2519,99,100000,0,100,,,,,22,50,11,30,125,3,232,/Game/Characters/Modular/Female/foot_457/foot_457/SkeletalMeshes/foot_457,/Game/Characters/Modular/Male/foot_457/foot_457/SkeletalMeshes/foot_457,LFOO457,Sandbender Shoes,Sandbender Shoes
foot_458,458,152,157,99,2519,99,100000,0,100,,,,,20,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_458/foot_458/SkeletalMeshes/foot_458,/Game/Characters/Modular/Male/foot_458/foot_458/SkeletalMeshes/foot_458,LFOO458,Battlemage Greaves,Battlemage Greaves
foot_459,459,152,157,99,2519,99,100000,0,100,,,,,18,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_459/foot_459/SkeletalMeshes/foot_459,/Game/Characters/Modular/Male/foot_459/foot_459/SkeletalMeshes/foot_459,LFOO459,Battlecleric Greaves,Battlecleric Greaves
foot_460,460,151,165,86,2519,99,100000,0,100,,,,,20,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_460/foot_460/SkeletalMeshes/foot_460,/Game/Characters/Modular/Male/foot_460/foot_460/SkeletalMeshes/foot_460,LFOO460,Niteshade Greaves,Niteshade Greaves
foot_461,461,151,165,86,2519,99,100000,0,100,,,,,18,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_461/foot_461/SkeletalMeshes/foot_461,/Game/Characters/Modular/Male/foot_461/foot_461/SkeletalMeshes/foot_461,LFOO461,Poisonshade Greaves,Poisonshade Greaves
foot_462,462,151,175,87,2519,99,100000,0,100,,,,,20,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_462/foot_462/SkeletalMeshes/foot_462,/Game/Characters/Modular/Male/foot_462/foot_462/SkeletalMeshes/foot_462,LFOO462,Mithril Greaves,Mithril Greaves
foot_463,463,151,175,87,2519,99,100000,0,100,,,,,18,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_463/foot_463/SkeletalMeshes/foot_463,/Game/Characters/Modular/Male/foot_463/foot_463/SkeletalMeshes/foot_463,LFOO463,Adamantium Greaves,Adamantium Greaves
foot_464,464,151,165,86,2519,99,100000,0,100,,,,,20,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_464/foot_464/SkeletalMeshes/foot_464,/Game/Characters/Modular/Male/foot_464/foot_464/SkeletalMeshes/foot_464,LFOO464,Mysthowl Greaves,Mysthowl Greaves
foot_465,465,151,165,86,2519,99,100000,0,100,,,,,18,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_465/foot_465/SkeletalMeshes/foot_465,/Game/Characters/Modular/Male/foot_465/foot_465/SkeletalMeshes/foot_465,LFOO465,Nighthowl Greaves,Nighthowl Greaves
foot_466,466,151,175,87,2519,99,100000,0,100,,,,,20,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_466/foot_466/SkeletalMeshes/foot_466,/Game/Characters/Modular/Male/foot_466/foot_466/SkeletalMeshes/foot_466,LFOO466,Ironking Greaves,Ironking Greaves
foot_467,467,151,175,87,2519,99,100000,0,100,,,,,18,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_467/foot_467/SkeletalMeshes/foot_467,/Game/Characters/Modular/Male/foot_467/foot_467/SkeletalMeshes/foot_467,LFOO467,Skyking Greaves,Skyking Greaves
foot_468,468,152,157,99,2519,99,100000,0,100,,,,,20,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_468/foot_468/SkeletalMeshes/foot_468,/Game/Characters/Modular/Male/foot_468/foot_468/SkeletalMeshes/foot_468,LFOO468,Jeastral Shoes,Jeastral Shoes
foot_469,469,152,157,99,2519,99,100000,0,100,,,,,18,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_469/foot_469/SkeletalMeshes/foot_469,/Game/Characters/Modular/Male/foot_469/foot_469/SkeletalMeshes/foot_469,LFOO469,Witchdoctor Shoes,Witchdoctor Shoes
foot_470,470,152,157,99,2519,99,100000,0,100,,,,,20,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_470/foot_470/SkeletalMeshes/foot_470,/Game/Characters/Modular/Male/foot_470/foot_470/SkeletalMeshes/foot_470,LFOO470,Kao Monk Boots,Kao Monk Boots
foot_471,471,152,157,99,2519,99,100000,0,100,,,,,18,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_471/foot_471/SkeletalMeshes/foot_471,/Game/Characters/Modular/Male/foot_471/foot_471/SkeletalMeshes/foot_471,LFOO471,Zho Monk Boots,Zho Monk Boots
foot_472,472,151,175,87,2519,99,100000,0,100,,,,,20,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_472/foot_472/SkeletalMeshes/foot_472,/Game/Characters/Modular/Male/foot_472/foot_472/SkeletalMeshes/foot_472,LFOO472,Yojimbo Boots,Yojimbo Boots
foot_473,473,151,175,87,2519,99,100000,0,100,,,,,18,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_473/foot_473/SkeletalMeshes/foot_473,/Game/Characters/Modular/Male/foot_473/foot_473/SkeletalMeshes/foot_473,LFOO473,Zenmari Boots,Zenmari Boots
foot_474,474,152,157,99,2519,99,100000,0,100,,,,,20,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_474/foot_474/SkeletalMeshes/foot_474,/Game/Characters/Modular/Male/foot_474/foot_474/SkeletalMeshes/foot_474,LFOO474,Dress Shoes,Dress Shoes
foot_475,475,151,165,86,2519,99,100000,0,100,,,,,18,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_475/foot_475/SkeletalMeshes/foot_475,/Game/Characters/Modular/Male/foot_475/foot_475/SkeletalMeshes/foot_475,LFOO475,Kitsune Shoes,Kitsune Shoes
foot_476,476,153,160,87,2519,99,100000,0,100,,,,,18,40,13,30,125,3,232,/Game/Characters/Modular/Female/foot_476/foot_476/SkeletalMeshes/foot_476,/Game/Characters/Modular/Male/foot_476/foot_476/SkeletalMeshes/foot_476,LFOO476,Bandit Cat Shoes,Bandit Cat Shoes
foot_477,477,151,175,87,2519,99,100000,0,100,,,,,20,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_477/foot_477/SkeletalMeshes/foot_477,/Game/Characters/Modular/Male/foot_477/foot_477/SkeletalMeshes/foot_477,LFOO477,Tigra Shoes,Tigra Shoes
foot_478,478,153,160,87,2519,99,100000,0,100,,,,,18,40,13,30,125,3,232,/Game/Characters/Modular/Female/foot_478/foot_478/SkeletalMeshes/foot_478,/Game/Characters/Modular/Male/foot_478/foot_478/SkeletalMeshes/foot_478,LFOO478,Flame Racer Shoes,Flame Racer Shoes
foot_479,479,153,160,87,2519,99,100000,0,100,,,,,18,40,13,30,125,3,232,/Game/Characters/Modular/Female/foot_479/foot_479/SkeletalMeshes/foot_479,/Game/Characters/Modular/Male/foot_479/foot_479/SkeletalMeshes/foot_479,LFOO479,Tropical Summer Flipflops,Tropical Summer Flipflops
foot_480,480,151,175,87,2519,99,100000,0,100,,,,,20,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_480/foot_480/SkeletalMeshes/foot_480,/Game/Characters/Modular/Male/foot_480/foot_480/SkeletalMeshes/foot_480,LFOO480,Tapdance Shoes,Tapdance Shoes
foot_481,481,151,165,86,2519,99,100000,0,100,,,,,20,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_481/foot_481/SkeletalMeshes/foot_481,/Game/Characters/Modular/Male/foot_481/foot_481/SkeletalMeshes/foot_481,LFOO481,Dracula Shoes,Dracula Shoes
foot_482,482,151,165,86,2519,99,100000,0,100,,,,,20,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_482/foot_482/SkeletalMeshes/foot_482,/Game/Characters/Modular/Male/foot_482/foot_482/SkeletalMeshes/foot_482,LFOO482,Scout Shoes,Scout Shoes
foot_483,483,153,160,87,2519,99,100000,0,100,,,,,18,40,13,30,125,3,232,/Game/Characters/Modular/Female/foot_483/foot_483/SkeletalMeshes/foot_483,/Game/Characters/Modular/Male/foot_483/foot_483/SkeletalMeshes/foot_483,LFOO483,Silly Santa Shoes,Silly Santa Shoes
foot_484,484,153,160,87,2519,99,100000,0,100,,,,,19,40,13,30,125,3,232,/Game/Characters/Modular/Female/foot_484/foot_484/SkeletalMeshes/foot_484,/Game/Characters/Modular/Male/foot_484/foot_484/SkeletalMeshes/foot_484,LFOO484,Outrageous Pink Shoes,Outrageous Pink Shoes
foot_485,485,151,165,86,2519,99,100000,0,100,,,,,18,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_485/foot_485/SkeletalMeshes/foot_485,/Game/Characters/Modular/Male/foot_485/foot_485/SkeletalMeshes/foot_485,LFOO485,Kittycon Shoes,Kittycon Shoes
foot_486,486,153,160,87,2519,99,100000,0,100,,,,,19,40,13,30,125,3,232,/Game/Characters/Modular/Female/foot_486/foot_486/SkeletalMeshes/foot_486,/Game/Characters/Modular/Male/foot_486/foot_486/SkeletalMeshes/foot_486,LFOO486,Mountainman Boots,Mountainman Boots
foot_487,487,151,175,87,2519,99,100000,0,100,,,,,19,40,10,30,125,3,232,/Game/Characters/Modular/Female/foot_487/foot_487/SkeletalMeshes/foot_487,/Game/Characters/Modular/Male/foot_487/foot_487/SkeletalMeshes/foot_487,LFOO487,Brittish Guard Boots,Brittish Guard Boots
foot_488,488,151,165,86,2519,99,100000,0,100,,,,,20,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_488/foot_488/SkeletalMeshes/foot_488,/Game/Characters/Modular/Male/foot_488/foot_488/SkeletalMeshes/foot_488,LFOO488,Fox Feet,Fox Feet
foot_489,489,153,157,99,2519,99,100000,0,100,,,,,18,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_489/foot_489/SkeletalMeshes/foot_489,/Game/Characters/Modular/Male/foot_489/foot_489/SkeletalMeshes/foot_489,LFOO489,Earth Bender Boots,Earth Bender Boots
foot_490,490,153,160,87,2519,99,100000,0,100,,,,,18,40,13,30,125,3,232,/Game/Characters/Modular/Female/foot_490/foot_490/SkeletalMeshes/foot_490,/Game/Characters/Modular/Male/foot_490/foot_490/SkeletalMeshes/foot_490,LFOO490,DJ Snow Boots,DJ Snow Boots
foot_491,491,152,157,99,2519,99,100000,0,100,,,,,20,40,12,30,125,3,232,/Game/Characters/Modular/Female/foot_491/foot_491/SkeletalMeshes/foot_491,/Game/Characters/Modular/Male/foot_491/foot_491/SkeletalMeshes/foot_491,LFOO491,Furry Fury Shoes,Furry Fury Shoes
foot_492,492,151,165,86,2519,99,100000,0,100,,,,,18,40,11,30,125,3,232,/Game/Characters/Modular/Female/foot_492/foot_492/SkeletalMeshes/foot_492,/Game/Characters/Modular/Male/foot_492/foot_492/SkeletalMeshes/foot_492,LFOO492,Crow Talons,Crow Talons
foot_501,501,151,8,3,676,24,1050,0,80,31,13,,,0,0,0,0,40,3,232,/Game/Characters/Modular/Female/foot_501/foot_501/SkeletalMeshes/foot_501,/Game/Characters/Modular/Male/foot_501/foot_501/SkeletalMeshes/foot_501,LFOO091,Hunter Boots,Basic boots for Hawkers that allow the wearer to easily adapt to nature.
foot_502,502,151,9,3,676,24,1050,0,80,31,16,,,0,0,0,0,40,3,232,/Game/Characters/Modular/Female/foot_502/foot_502/SkeletalMeshes/foot_502,/Game/Characters/Modular/Male/foot_502/foot_502/SkeletalMeshes/foot_502,LFOO091,Hunter Boots,Basic boots for Hawkers that allow the wearer to easily adapt to nature.
foot_503,503,151,10,4,676,24,1050,0,80,31,19,,,0,0,0,0,41,3,232,/Game/Characters/Modular/Female/foot_503/foot_503/SkeletalMeshes/foot_503,/Game/Characters/Modular/Male/foot_503/foot_503/SkeletalMeshes/foot_503,LFOO091,Hunter Boots,Basic boots for Hawkers that allow the wearer to easily adapt to nature.
foot_504,504,151,10,5,676,32,1050,0,80,31,14,,,0,0,0,0,47,3,232,/Game/Characters/Modular/Female/foot_504/foot_504/SkeletalMeshes/foot_504,/Game/Characters/Modular/Male/foot_504/foot_504/SkeletalMeshes/foot_504,LFOO091,Hunter Boots,Basic boots for Hawkers that allow the wearer to easily adapt to nature.
foot_505,505,151,12,6,676,36,1050,0,80,31,18,,,0,0,0,0,52,3,232,/Game/Characters/Modular/Female/foot_505/foot_505/SkeletalMeshes/foot_505,/Game/Characters/Modular/Male/foot_505/foot_505/SkeletalMeshes/foot_505,LFOO091,Hunter Boots,Basic boots for Hawkers that allow the wearer to easily adapt to nature.
foot_506,506,151,13,7,676,40,1050,0,80,31,22,,,0,0,0,0,56,3,232,/Game/Characters/Modular/Female/foot_506/foot_506/SkeletalMeshes/foot_506,/Game/Characters/Modular/Male/foot_506/foot_506/SkeletalMeshes/foot_506,LFOO091,Hunter Boots,Basic boots for Hawkers that allow the wearer to easily adapt to nature.
foot_507,507,151,12,3,677,31,2750,0,80,31,33,,,0,0,0,0,42,3,232,/Game/Characters/Modular/Female/foot_507/foot_507/SkeletalMeshes/foot_507,/Game/Characters/Modular/Male/foot_507/foot_507/SkeletalMeshes/foot_507,LFOO092,Criker Boots,Light boots that are well suited for hunting.
foot_508,508,151,13,4,677,31,2750,0,80,31,36,,,0,0,0,0,43,3,232,/Game/Characters/Modular/Female/foot_508/foot_508/SkeletalMeshes/foot_508,/Game/Characters/Modular/Male/foot_508/foot_508/SkeletalMeshes/foot_508,LFOO092,Criker Boots,Light boots that are well suited for hunting.
foot_509,509,151,14,4,677,31,2750,0,80,31,39,,,0,0,0,0,43,3,232,/Game/Characters/Modular/Female/foot_509/foot_509/SkeletalMeshes/foot_509,/Game/Characters/Modular/Male/foot_509/foot_509/SkeletalMeshes/foot_509,LFOO092,Criker Boots,Light boots that are well suited for hunting.
foot_510,510,151,15,5,677,37,2750,0,80,31,32,,,0,0,0,0,47,3,232,/Game/Characters/Modular/Female/foot_510/foot_510/SkeletalMeshes/foot_510,/Game/Characters/Modular/Male/foot_510/foot_510/SkeletalMeshes/foot_510,LFOO092,Criker Boots,Light boots that are well suited for hunting.
foot_511,511,151,16,6,677,40,2750,0,80,31,35,,,0,0,0,0,51,3,232,/Game/Characters/Modular/Female/foot_511/foot_511/SkeletalMeshes/foot_511,/Game/Characters/Modular/Male/foot_511/foot_511/SkeletalMeshes/foot_511,LFOO092,Criker Boots,Light boots that are well suited for hunting.
foot_512,512,151,18,7,677,45,2750,0,80,31,40,,,0,0,0,0,56,3,232,/Game/Characters/Modular/Female/foot_512/foot_512/SkeletalMeshes/foot_512,/Game/Characters/Modular/Male/foot_512/foot_512/SkeletalMeshes/foot_512,LFOO092,Criker Boots,Light boots that are well suited for hunting.
foot_513,513,151,20,8,677,48,2750,0,80,31,43,,,0,0,0,0,60,3,232,/Game/Characters/Modular/Female/foot_513/foot_513/SkeletalMeshes/foot_513,/Game/Characters/Modular/Male/foot_513/foot_513/SkeletalMeshes/foot_513,LFOO092,Criker Boots,Light boots that are well suited for hunting.
foot_514,514,151,16,4,678,38,6450,0,85,31,53,,,0,0,0,0,45,3,232,/Game/Characters/Modular/Female/foot_514/foot_514/SkeletalMeshes/foot_514,/Game/Characters/Modular/Male/foot_514/foot_514/SkeletalMeshes/foot_514,LFOO093,Ranger Boots,Fashionable boots for well-experienced hunters.
foot_515,515,151,18,5,678,38,6450,0,85,31,56,,,0,0,0,0,45,3,232,/Game/Characters/Modular/Female/foot_515/foot_515/SkeletalMeshes/foot_515,/Game/Characters/Modular/Male/foot_515/foot_515/SkeletalMeshes/foot_515,LFOO093,Ranger Boots,Fashionable boots for well-experienced hunters.
foot_516,516,151,19,6,678,38,6450,0,85,31,59,,,0,0,0,0,45,3,232,/Game/Characters/Modular/Female/foot_516/foot_516/SkeletalMeshes/foot_516,/Game/Characters/Modular/Male/foot_516/foot_516/SkeletalMeshes/foot_516,LFOO093,Ranger Boots,Fashionable boots for well-experienced hunters.
foot_517,517,151,19,7,678,44,6450,0,85,31,52,,,0,0,0,0,50,3,232,/Game/Characters/Modular/Female/foot_517/foot_517/SkeletalMeshes/foot_517,/Game/Characters/Modular/Male/foot_517/foot_517/SkeletalMeshes/foot_517,LFOO093,Ranger Boots,Fashionable boots for well-experienced hunters.
foot_518,518,151,21,8,678,47,6450,0,85,31,55,,,0,0,0,0,53,3,232,/Game/Characters/Modular/Female/foot_518/foot_518/SkeletalMeshes/foot_518,/Game/Characters/Modular/Male/foot_518/foot_518/SkeletalMeshes/foot_518,LFOO093,Ranger Boots,Fashionable boots for well-experienced hunters.
foot_519,519,151,24,9,678,52,6450,0,85,31,60,,,0,0,0,0,59,3,232,/Game/Characters/Modular/Female/foot_519/foot_519/SkeletalMeshes/foot_519,/Game/Characters/Modular/Male/foot_519/foot_519/SkeletalMeshes/foot_519,LFOO093,Ranger Boots,Fashionable boots for well-experienced hunters.
foot_520,520,151,25,11,678,55,6450,0,85,31,63,,,0,0,0,0,62,3,232,/Game/Characters/Modular/Female/foot_520/foot_520/SkeletalMeshes/foot_520,/Game/Characters/Modular/Male/foot_520/foot_520/SkeletalMeshes/foot_520,LFOO093,Ranger Boots,Fashionable boots for well-experienced hunters.
foot_521,521,151,22,4,679,45,13050,0,85,31,73,,,0,0,0,0,47,3,232,/Game/Characters/Modular/Female/foot_521/foot_521/SkeletalMeshes/foot_521,/Game/Characters/Modular/Male/foot_521/foot_521/SkeletalMeshes/foot_521,LFOO094,Black Pirate Boots,Boots that are favored by pirates of the black sea.
foot_522,522,151,23,5,679,45,13050,0,85,31,76,,,0,0,0,0,48,3,232,/Game/Characters/Modular/Female/foot_522/foot_522/SkeletalMeshes/foot_522,/Game/Characters/Modular/Male/foot_522/foot_522/SkeletalMeshes/foot_522,LFOO094,Black Pirate Boots,Boots that are favored by pirates of the black sea.
foot_523,523,151,25,6,679,45,13050,0,85,31,79,,,0,0,0,0,48,3,232,/Game/Characters/Modular/Female/foot_523/foot_523/SkeletalMeshes/foot_523,/Game/Characters/Modular/Male/foot_523/foot_523/SkeletalMeshes/foot_523,LFOO094,Black Pirate Boots,Boots that are favored by pirates of the black sea.
foot_524,524,151,25,7,679,51,13050,0,85,31,72,,,0,0,0,0,52,3,232,/Game/Characters/Modular/Female/foot_524/foot_524/SkeletalMeshes/foot_524,/Game/Characters/Modular/Male/foot_524/foot_524/SkeletalMeshes/foot_524,LFOO094,Black Pirate Boots,Boots that are favored by pirates of the black sea.
foot_525,525,151,27,9,679,54,13050,0,85,31,75,,,0,0,0,0,55,3,232,/Game/Characters/Modular/Female/foot_525/foot_525/SkeletalMeshes/foot_525,/Game/Characters/Modular/Male/foot_525/foot_525/SkeletalMeshes/foot_525,LFOO094,Black Pirate Boots,Boots that are favored by pirates of the black sea.
foot_526,526,151,30,10,679,59,13050,0,85,31,80,,,0,0,0,0,61,3,232,/Game/Characters/Modular/Female/foot_526/foot_526/SkeletalMeshes/foot_526,/Game/Characters/Modular/Male/foot_526/foot_526/SkeletalMeshes/foot_526,LFOO094,Black Pirate Boots,Boots that are favored by pirates of the black sea.
foot_527,527,151,32,12,679,62,13050,0,85,31,83,,,0,0,0,0,64,3,232,/Game/Characters/Modular/Female/foot_527/foot_527/SkeletalMeshes/foot_527,/Game/Characters/Modular/Male/foot_527/foot_527/SkeletalMeshes/foot_527,LFOO094,Black Pirate Boots,Boots that are favored by pirates of the black sea.
foot_528,528,151,26,5,680,52,21900,0,83,31,90,,,0,0,0,0,49,3,232,/Game/Characters/Modular/Female/foot_528/foot_528/SkeletalMeshes/foot_528,/Game/Characters/Modular/Male/foot_528/foot_528/SkeletalMeshes/foot_528,LFOO095,Mariner's Boots,Boots favored by seafaring adventurers.
foot_529,529,151,28,6,680,52,21900,0,83,31,93,,,0,0,0,0,50,3,232,/Game/Characters/Modular/Female/foot_529/foot_529/SkeletalMeshes/foot_529,/Game/Characters/Modular/Male/foot_529/foot_529/SkeletalMeshes/foot_529,LFOO095,Mariner's Boots,Boots favored by seafaring adventurers.
foot_530,530,151,30,7,680,52,21900,0,83,31,96,,,0,0,0,0,50,3,232,/Game/Characters/Modular/Female/foot_530/foot_530/SkeletalMeshes/foot_530,/Game/Characters/Modular/Male/foot_530/foot_530/SkeletalMeshes/foot_530,LFOO095,Mariner's Boots,Boots favored by seafaring adventurers.
foot_531,531,151,31,9,680,57,21900,0,83,31,89,,,0,0,0,0,53,3,232,/Game/Characters/Modular/Female/foot_531/foot_531/SkeletalMeshes/foot_531,/Game/Characters/Modular/Male/foot_531/foot_531/SkeletalMeshes/foot_531,LFOO095,Mariner's Boots,Boots favored by seafaring adventurers.
foot_532,532,151,33,10,680,60,21900,0,83,31,92,,,0,0,0,0,56,3,232,/Game/Characters/Modular/Female/foot_532/foot_532/SkeletalMeshes/foot_532,/Game/Characters/Modular/Male/foot_532/foot_532/SkeletalMeshes/foot_532,LFOO095,Mariner's Boots,Boots favored by seafaring adventurers.
